Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,NEW2018,NEW2018_sd,SKMS,SKP,SLy4,SV-min,UNEDF0,UNEDF1,UNEDF1-SO,UNEDF2,FRDM2012,HFB24
13,23,274.615141,0.214687,274.446731,0.149505,*,*,*,*,*,*,*,*,282.518827,278.380867,277.326102,275.525205,277.289311,270.062977,*,269.739542,275.54,274.847115
13,25,280.489156,0.730517,280.329891,0.374461,*,*,*,*,*,*,*,*,289.997099,284.229655,282.873546,281.289458,282.865759,275.235864,*,275.008603,281.04,280.75975
13,27,*,*,*,*,*,*,*,*,*,*,*,*,295.989605,288.502569,286.552730,285.458211,287.017139,278.894146,*,278.709330,286.26,284.562386
13,29,*,*,*,*,*,*,*,*,*,*,*,*,300.540832,291.433808,288.605061,288.358510,290.071369,281.384487,*,281.317851,287.35,287.215022
13,31,*,*,*,*,*,*,*,*,*,*,*,*,304.002791,293.434694,289.434866,290.408921,292.520481,283.059097,*,283.336142,287.16,288.247658
13,33,*,*,*,*,*,*,*,*,*,*,*,*,305.858418,294.058221,289.025503,291.449439,294.058390,284.068295,*,284.178758,285.64,288.250294
13,35,*,*,*,*,*,*,*,*,*,*,*,*,304.817611,292.312998,286.548587,290.384668,293.430051,282.967734,*,282.261908,283.38,287.352929
13,37,*,*,*,*,*,*,*,*,*,*,*,*,301.859437,288.548241,282.264750,287.347032,290.912623,279.762662,*,278.183947,278.62,*
13,39,*,*,*,*,*,*,*,*,*,*,*,*,298.969615,284.044542,277.363245,283.658265,287.847906,276.327710,*,*,274.62,*
13,41,*,*,*,*,*,*,*,*,*,*,*,*,295.649286,279.593520,272.144353,279.779781,284.537810,273.104512,*,*,269.96,*
13,43,*,*,*,*,*,*,*,*,*,*,*,*,292.923506,275.088228,266.763087,275.816501,280.970688,269.781340,*,*,263.67,*
13,45,*,*,*,*,*,*,*,*,*,*,*,*,290.472056,270.202905,261.202655,271.682961,277.260554,266.181978,*,*,258.18,*
13,47,*,*,*,*,*,*,*,*,*,*,*,*,286.975084,264.964981,255.195323,267.333316,273.427729,262.447355,*,*,251.32,*
13,49,*,*,*,*,*,*,*,*,*,*,*,*,283.326419,259.569418,248.921397,262.955475,269.468250,258.760404,*,*,244.88,*
13,51,*,*,*,*,*,*,*,*,*,*,*,*,279.421129,253.918150,242.570359,258.374221,265.277547,254.885046,*,*,*,*
15,3,*,*,*,*,*,*,*,*,*,*,*,*,8.203525,1.509342,3.415874,3.099124,3.698969,4.437754,*,*,*,*
15,5,*,*,*,*,*,*,*,*,*,*,*,*,64.043262,58.152274,54.602341,56.919929,58.537669,49.249996,*,*,*,*
15,7,*,*,*,*,*,*,*,*,*,*,*,*,115.691339,111.184455,108.794565,108.493449,110.335968,101.950660,*,101.406909,*,*
15,9,*,*,*,*,*,*,*,*,*,*,*,*,157.737473,154.677517,153.221527,151.646410,153.538404,146.446240,*,146.285581,148.57,149.146634
