Z,N,2003,2003_sd,2016,2016_sd,2017,2017_sd,2018,2018_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
75,148,*,*,*,*,*,*,*,*,5.55079,4.250659,3.668984,4.458134,4.466068,4.355576,4.329442,4.62,4.55
75,150,*,*,*,*,*,*,*,*,5.025794,3.827139,3.068095,4.002075,4.203022,3.922592,3.803711,4.16,4.28
75,152,*,*,*,*,*,*,*,*,4.681859,3.454334,2.699457,3.688694,3.94851,3.620464,3.488967,3.78,3.99
75,154,*,*,*,*,*,*,*,*,4.520476,3.098247,2.542198,3.458818,3.658104,3.377408,3.241028,3.01,3.49
75,156,*,*,*,*,*,*,*,*,4.372588,2.714067,2.495173,3.190061,3.314357,3.084648,2.936239,2.81,3.31
75,158,*,*,*,*,*,*,*,*,4.106821,2.348856,2.094908,2.774496,2.948714,2.652882,2.507087,2.71,2.95
75,160,*,*,*,*,*,*,*,*,3.581239,2.035689,1.459103,2.332198,2.709832,2.158584,2.012996,2.68,2.45
75,162,*,*,*,*,*,*,*,*,3.011266,1.749929,1.08087,2.04464,2.534757,1.912562,1.701593,2.33,2.2
75,164,*,*,*,*,*,*,*,*,2.706511,1.492854,0.818397,1.885084,2.280821,1.889765,1.61527,1.32,1.74
75,166,*,*,*,*,*,*,*,*,2.592714,1.243475,0.597512,1.741868,1.9706,1.829555,1.563172,0.73,1.7
75,168,*,*,*,*,*,*,*,*,2.537174,1.010296,0.445252,1.5439,1.761102,1.700249,1.40913,0.37,1.17
75,170,*,*,*,*,*,*,*,*,2.427031,0.961827,0.228681,1.22429,1.647033,1.519256,1.141255,0.32,*
75,172,*,*,*,*,*,*,*,*,1.908171,0.848023,*,0.862572,1.497368,1.336729,1.154699,0.28,0.99
75,174,*,*,*,*,*,*,*,*,1.216561,0.602726,*,1.078592,1.348115,1.221723,1.090403,0.04,0.69
75,176,*,*,*,*,*,*,*,*,2.015153,0.357739,0.042435,1.05524,1.327167,1.106363,0.861404,*,0.76
75,178,*,*,*,*,*,*,*,*,1.933407,0.163097,*,0.960264,1.407417,1.040289,0.650425,*,*
75,180,*,*,*,*,*,*,*,*,1.636696,*,*,0.806079,1.476972,1.10622,0.523079,*,*
75,182,*,*,*,*,*,*,*,*,1.419064,0.793569,*,2.106197,1.833864,1.901566,1.332242,*,*
75,184,*,*,*,*,*,*,*,*,1.917593,*,0.271072,0.829877,0.657669,1.087705,0.975065,*,*
77,72,*,*,*,*,*,*,*,*,32.519094,33.107874,33.406159,33.261361,32.95313,33.302371,*,*,*
77,74,*,*,*,*,*,*,*,*,31.795448,32.016763,32.866414,32.531114,32.36697,32.685342,*,*,*
77,76,*,*,*,*,*,*,*,*,31.751175,31.384574,31.909512,31.643056,31.619608,31.824673,*,*,*
77,78,*,*,*,*,*,*,*,*,31.173469,30.588855,30.736865,30.313181,30.514727,30.730134,*,*,*
77,80,*,*,*,*,*,*,*,*,29.909184,30.360259,29.468085,30.355519,30.46185,29.546824,*,*,*
77,82,*,*,*,*,*,*,*,*,29.555826,28.681374,30.220004,29.319558,29.51219,29.743514,*,*,*
77,84,*,*,*,*,*,*,*,*,21.792244,23.388068,21.458597,22.699519,22.769809,22.191994,*,*,*
77,86,*,*,*,*,*,*,*,*,21.514493,22.030452,21.348172,21.715914,21.85536,21.853059,21.461177,*,24.12
77,88,*,*,*,*,*,*,*,*,21.168255,21.988783,21.462881,21.768122,21.691811,21.788723,21.562302,21.88,22.24
77,90,*,*,*,*,*,*,*,*,20.856788,21.362106,20.89494,21.263051,21.208958,21.193544,21.099375,21.73,21.49
77,92,21.14496,0.03255,21.16403,0.02966,*,*,*,*,20.523662,20.666925,20.18301,20.631065,20.575512,20.506973,20.428512,21.12,20.99
77,94,20.49169,0.04756,20.46082,0.04498,*,*,*,*,20.22695,20.014072,19.533337,20.030226,19.979279,19.866646,20.320392,20.5,20.52
77,96,19.9844,0.04182,19.99904,0.04002,*,*,*,*,20.14168,19.437735,19.389586,19.496859,19.450703,19.930411,20.173011,19.93,20.08
77,98,19.29932,0.02404,19.26871,0.01658,*,*,*,*,19.856706,18.906362,19.3656,19.36232,19.066113,19.377288,19.386597,19.65,19.2
77,100,18.76143,0.02794,18.79555,0.02332,*,*,*,*,19.195306,18.591231,18.590362,18.790006,18.618348,18.587349,18.710141,18.71,19.27
77,102,18.17258,0.02257,18.17693,0.02204,*,*,*,*,18.636314,17.905568,17.665321,17.971828,17.989262,17.739327,17.946093,18.21,18.26
77,104,17.53705,0.02785,17.52395,0.01109,*,*,*,*,17.927632,17.073495,16.836371,17.114638,17.219607,16.820848,16.984223,17.67,17.47
77,106,16.86812,0.03588,16.88292,0.02496,*,*,*,*,17.026547,16.61554,16.285836,16.433852,16.577322,16.022264,16.078475,17.06,16.67
77,108,16.28092,0.03757,16.27488,0.0371,*,*,*,*,16.514215,16.117287,15.594061,16.015643,15.865878,15.467148,15.543675,16.22,15.91
77,110,15.52285,0.02862,15.35645,0.03952,*,*,*,*,16.130001,15.609997,15.189118,15.559508,15.452234,14.977576,15.00438,15.28,15.31
77,112,14.87992,0.01404,15.04285,0.03064,*,*,*,*,15.702323,15.067769,14.964621,15.067047,14.998091,14.759121,14.696178,14.35,14.8
77,114,14.39598,0.01265,14.4018,0.01254,*,*,*,*,15.381627,14.623617,14.359025,14.523994,14.431421,14.244994,14.365475,14.44,14.24
77,116,13.97003,0.00023,13.97011,0.00023,*,*,*,*,14.805527,14.075782,13.77305,13.989391,14.01367,13.636762,13.816067,14.05,13.79
77,118,13.29865,0.00013,13.29865,0.00013,*,*,*,*,14.23205,13.576459,13.113655,13.63217,13.460995,13.26773,13.454083,13.51,13.23
77,120,12.72059,0.0203,12.71449,0.02015,*,*,*,*,14.246249,13.197437,12.718789,13.227198,13.143693,12.825209,13.178335,12.57,13.2
77,122,12.27572,0.04562,12.27704,0.04562,*,*,*,*,13.711983,12.653368,13.069622,12.954884,12.864033,12.653224,12.528033,12.57,12.27
77,124,*,*,*,*,*,*,*,*,13.15059,13.109155,12.213523,12.84121,13.215308,12.236949,11.994384,12.01,11.47
77,126,*,*,*,*,*,*,*,*,12.737388,11.90423,12.094034,12.249054,12.412943,12.18637,12.036965,10.97,11.64
77,128,*,*,*,*,*,*,*,*,7.655102,8.316606,5.68218,7.359625,7.462179,6.905293,6.689938,7.53,7.79
77,130,*,*,*,*,*,*,*,*,7.215043,7.086674,5.004,6.268763,6.670283,6.165381,5.955777,6.62,6.18
77,132,*,*,*,*,*,*,*,*,7.197589,6.758791,5.115436,6.074325,6.543526,6.077079,6.143956,6.46,7.33
77,134,*,*,*,*,*,*,*,*,6.721801,6.293719,5.154069,6.061485,6.374305,5.923941,5.998396,6.15,6.63
77,136,*,*,*,*,*,*,*,*,6.428316,5.970712,5.136652,6.038558,6.241378,5.841309,6.008621,6.36,6.56
77,138,*,*,*,*,*,*,*,*,6.544495,5.739955,5.006479,5.960885,6.097807,5.786355,5.919818,6.2,6.52
77,140,*,*,*,*,*,*,*,*,6.843806,5.655564,5.132653,5.861941,5.907909,5.9082,5.814408,6.04,6.38
77,142,*,*,*,*,*,*,*,*,7.27547,5.494589,5.877437,6.037831,5.722099,6.44901,6.35574,6.1,6.28
77,144,*,*,*,*,*,*,*,*,7.198194,5.298774,5.505682,6.157987,5.527619,6.052828,6.076968,5.76,6.2
77,146,*,*,*,*,*,*,*,*,6.728089,5.471896,5.032691,5.690031,5.333987,5.593139,5.674004,5.43,5.69
77,148,*,*,*,*,*,*,*,*,6.22396,4.99134,4.411725,5.16164,5.181084,5.059843,5.085018,5.28,5.17
77,150,*,*,*,*,*,*,*,*,5.701508,4.524444,3.80718,4.684873,4.919941,4.597625,4.543363,4.96,5.08
77,152,*,*,*,*,*,*,*,*,5.303651,4.137312,3.378985,4.346125,4.648116,4.273675,4.171983,4.38,4.73
77,154,*,*,*,*,*,*,*,*,5.087249,3.768928,3.186931,4.106573,4.353953,4.034555,3.883863,3.76,4.38
77,156,*,*,*,*,*,*,*,*,4.930013,3.388351,3.132063,3.837939,4.048836,3.761469,3.587906,3.43,3.56
77,158,*,*,*,*,*,*,*,*,4.691392,3.019376,2.767885,3.420055,3.746113,3.308978,3.189469,3.39,3.75
77,160,*,*,*,*,*,*,*,*,4.166156,2.855423,2.184973,2.973733,3.556731,2.76345,2.66309,3.29,3.08
77,162,*,*,*,*,*,*,*,*,3.622746,2.621213,1.780856,2.710404,3.323702,2.478699,2.264497,2.97,2.83
77,164,*,*,*,*,*,*,*,*,3.569002,2.429856,1.471052,2.611932,3.039118,2.469184,2.227334,2.17,2.42
77,166,*,*,*,*,*,*,*,*,3.498553,2.212583,1.347212,2.549602,2.769689,2.657145,2.273666,1.43,1.85
77,168,*,*,*,*,*,*,*,*,3.414104,1.984624,1.364611,2.437137,2.576843,2.517377,2.319512,1.36,1.94
77,170,*,*,*,*,*,*,*,*,3.262249,1.869049,1.224367,2.198231,2.44189,2.34436,2.188759,1.08,1.46
77,172,*,*,*,*,*,*,*,*,2.864865,1.637838,0.753137,1.944394,2.268718,2.168639,2.087775,1.48,1.54
77,174,*,*,*,*,*,*,*,*,2.635201,1.384048,0.657084,2.020097,2.0764,2.031515,1.861232,0.55,1.5
77,176,*,*,*,*,*,*,*,*,2.993897,1.1314,1.061966,1.824348,1.977368,1.880058,1.632938,0.87,1.01
77,178,*,*,*,*,*,*,*,*,2.682537,0.883127,0.739847,1.687811,1.946952,1.798952,1.398955,0.56,1.21
77,180,*,*,*,*,*,*,*,*,2.360795,1.03397,0.603245,1.57459,2.506657,1.809825,1.221785,*,*
77,182,*,*,*,*,*,*,*,*,2.091928,1.436918,0.595684,2.708173,2.517265,2.847969,2.20348,*,1.44
77,184,*,*,*,*,*,*,*,*,2.511419,0.322109,0.809825,1.408163,1.329397,1.663721,1.534167,*,1.14
79,78,*,*,*,*,*,*,*,*,32.455759,32.234745,32.657748,32.06311,32.239609,32.492982,*,*,*
79,80,*,*,*,*,*,*,*,*,31.596935,31.586222,32.028967,32.209301,32.121923,31.789445,*,*,*
79,82,*,*,*,*,*,*,*,*,31.330028,29.88733,31.428035,30.511577,30.719584,30.966886,*,*,*
79,84,*,*,*,*,*,*,*,*,22.637411,24.463143,22.529364,23.808755,23.882349,23.341293,*,*,*
79,86,*,*,*,*,*,*,*,*,22.041159,23.081205,21.759141,22.508831,22.74508,22.493301,*,*,*
79,88,*,*,*,*,*,*,*,*,21.607535,22.57028,21.847266,22.262514,22.29643,22.348943,*,*,22.94
79,90,*,*,*,*,*,*,*,*,21.336408,22.017989,21.559009,21.912128,21.85288,21.941623,*,22.36,22.7
79,92,*,*,*,*,*,*,*,*,21.081354,21.52318,20.976232,21.400659,21.367541,21.334588,21.257514,21.72,21.77
79,94,21.39766,0.03652,21.41278,0.03079,*,*,*,*,20.789694,20.878191,20.336867,20.820212,20.759427,20.685321,20.807262,21.38,21.29
79,96,20.76589,0.04974,20.71415,0.04486,*,*,*,*,20.694485,20.284894,19.931228,20.263087,20.337954,20.445026,20.854578,20.77,21.0
79,98,20.24978,0.04431,20.28378,0.04004,*,*,*,*,20.362668,19.724825,19.939593,20.034347,19.969533,20.363897,20.448036,20.21,20.33
79,100,19.54454,0.02096,19.5861,0.01571,*,*,*,*,19.893254,19.282181,19.62294,19.617014,19.519457,19.643942,19.807869,19.63,19.82
79,102,19.06172,0.02594,19.0252,0.02315,*,*,*,*,19.609492,18.909576,18.760174,18.99713,18.970252,18.811283,19.033064,19.01,19.08
79,104,18.45834,0.02256,18.46298,0.02209,*,*,*,*,18.720127,18.320479,17.985425,18.282392,18.353275,17.91121,18.055792,18.51,18.42
79,106,17.8227,0.02806,17.80929,0.00978,*,*,*,*,17.994918,17.773876,17.391707,17.59322,17.693223,17.039295,17.083808,18.01,17.69
79,108,17.2808,0.03617,17.31233,0.02246,*,*,*,*,17.631663,17.242441,16.697228,17.175577,17.094563,16.626753,16.416428,17.09,16.89
79,110,16.71947,0.03216,16.69675,0.03002,*,*,*,*,17.318649,16.738877,16.376193,16.764035,16.619055,16.213931,16.205404,16.56,16.71
79,112,16.36998,0.04213,16.35858,0.02068,*,*,*,*,16.980574,16.229589,16.267502,16.330668,16.182149,16.05125,15.980536,16.28,16.28
79,114,15.72766,0.03853,15.74955,0.00998,*,*,*,*,16.675924,15.699365,15.804851,15.852637,15.70238,15.582446,15.651947,15.72,15.53
79,116,15.31833,0.0107,15.30484,0.00873,*,*,*,*,16.360027,15.173373,15.209908,15.320276,15.166987,15.044639,15.354334,15.06,15.09
79,118,14.7137,0.0012,14.71534,0.00113,*,*,*,*,16.144668,14.704985,14.553937,14.809322,14.686195,14.463544,15.061858,14.91,14.39
79,120,14.09658,0.00017,14.09664,0.00011,*,*,*,*,15.45575,14.490856,14.243231,14.436859,14.343321,14.082299,14.335699,14.16,13.93
79,122,13.44871,0.00323,13.44961,0.00324,*,*,*,*,15.005341,14.174821,14.337542,14.200836,14.18315,13.803156,13.704177,13.65,13.41
79,124,12.88492,0.00436,12.88536,0.00438,*,*,*,*,14.329323,14.416075,13.540384,14.306551,14.423683,13.832022,13.726964,12.91,13.2
79,126,*,*,*,*,*,*,*,*,13.969743,12.83532,13.43516,13.091091,13.282155,13.012494,12.821156,11.91,12.36
79,128,*,*,*,*,*,*,*,*,8.424253,9.103087,6.507236,8.159337,8.291027,7.671091,7.472985,8.41,8.29
79,130,*,*,*,*,*,*,*,*,7.773926,7.880018,5.777167,7.060858,7.477895,6.919795,6.666787,7.47,7.79
79,132,*,*,*,*,*,*,*,*,7.725489,7.551681,5.639751,6.773071,7.130547,6.622829,6.663116,7.19,7.2
79,134,*,*,*,*,*,*,*,*,7.350063,7.072127,5.535664,6.51994,6.853541,6.400575,6.560404,7.17,7.38
79,136,*,*,*,*,*,*,*,*,6.91823,6.556342,5.38748,6.37261,6.593242,6.185122,6.484508,6.8,7.09
79,138,*,*,*,*,*,*,*,*,6.651719,6.169829,5.305296,6.255037,6.437071,6.068602,6.469777,6.79,7.24
79,140,*,*,*,*,*,*,*,*,6.92443,5.989093,5.451032,6.244517,6.350499,6.284154,6.230114,6.61,7.0
79,142,*,*,*,*,*,*,*,*,7.282109,5.893869,6.395431,6.478628,6.235115,6.958809,6.465092,6.48,7.27
79,144,*,*,*,*,*,*,*,*,7.669197,5.762811,6.058885,6.762163,6.089514,6.655186,6.619541,6.6,6.82
79,146,*,*,*,*,*,*,*,*,7.27508,5.958285,5.708271,6.354632,5.942222,6.312551,6.409785,6.17,6.4
79,148,*,*,*,*,*,*,*,*,6.903682,5.671917,5.227011,5.889882,5.834627,5.822213,5.875454,5.97,6.01
79,150,*,*,*,*,*,*,*,*,6.4772,5.236935,4.659309,5.422817,5.61228,5.331893,5.323609,5.67,5.75
79,152,*,*,*,*,*,*,*,*,6.022876,4.868335,4.162686,5.066119,5.355094,4.979275,4.907327,5.06,5.22
79,154,*,*,*,*,*,*,*,*,5.699571,4.499807,3.904191,4.794921,5.078289,4.735201,4.585394,4.45,4.92
79,156,*,*,*,*,*,*,*,*,5.475603,4.118545,3.812188,4.506775,4.821541,4.466892,4.291825,4.02,4.33
79,158,*,*,*,*,*,*,*,*,5.219322,3.780379,3.422702,4.056747,4.579122,3.99574,3.922191,4.07,4.47
79,160,*,*,*,*,*,*,*,*,4.644247,3.759347,2.804935,3.555144,4.344345,3.403468,3.359437,3.97,3.57
79,162,*,*,*,*,*,*,*,*,3.988493,3.52228,2.320924,3.484378,4.090867,3.032253,2.81054,3.61,3.49
79,164,*,*,*,*,*,*,*,*,4.663406,3.327463,1.998037,3.540601,3.810962,3.400183,2.85345,2.76,3.39
79,166,*,*,*,*,*,*,*,*,4.570251,3.095577,2.419494,3.411761,3.557147,3.465789,3.22844,1.96,2.39
79,168,*,*,*,*,*,*,*,*,4.427653,2.84775,2.323116,3.267044,3.367411,3.265582,3.257187,2.61,3.4
79,170,*,*,*,*,*,*,*,*,4.221466,2.617824,2.14903,3.096638,3.223307,3.113641,3.173242,2.65,2.58
79,172,*,*,*,*,*,*,*,*,3.968458,2.426207,1.945903,2.974719,3.047521,2.989276,2.885877,2.32,2.45
79,174,*,*,*,*,*,*,*,*,4.022993,2.191494,2.086033,2.828072,2.875498,2.829598,2.581647,1.81,2.17
79,176,*,*,*,*,*,*,*,*,3.882064,1.888869,2.082482,2.632465,2.737686,2.65617,2.3657,1.69,2.2
79,178,*,*,*,*,*,*,*,*,3.443427,2.086624,1.614662,2.405113,2.867861,2.571952,2.186308,1.17,0.84
79,180,*,*,*,*,*,*,*,*,3.113183,2.209545,1.416447,2.821453,3.31788,2.936736,2.134308,0.37,1.51
79,182,*,*,*,*,*,*,*,*,3.2047,2.093082,1.703872,3.269267,3.174202,3.514987,3.123632,*,1.98
79,184,*,*,*,*,*,*,*,*,3.004006,0.959019,1.339599,1.975795,1.973627,2.238406,2.062515,0.12,1.66
81,84,*,*,*,*,*,*,*,*,23.670289,25.536477,23.672415,24.924256,24.995889,24.50129,*,*,*
81,86,*,*,*,*,*,*,*,*,22.822321,24.147703,22.602199,23.570453,23.858667,23.461406,*,*,*
81,88,*,*,*,*,*,*,*,*,22.340107,23.482264,22.379161,23.021534,23.153068,23.075052,*,*,*
81,90,*,*,*,*,*,*,*,*,21.941986,22.815699,22.125071,22.63069,22.62019,22.680879,*,*,23.08
81,92,*,*,*,*,*,*,*,*,21.605967,22.371217,21.692526,22.189058,22.166956,22.16542,*,*,22.79
81,94,*,*,*,*,*,*,*,*,21.293198,21.751917,21.22446,21.644775,21.606498,21.592341,*,22.28,21.91
81,96,*,*,*,*,*,*,*,*,20.952242,21.176809,20.731566,21.137656,21.207443,21.066858,*,21.69,22.62
81,98,21.11514,0.04989,21.0706,0.04442,*,*,*,*,20.635361,20.623407,20.46628,20.697703,20.733145,20.954464,21.077073,21.16,21.6
81,100,20.64327,0.04418,20.67287,0.03985,*,*,*,*,20.330796,20.12518,20.27379,20.272809,20.243948,20.685264,21.068681,20.52,20.4
81,102,19.92883,0.01351,19.93116,0.01304,*,*,*,*,20.62687,19.744468,19.512753,19.849317,19.743543,19.854411,20.0829,19.96,20.13
81,104,19.31111,0.05475,19.31312,0.02268,*,*,*,*,19.590601,19.238602,19.346995,19.280109,19.210711,18.929916,19.055202,19.52,19.37
81,106,18.83037,0.05449,18.82948,0.02219,*,*,*,*,19.192678,18.716475,18.658504,18.74062,18.677528,18.207188,18.070316,18.94,18.56
81,108,18.30134,0.01358,18.31415,0.01161,*,*,*,*,18.91286,18.232395,17.912387,18.25451,18.189266,17.924254,17.750987,18.36,18.28
81,110,17.82144,0.01326,17.80948,0.01114,*,*,*,*,18.240258,17.777792,17.466246,17.845546,17.753012,17.432934,17.476145,17.84,17.76
81,112,17.18046,0.11111,17.3369,0.00995,*,*,*,*,18.128927,17.330473,16.89424,17.409561,17.328323,16.741974,16.899092,17.32,17.26
81,114,16.9788,0.1117,16.82067,0.01296,*,*,*,*,17.986652,16.885775,16.906843,16.988645,16.895611,16.727387,16.969234,16.79,16.63
81,116,16.32877,0.02134,16.32904,0.01974,*,*,*,*,17.699603,16.45715,16.449528,16.563179,16.459062,16.293541,16.633266,16.31,16.41
81,118,15.86087,0.03235,15.86038,0.03236,*,*,*,*,17.344079,16.056217,16.000634,16.176151,16.073341,15.853015,16.211994,15.77,15.97
81,120,15.26527,0.03174,15.26408,0.03134,*,*,*,*,16.862436,15.862981,15.881425,15.841023,15.720095,15.543435,15.67475,15.22,15.33
81,122,14.7218,0.015,14.72317,0.01415,*,*,*,*,16.713332,15.672875,15.823187,15.621789,15.606497,15.206737,15.164763,14.7,14.83
81,124,14.20203,0.00053,14.20213,0.00054,*,*,*,*,15.649691,15.33908,15.388982,15.514588,15.418688,15.192723,15.169008,13.95,14.17
81,126,13.35571,0.00544,13.35621,0.00542,*,*,*,*,15.039142,13.75873,14.52465,13.927719,14.128299,13.841554,13.624904,13.14,13.52
81,128,8.74702,0.0094,8.75294,0.00804,*,*,*,*,9.217691,9.899214,7.346205,8.965387,9.147129,8.462819,8.284129,9.34,9.11
81,130,*,*,8.57588,0.04236,*,*,*,*,8.550715,8.68138,6.595053,7.868757,8.323385,7.689693,7.463322,8.34,9.15
81,132,*,*,8.28082,0.04987,*,*,*,*,8.356411,8.340249,6.415129,7.572066,7.954119,7.39155,7.374951,8.05,8.17
81,134,*,*,*,*,*,*,*,*,8.058469,7.859969,6.165656,7.244543,7.537429,7.051915,7.22518,7.75,7.85
81,136,*,*,*,*,*,*,*,*,7.637821,7.357572,5.837423,6.933637,7.161365,6.746216,7.040954,7.54,7.57
81,138,*,*,*,*,*,*,*,*,7.198912,6.857777,5.677631,6.701543,6.898858,6.517866,7.024869,7.42,7.32
81,140,*,*,*,*,*,*,*,*,7.062251,6.512588,5.619117,6.613768,6.763967,6.489433,6.80589,7.2,6.74
81,142,*,*,*,*,*,*,*,*,6.985429,6.319226,6.638489,6.601145,6.621552,7.266025,6.645317,7.04,8.08
81,144,*,*,*,*,*,*,*,*,7.780522,6.156741,6.545281,7.309617,6.483843,7.251298,7.008461,7.32,7.68
81,146,*,*,*,*,*,*,*,*,7.709258,6.110361,6.362275,6.988331,6.500965,7.020054,7.100218,6.79,7.52
81,148,*,*,*,*,*,*,*,*,7.460255,6.302066,6.01219,6.609477,6.261126,6.562798,6.603819,6.7,6.6
81,150,*,*,*,*,*,*,*,*,7.181393,5.96742,5.465446,6.155428,6.158201,6.043484,6.062003,6.41,6.41
81,152,*,*,*,*,*,*,*,*,6.701782,5.603335,4.902297,5.771231,6.093902,5.658891,5.620167,5.81,5.8
81,154,*,*,*,*,*,*,*,*,6.331711,5.244944,4.5887,5.475357,5.806203,5.40193,5.270433,5.06,5.44
81,156,*,*,*,*,*,*,*,*,6.077264,4.866376,4.47357,5.168773,5.545644,5.14039,4.977051,4.75,5.2
81,158,*,*,*,*,*,*,*,*,5.813345,4.587233,4.091629,4.713848,5.295965,4.669807,4.649386,4.63,5.01
81,160,*,*,*,*,*,*,*,*,5.249826,4.610967,3.504191,4.215002,5.046089,4.068627,4.101596,4.68,4.52
81,162,*,*,*,*,*,*,*,*,4.944331,4.328379,2.973396,4.516546,4.786684,4.026344,3.509069,4.21,4.12
81,164,*,*,*,*,*,*,*,*,5.657466,4.051365,3.036969,4.468257,4.48865,4.414768,3.943769,3.32,3.46
81,166,*,*,*,*,*,*,*,*,5.49591,3.748416,3.475896,4.191057,4.189992,4.139133,4.211455,3.78,4.19
81,168,*,*,*,*,*,*,*,*,5.316202,3.519564,3.15182,3.901235,4.128976,3.874806,3.989586,3.59,4.61
81,170,*,*,*,*,*,*,*,*,5.066407,3.478684,2.863707,3.686346,4.088937,3.677704,3.78056,3.33,3.28
81,172,*,*,*,*,*,*,*,*,4.715757,3.415365,2.672688,3.643452,3.971591,3.546647,3.460709,2.86,3.28
81,174,*,*,*,*,*,*,*,*,4.852632,3.278949,3.090127,3.704648,3.924236,3.411185,3.131716,2.51,3.05
81,176,*,*,*,*,*,*,*,*,4.678684,3.007244,2.989468,3.642655,3.798108,3.642348,3.016589,2.33,3.06
81,178,*,*,*,*,*,*,*,*,4.46624,3.237386,2.686347,3.516938,3.944824,3.715797,3.114715,1.78,2.65
81,180,*,*,*,*,*,*,*,*,4.225447,3.061386,2.632967,3.899356,3.917687,4.033585,3.381105,1.16,2.42
81,182,*,*,*,*,*,*,*,*,4.365904,2.757959,2.829606,3.812997,3.811494,4.000997,3.806757,1.41,2.04
81,184,*,*,*,*,*,*,*,*,3.504075,1.558994,1.878466,2.529931,2.591807,2.814077,2.578386,0.67,2.19
81,186,*,*,*,*,*,*,*,*,0.164423,*,*,*,*,*,*,*,*
83,88,*,*,*,*,*,*,*,*,23.647704,24.765534,23.857495,24.585001,24.280236,24.53463,*,*,*
83,90,*,*,*,*,*,*,*,*,23.119169,24.104006,23.224907,23.86209,23.88337,23.852422,*,*,*
83,92,*,*,*,*,*,*,*,*,22.68697,23.426069,22.669971,23.278102,23.250215,23.247861,*,*,23.96
83,94,*,*,*,*,*,*,*,*,22.327512,22.777183,22.230714,22.703076,22.678883,22.670128,*,*,24.65
83,96,*,*,*,*,*,*,*,*,21.92786,22.19738,21.819791,22.19414,22.145276,22.250488,*,*,22.77
83,98,*,*,*,*,*,*,*,*,21.500118,21.649413,21.450023,21.649575,21.627797,21.942845,*,22.06,22.52
83,100,*,*,*,*,*,*,*,*,21.065488,21.17595,21.252542,21.334165,21.112148,21.697992,*,21.85,21.96
83,102,*,*,*,*,*,*,*,*,21.487258,20.692601,20.448908,20.792722,20.527695,20.797334,21.009949,21.01,20.98
83,104,*,*,*,*,*,*,*,*,20.340953,20.020109,20.274224,20.042902,20.221086,19.852351,19.969625,20.24,20.27
83,106,19.83025,0.0561,19.82402,0.02313,*,*,*,*,19.973874,19.662778,19.735481,19.729069,19.683401,19.286404,19.053456,20.01,19.44
83,108,19.32172,0.05446,19.31732,0.02215,*,*,*,*,19.823753,19.144714,18.769722,19.12561,19.045792,18.91032,18.90314,19.25,18.73
83,110,18.77536,0.01216,18.78785,0.01065,*,*,*,*,18.991484,18.744318,18.089033,18.594368,18.59416,18.214792,18.376527,18.8,18.72
83,112,18.29349,0.01113,18.28364,0.00924,*,*,*,*,18.728199,18.312691,17.519399,18.350927,18.301408,17.490205,17.707905,18.64,18.2
83,114,17.80655,0.01012,17.80426,0.00987,*,*,*,*,18.842936,17.90152,17.892002,17.9902,17.893782,17.68235,17.955119,17.75,17.76
83,116,17.25343,0.01455,17.25301,0.01346,*,*,*,*,18.66677,17.516117,17.535094,17.613418,17.517618,17.379927,17.692369,17.23,17.11
83,118,16.76014,0.01922,16.7615,0.0185,*,*,*,*,18.31826,17.154104,17.194046,17.267858,17.172825,17.019651,17.257742,16.7,16.66
83,120,16.26656,0.02626,16.25103,0.0198,*,*,*,*,17.909258,16.801814,17.048225,16.934409,16.869357,16.677831,16.789105,16.16,16.47
83,122,15.66444,0.02276,15.68231,0.01376,*,*,*,*,17.7293,16.606645,16.860308,16.717506,16.645036,16.362949,16.301157,15.6,15.78
83,124,15.1354,0.00738,15.13276,0.00553,*,*,*,*,16.838924,16.276135,16.681743,16.392067,16.286826,16.065559,16.007302,14.96,15.35
83,126,14.34666,0.00198,14.34667,0.00198,*,*,*,*,15.824692,14.67909,15.39,14.772993,14.983724,14.67122,14.446063,13.93,14.1
83,128,9.74259,0.00548,9.7431,0.00545,*,*,*,*,10.00606,10.712324,8.214564,9.797445,10.000604,9.274079,9.123196,10.28,10.05
83,130,9.51486,0.00714,9.51514,0.00729,*,*,*,*,9.318875,9.495425,7.428278,8.689284,9.163598,8.473129,8.286191,9.3,9.45
83,132,9.26345,0.01572,9.28168,0.00737,*,*,*,*,9.100615,9.128899,7.401154,8.39731,8.779226,8.179605,8.186477,9.02,9.94
83,134,*,*,9.04199,0.01857,*,*,*,*,8.803949,8.678843,7.422553,8.155532,8.362288,8.024757,8.217289,8.83,8.79
83,136,*,*,*,*,*,*,*,*,8.789167,8.185539,7.04903,8.120663,8.113473,7.895849,8.12601,8.61,8.34
83,138,*,*,*,*,*,*,*,*,8.508296,7.913337,6.840567,7.83904,7.927459,7.67471,7.951758,8.44,8.09
83,140,*,*,*,*,*,*,*,*,8.27397,7.641976,6.749524,7.641078,7.679839,7.521455,7.841162,8.02,9.03
83,142,*,*,*,*,*,*,*,*,8.066507,7.345626,7.115087,7.474395,7.45776,7.808685,7.659171,8.21,8.74
83,144,*,*,*,*,*,*,*,*,8.250372,7.124297,7.096823,7.87188,7.27332,7.852917,7.66788,8.1,8.26
83,146,*,*,*,*,*,*,*,*,8.196129,6.908123,7.010531,7.627695,7.236087,7.654635,7.667289,7.62,7.71
