Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
78,179,*,*,*,*,*,*,*,*,*,*,36.733805,39.079968,40.45181,38.367335,38.080383,38.028427,38.46776,*,37.87
78,181,*,*,*,*,*,*,*,*,*,*,37.520215,40.061494,41.221114,39.100088,38.916832,38.790045,39.258965,*,38.71
78,183,*,*,*,*,*,*,*,*,*,*,38.179599,40.700427,41.888981,39.667218,39.575749,39.489554,39.987755,*,39.28
78,185,*,*,*,*,*,*,*,*,*,*,38.64084,41.290177,42.381627,40.167061,40.126928,39.957546,40.441341,*,39.13
78,187,*,*,*,*,*,*,*,*,*,*,39.071384,41.801455,42.869144,40.611303,40.49827,40.235681,40.828847,*,*
78,189,*,*,*,*,*,*,*,*,*,*,39.340661,42.295832,43.210662,40.97947,40.646436,40.348013,40.993676,*,*
78,191,*,*,*,*,*,*,*,*,*,*,39.546845,42.745037,43.393222,41.130036,40.725906,40.455236,*,*,*
78,193,*,*,*,*,*,*,*,*,*,*,39.867771,43.017265,43.630966,41.277016,40.889386,40.633115,*,*,*
78,195,*,*,*,*,*,*,*,*,*,*,40.16402,43.209466,43.922301,41.538112,41.064432,40.835965,*,*,*
78,197,*,*,*,*,*,*,*,*,*,*,40.383549,43.527302,44.179659,41.784008,41.258408,41.072791,*,*,*
78,199,*,*,*,*,*,*,*,*,*,*,40.59255,43.897113,44.347204,42.026934,41.477686,41.293366,*,*,*
78,201,*,*,*,*,*,*,*,*,*,*,40.668141,44.168494,44.726602,42.270142,41.723737,41.490645,*,*,*
78,203,*,*,*,*,*,*,*,*,*,*,40.744872,44.405897,45.225441,42.654312,42.083629,41.702639,*,*,*
78,205,*,*,*,*,*,*,*,*,*,*,41.011715,44.679049,45.576303,43.137334,42.577027,41.930369,*,*,*
78,207,*,*,*,*,*,*,*,*,*,*,41.336491,44.990542,45.952579,43.517243,42.96933,42.179363,*,*,*
78,209,*,*,*,*,*,*,*,*,*,*,41.692943,45.313396,46.368676,43.848097,43.240148,42.622866,*,*,*
78,211,*,*,*,*,*,*,*,*,*,*,42.105474,45.686041,46.828343,44.203184,43.533274,42.987756,*,*,*
78,213,*,*,*,*,*,*,*,*,*,*,42.564985,46.130103,47.311686,44.563073,43.848158,43.109636,*,*,*
78,215,*,*,*,*,*,*,*,*,*,*,43.031532,46.570068,47.778816,44.921237,44.184922,43.284434,*,*,*
78,217,*,*,*,*,*,*,*,*,*,*,43.478075,47.005168,48.185122,45.266564,44.540167,43.589115,*,*,*
78,219,*,*,*,*,*,*,*,*,*,*,43.901129,47.436676,48.52111,45.576071,44.910467,44.168926,*,*,*
78,221,*,*,*,*,*,*,*,*,*,*,44.300872,47.860137,48.831767,45.904575,45.300854,44.728828,*,*,*
78,223,*,*,*,*,*,*,*,*,*,*,44.676427,48.289348,49.163245,46.303596,45.710837,45.101303,*,*,*
78,225,*,*,*,*,*,*,*,*,*,*,45.017509,48.705586,49.526188,46.738771,46.131254,45.497971,*,*,*
78,227,*,*,*,*,*,*,*,*,*,*,45.30852,49.110636,49.906246,47.179022,46.555958,45.790549,*,*,*
78,229,*,*,*,*,*,*,*,*,*,*,45.575115,49.417064,50.289309,47.619743,46.9792,45.87749,*,*,*
78,231,*,*,*,*,*,*,*,*,*,*,45.838974,49.621089,50.661882,48.068558,47.395038,45.95842,*,*,*
78,233,*,*,*,*,*,*,*,*,*,*,46.193059,49.828003,51.003747,48.447216,47.796986,46.153327,*,*,*
78,235,*,*,*,*,*,*,*,*,*,*,46.818144,50.023082,51.302855,48.760298,48.167813,46.394468,*,*,*
78,237,*,*,*,*,*,*,*,*,*,*,47.42948,50.208951,51.577851,49.04319,48.521652,46.658002,*,*,*
78,239,*,*,*,*,*,*,*,*,*,*,47.817015,50.423558,51.946393,49.267747,48.907943,46.925853,*,*,*
78,241,*,*,*,*,*,*,*,*,*,*,48.140212,50.715772,52.384346,49.453119,49.143848,47.185438,*,*,*
78,243,*,*,*,*,*,*,*,*,*,*,48.427946,51.054864,52.808655,49.610682,49.171724,47.446723,*,*,*
78,245,*,*,*,*,*,*,*,*,*,*,48.719932,51.413679,53.40405,49.838414,49.187489,47.71785,*,*,*
78,247,*,*,*,*,*,*,*,*,*,*,49.05294,51.78863,54.03144,50.197294,49.279213,48.001156,*,*,*
78,249,*,*,*,*,*,*,*,*,*,*,49.545762,52.171805,54.451026,50.582763,49.431372,48.294289,*,*,*
78,251,*,*,*,*,*,*,*,*,*,*,50.192152,52.555225,54.750221,50.936087,49.600706,48.583499,*,*,*
78,253,*,*,*,*,*,*,*,*,*,*,51.009058,52.895863,55.224627,51.377944,49.792802,48.861838,*,*,*
78,255,*,*,*,*,*,*,*,*,*,*,52.299623,53.198394,56.35154,52.028388,49.997057,49.121778,*,*,*
78,257,*,*,*,*,*,*,*,*,*,*,53.338167,53.49947,57.838877,52.671774,50.207587,49.359992,*,*,*
78,259,*,*,*,*,*,*,*,*,*,*,53.634102,53.798887,58.820828,53.077551,50.41793,49.582239,*,*,*
78,261,*,*,*,*,*,*,*,*,*,*,53.637302,54.093462,59.084851,53.287232,50.6256,49.804414,*,*,*
78,263,*,*,*,*,*,*,*,*,*,*,53.317756,54.385865,59.105124,53.397184,50.835185,50.039624,*,*,*
78,265,*,*,*,*,*,*,*,*,*,*,52.95017,54.684979,59.175955,53.506682,51.048528,50.293636,*,*,*
78,267,*,*,*,*,*,*,*,*,*,*,52.83093,54.979451,59.259657,53.658459,51.2668,50.592721,*,*,*
78,269,*,*,*,*,*,*,*,*,*,*,52.877067,55.265518,59.340011,53.866437,51.49127,50.944847,*,*,*
78,271,*,*,*,*,*,*,*,*,*,*,53.034082,55.550561,59.397821,54.134203,51.72891,51.272211,*,*,*
78,273,*,*,*,*,*,*,*,*,*,*,53.276095,55.827451,59.435089,54.434577,51.985232,51.531864,*,*,*
78,275,*,*,*,*,*,*,*,*,*,*,53.557489,56.107136,59.48598,54.752843,52.256502,51.766712,*,*,*
78,277,*,*,*,*,*,*,*,*,*,*,53.729149,56.273854,59.553894,55.085007,52.57668,52.095748,*,*,*
78,279,*,*,*,*,*,*,*,*,*,*,53.789779,56.560076,59.595624,55.424674,53.003663,52.560075,*,*,*
78,281,*,*,*,*,*,*,*,*,*,*,53.862804,56.989085,59.620366,55.631428,53.473274,52.97615,*,*,*
78,283,*,*,*,*,*,*,*,*,*,*,53.950678,57.341788,59.657832,55.699154,53.887956,53.295371,*,*,*
78,285,*,*,*,*,*,*,*,*,*,*,54.04843,57.725927,59.718272,55.790051,54.244574,53.595813,*,*,*
78,287,*,*,*,*,*,*,*,*,*,*,54.150481,58.069041,59.805216,55.944982,54.516785,53.873778,*,*,*
78,289,*,*,*,*,*,*,*,*,*,*,54.25199,58.375414,59.929435,56.150647,54.728106,54.121826,*,*,*
78,291,*,*,*,*,*,*,*,*,*,*,54.289901,58.718454,60.097818,56.44399,54.936077,54.319445,*,*,*
78,293,*,*,*,*,*,*,*,*,*,*,54.48952,59.134247,60.295406,56.696222,55.132654,54.574175,*,*,*
78,295,*,*,*,*,*,*,*,*,*,*,54.982504,59.602772,60.492653,56.834596,55.294861,55.110344,*,*,*
78,297,*,*,*,*,*,*,*,*,*,*,55.306627,59.957005,60.704513,56.981806,55.586883,55.540949,*,*,*
78,299,*,*,*,*,*,*,*,*,*,*,55.384865,60.185089,60.929935,57.13436,56.070701,55.685502,*,*,*
80,77,*,*,*,*,*,*,*,*,*,*,-7.978335,-7.463844,-8.639531,-7.836894,-7.612443,-8.924049,*,*,*
80,79,*,*,*,*,*,*,*,*,*,*,-6.354212,-6.239395,-5.991615,-5.901968,-5.856576,-6.620461,*,*,*
80,81,*,*,*,*,*,*,*,*,*,*,-4.433429,-5.035646,-4.0003,-4.727526,-4.666541,-4.822516,*,*,*
80,83,*,*,*,*,*,*,*,*,*,*,-3.017962,-3.907541,-2.844547,-3.602054,-3.520236,-3.642396,*,*,*
80,85,*,*,*,*,*,*,*,*,*,*,-2.199237,-2.834939,-2.002826,-2.535902,-2.413494,-2.676443,*,*,*
80,87,*,*,*,*,*,*,*,*,*,*,-1.63687,-1.931672,-1.600079,-1.81998,-1.557281,-2.051512,*,*,-4.07
80,89,*,*,*,*,*,*,*,*,*,*,-1.17266,-1.322824,-1.168164,-1.343869,-0.99869,-1.470486,*,*,-3.62
80,91,*,*,*,*,*,*,*,*,*,*,-0.658562,-0.663782,-0.47684,-0.7063,-0.373004,-0.722875,-0.673313,-0.87,-2.17
80,93,*,*,*,*,*,*,*,*,*,*,-0.029063,0.189269,0.316542,0.042865,0.388165,0.088084,-0.20232,-0.11,-1.55
80,95,0.62554,0.11584,0.60761,0.09191,*,*,*,*,*,*,0.280981,1.060833,0.798305,0.804024,1.296821,0.657972,0.262926,0.66,-0.66
80,97,1.66873,0.07741,1.64702,0.07723,*,*,*,*,*,*,0.381509,1.920325,1.171645,1.353617,2.270428,1.322891,1.202644,1.54,0.32
80,99,2.1291,0.03115,2.13563,0.03111,*,*,*,*,*,*,0.769221,2.643237,2.012269,1.904725,3.14941,2.376643,2.321288,2.11,1.28
80,101,2.97534,0.01786,2.97093,0.01732,*,*,*,*,*,*,1.605845,3.483745,3.10782,2.824035,4.032607,3.467437,3.450854,2.92,1.85
80,103,4.0031,0.01697,4.0011,0.01541,*,*,*,*,*,*,2.628644,4.70782,4.194673,4.051603,4.983879,4.541049,4.527656,3.92,3.04
80,105,4.98133,0.02201,4.98912,0.02067,*,*,*,*,*,*,3.806561,5.914698,5.47687,5.520747,6.030531,5.571714,5.55264,4.91,3.99
80,107,6.01263,0.04329,6.00773,0.02934,*,*,*,*,*,*,5.372054,6.94662,7.039822,7.028522,7.195994,6.777183,6.529652,5.79,4.91
80,109,7.49576,0.04356,7.51929,0.03967,*,*,*,*,*,*,6.877964,7.954759,8.725644,8.313514,8.42618,8.39545,7.861782,7.21,6.84
80,111,8.68771,0.02519,8.70049,0.02446,*,*,*,*,*,*,8.216752,8.952647,10.127345,9.405843,9.625703,9.846464,9.418915,8.74,7.51
80,113,9.93094,0.01599,9.94188,0.01604,*,*,*,*,*,*,9.591287,9.953643,11.17564,10.452897,10.757196,10.91279,10.795829,10.16,8.81
80,115,11.10094,0.0232,11.11173,0.02318,*,*,*,*,*,*,10.980985,10.989788,12.240214,11.48179,11.855276,11.970497,12.115969,11.3,10.12
80,117,12.32207,0.00326,12.32432,0.00322,*,*,*,*,*,*,12.180343,12.087309,13.353608,12.556037,12.991391,13.031901,13.259889,12.51,11.26
80,119,13.70257,0.00081,13.70426,0.00067,*,*,*,*,*,*,13.250853,13.431295,14.568008,13.709837,14.142689,14.17193,14.302598,13.51,12.39
80,121,14.84884,0.00319,14.8518,0.00225,*,*,*,*,*,*,14.403685,15.250286,15.848309,15.066435,15.548583,15.378422,15.415845,14.65,13.44
80,123,16.10595,0.05012,16.10649,0.05012,*,*,*,*,*,*,15.642573,16.755501,17.355251,16.611206,16.968662,16.915448,17.007443,15.56,14.56
80,125,*,*,*,*,*,*,*,*,*,*,16.925747,17.676638,18.86477,17.809769,17.970025,18.263492,18.41286,16.69,16.16
80,127,*,*,*,*,*,*,*,*,*,*,17.950334,18.529259,19.911032,18.623809,18.812096,19.057683,19.19105,17.55,16.88
80,129,*,*,*,*,*,*,*,*,*,*,18.724887,19.319448,20.725652,19.418687,19.647675,19.819308,19.973596,18.35,18.16
80,131,*,*,*,*,*,*,*,*,*,*,19.394697,20.111055,21.511262,20.210979,20.466711,20.566701,20.684217,19.37,18.65
80,133,*,*,*,*,*,*,*,*,*,*,20.033513,20.899287,22.15789,20.938636,21.160977,21.219735,21.293379,19.97,19.79
80,135,*,*,*,*,*,*,*,*,*,*,20.752169,21.676026,22.451256,21.424783,21.617119,21.669163,21.726918,20.71,19.64
80,137,*,*,*,*,*,*,*,*,*,*,21.254952,22.357287,22.530962,21.629224,21.884012,21.88854,22.243101,21.4,21.11
80,139,*,*,*,*,*,*,*,*,*,*,21.336186,22.745054,22.675107,21.835642,22.192579,22.038454,22.855453,21.97,20.4
80,141,*,*,*,*,*,*,*,*,*,*,20.843849,22.966018,22.972626,22.163797,22.678267,22.369097,22.906169,22.5,21.22
80,143,*,*,*,*,*,*,*,*,*,*,20.669351,23.29348,23.436823,22.60178,23.284198,22.911628,23.034465,23.2,22.17
80,145,*,*,*,*,*,*,*,*,*,*,21.164788,23.669464,24.033292,23.193427,23.929928,23.594507,23.734194,23.89,22.66
80,147,*,*,*,*,*,*,*,*,*,*,21.724431,24.186809,24.788088,23.887898,24.521724,24.358644,24.512099,24.55,23.15
80,149,*,*,*,*,*,*,*,*,*,*,22.436726,24.887786,25.637942,24.634733,25.09416,25.125036,25.303755,25.33,24.4
80,151,*,*,*,*,*,*,*,*,*,*,23.196808,25.616921,26.473363,25.382196,25.725631,25.858103,26.071041,26.06,24.99
80,153,*,*,*,*,*,*,*,*,*,*,23.905617,26.36418,27.240427,26.100567,26.419332,26.566135,26.798576,26.69,25.57
80,155,*,*,*,*,*,*,*,*,*,*,24.556306,27.123181,27.951971,26.789371,27.163781,27.262588,27.50371,27.38,26.52
80,157,*,*,*,*,*,*,*,*,*,*,25.165172,27.927236,28.62952,27.450401,27.939205,27.947763,28.215645,27.97,26.86
80,159,*,*,*,*,*,*,*,*,*,*,25.732212,28.866124,29.270888,28.066841,28.725428,28.606579,28.931817,28.62,27.37
80,161,*,*,*,*,*,*,*,*,*,*,26.134812,29.865534,29.853461,28.7891,29.505915,29.215159,29.593469,29.18,28.29
80,163,*,*,*,*,*,*,*,*,*,*,26.985478,30.758317,30.329569,29.845781,30.290166,30.140812,30.24063,29.92,28.46
80,165,*,*,*,*,*,*,*,*,*,*,28.353625,31.532684,31.283881,30.99512,31.076232,31.185712,31.255828,30.62,30.0
80,167,*,*,*,*,*,*,*,*,*,*,29.616586,32.248368,32.569705,31.88096,31.851593,31.920432,32.385472,31.81,30.85
80,169,*,*,*,*,*,*,*,*,*,*,30.830959,32.946242,33.594867,32.597702,32.61168,32.574715,33.175445,33.33,32.21
80,171,*,*,*,*,*,*,*,*,*,*,32.012575,33.666512,34.721215,33.299599,33.358506,33.245455,33.847875,34.37,32.8
80,173,*,*,*,*,*,*,*,*,*,*,32.949528,34.428833,35.854443,34.016921,34.106083,33.948187,34.52768,35.04,33.92
80,175,*,*,*,*,*,*,*,*,*,*,33.640275,35.176808,36.757536,34.775146,34.815383,34.672243,35.211783,35.84,34.44
80,177,*,*,*,*,*,*,*,*,*,*,34.323862,36.405329,37.581694,35.476502,35.850517,35.399574,35.940397,36.48,35.5
80,179,*,*,*,*,*,*,*,*,*,*,35.015545,37.792231,38.433341,36.620773,36.854436,36.554619,36.873867,37.12,36.32
80,181,*,*,*,*,*,*,*,*,*,*,36.020747,38.644226,39.565233,37.728491,37.483358,37.598522,37.891741,37.62,37.15
80,183,*,*,*,*,*,*,*,*,*,*,36.922079,39.285048,40.519053,38.273822,38.116841,38.134518,38.609365,*,37.7
80,185,*,*,*,*,*,*,*,*,*,*,37.398588,39.863015,41.021826,38.775383,38.669474,38.62099,39.067622,*,37.61
80,187,*,*,*,*,*,*,*,*,*,*,37.872936,40.3813,41.527762,39.241531,39.147462,39.017597,39.49288,*,38.38
80,189,*,*,*,*,*,*,*,*,*,*,38.337826,40.878153,42.035337,39.709179,39.479549,39.25415,39.864924,*,*
80,191,*,*,*,*,*,*,*,*,*,*,38.787169,41.371433,42.482805,40.128987,39.603216,39.308203,*,*,*
80,193,*,*,*,*,*,*,*,*,*,*,39.218896,41.834603,42.827361,40.374381,39.714593,39.419665,*,*,*
80,195,*,*,*,*,*,*,*,*,*,*,39.639468,42.271904,43.124424,40.509594,39.896937,39.621311,*,*,*
80,197,*,*,*,*,*,*,*,*,*,*,39.972286,42.593701,43.4026,40.682405,40.088211,39.842374,*,*,*
80,199,*,*,*,*,*,*,*,*,*,*,40.112699,42.844286,43.565626,40.902635,40.325862,40.11081,*,*,*
80,201,*,*,*,*,*,*,*,*,*,*,39.969401,43.1522,43.503364,41.159577,40.65175,40.37299,*,*,*
80,203,*,*,*,*,*,*,*,*,*,*,39.580463,43.463849,43.560636,41.334275,40.974138,40.598709,*,*,*
80,205,*,*,*,*,*,*,*,*,*,*,39.502491,43.790571,43.904004,41.566539,41.236047,40.937011,*,*,*
80,207,*,*,*,*,*,*,*,*,*,*,39.817095,44.099963,44.308108,41.935006,41.50026,41.41321,*,*,*
80,209,*,*,*,*,*,*,*,*,*,*,40.205641,44.386435,44.76265,42.316955,41.791093,41.725987,*,*,*
80,211,*,*,*,*,*,*,*,*,*,*,40.680196,44.6357,45.257161,42.731978,42.111411,41.864555,*,*,*
80,213,*,*,*,*,*,*,*,*,*,*,41.191756,44.777549,45.771871,43.152498,42.46323,42.022835,*,*,*
80,215,*,*,*,*,*,*,*,*,*,*,41.713401,45.11472,46.2718,43.551473,42.828079,42.236036,*,*,*
80,217,*,*,*,*,*,*,*,*,*,*,42.224223,45.624289,46.72009,43.934097,43.197163,42.770743,*,*,*
80,219,*,*,*,*,*,*,*,*,*,*,42.695919,46.053665,47.121275,44.326211,43.577933,43.352347,*,*,*
80,221,*,*,*,*,*,*,*,*,*,*,43.120322,46.486085,47.528596,44.766294,43.973574,43.720611,*,*,*
80,223,*,*,*,*,*,*,*,*,*,*,43.505094,46.910084,47.976126,45.225521,44.384178,44.113677,*,*,*
80,225,*,*,*,*,*,*,*,*,*,*,43.857087,47.326206,48.451158,45.663873,44.802722,44.526207,*,*,*
80,227,*,*,*,*,*,*,*,*,*,*,44.185352,47.753548,48.90552,46.099718,45.219146,44.940256,*,*,*
80,229,*,*,*,*,*,*,*,*,*,*,44.595039,48.168883,49.277457,46.523373,45.627801,45.33039,*,*,*
80,231,*,*,*,*,*,*,*,*,*,*,45.22398,48.577297,49.546609,46.928936,46.028324,45.585937,*,*,*
80,233,*,*,*,*,*,*,*,*,*,*,45.862835,48.987233,49.839459,47.31986,46.409941,45.679258,*,*,*
80,235,*,*,*,*,*,*,*,*,*,*,46.179371,49.379433,50.392787,47.702966,46.71742,45.687471,*,*,*
80,237,*,*,*,*,*,*,*,*,*,*,46.450259,49.760571,51.115807,48.088813,47.007161,45.683334,*,*,*
80,239,*,*,*,*,*,*,*,*,*,*,46.908696,50.127735,51.687983,48.476364,47.345746,45.825328,*,*,*
80,241,*,*,*,*,*,*,*,*,*,*,47.424752,50.415344,52.139889,48.861968,47.872656,46.088547,*,*,*
80,243,*,*,*,*,*,*,*,*,*,*,47.976017,50.72514,52.62017,49.257538,48.578038,46.357546,*,*,*
80,245,*,*,*,*,*,*,*,*,*,*,48.536088,51.113736,52.988091,49.600795,49.264533,46.647225,*,*,*
80,247,*,*,*,*,*,*,*,*,*,*,49.096408,51.505115,53.288721,49.909877,49.829371,46.954363,*,*,*
80,249,*,*,*,*,*,*,*,*,*,*,49.588678,51.905702,53.796717,50.582365,50.254695,47.26596,*,*,*
80,251,*,*,*,*,*,*,*,*,*,*,50.01629,52.312299,54.561312,51.650489,50.612235,47.569524,*,*,*
80,253,*,*,*,*,*,*,*,*,*,*,50.91491,52.780681,55.809543,52.685233,50.871302,47.84595,*,*,*
80,255,*,*,*,*,*,*,*,*,*,*,51.867423,53.276819,56.989422,53.41208,51.008864,48.098162,*,*,*
80,257,*,*,*,*,*,*,*,*,*,*,52.299783,53.726904,57.52364,53.849172,51.050751,48.339837,*,*,*
80,259,*,*,*,*,*,*,*,*,*,*,52.539716,54.145454,57.718678,54.133224,51.033185,48.587278,*,*,*
80,261,*,*,*,*,*,*,*,*,*,*,52.639095,54.545013,57.802109,54.267739,50.998337,48.854357,*,*,*
80,263,*,*,*,*,*,*,*,*,*,*,52.706843,54.952779,57.891879,54.317318,50.982078,49.149134,*,*,*
80,265,*,*,*,*,*,*,*,*,*,*,52.7281,55.337968,57.967004,54.36281,51.056744,49.468271,*,*,*
80,267,*,*,*,*,*,*,*,*,*,*,52.672569,55.686177,58.048305,54.427246,51.225266,49.779153,*,*,*
80,269,*,*,*,*,*,*,*,*,*,*,52.655794,56.013078,58.128653,54.492469,51.429513,50.084121,*,*,*
80,271,*,*,*,*,*,*,*,*,*,*,52.694454,56.31305,58.197045,54.555357,51.67277,50.495235,*,*,*
80,273,*,*,*,*,*,*,*,*,*,*,52.741627,56.593673,58.259924,54.627433,51.984785,51.020586,*,*,*
80,275,*,*,*,*,*,*,*,*,*,*,52.780424,56.842972,58.307279,54.726465,52.352627,51.560361,*,*,*
80,277,*,*,*,*,*,*,*,*,*,*,52.810977,57.211413,58.346422,54.829265,52.691091,51.994528,*,*,*
80,279,*,*,*,*,*,*,*,*,*,*,52.859319,57.455989,58.396746,54.898674,52.915141,52.267966,*,*,*
80,281,*,*,*,*,*,*,*,*,*,*,52.931454,57.538486,58.447739,54.980187,53.072744,52.476776,*,*,*
80,283,*,*,*,*,*,*,*,*,*,*,53.020973,57.709446,58.517176,55.106649,53.244364,52.678429,*,*,*
80,285,*,*,*,*,*,*,*,*,*,*,53.112738,57.856129,58.594241,55.251488,53.428922,52.85458,*,*,*
80,287,*,*,*,*,*,*,*,*,*,*,53.261774,57.997768,58.682814,55.352771,53.619185,53.072697,*,*,*
80,289,*,*,*,*,*,*,*,*,*,*,53.544014,58.151576,58.816342,55.451313,53.800446,53.405798,*,*,*
80,291,*,*,*,*,*,*,*,*,*,*,53.97708,58.346262,58.986167,55.58171,53.988414,53.842136,*,*,*
80,293,*,*,*,*,*,*,*,*,*,*,54.288994,58.534366,59.182769,55.702968,54.307007,54.270024,*,*,*
80,295,*,*,*,*,*,*,*,*,*,*,54.388159,58.717092,59.394084,55.829036,54.790408,54.508927,*,*,*
80,297,*,*,*,*,*,*,*,*,*,*,54.461831,58.93914,59.603873,55.966336,55.190973,54.633018,*,*,*
80,299,*,*,*,*,*,*,*,*,*,*,54.516093,59.161508,59.821332,56.109956,55.401974,54.762899,*,*,*
82,83,*,*,*,*,*,*,*,*,*,*,-4.85898,-6.077831,-4.86289,-5.815962,-5.91279,-5.935211,*,*,*
82,85,*,*,*,*,*,*,*,*,*,*,-3.831246,-5.004421,-3.717493,-4.702736,-4.788631,-4.775374,*,*,*
82,87,*,*,*,*,*,*,*,*,*,*,-2.826276,-3.918354,-2.743263,-3.587831,-3.654485,-3.708515,*,*,*
82,89,*,*,*,*,*,*,*,*,*,*,-1.939803,-2.804491,-2.082216,-2.582474,-2.569234,-2.830731,*,*,-5.65
82,91,*,*,*,*,*,*,*,*,*,*,-1.337118,-1.815117,-1.492718,-1.72342,-1.627645,-2.017463,*,*,-5.45
82,93,*,*,*,*,*,*,*,*,*,*,-0.967555,-0.945996,-0.688842,-0.875223,-0.744335,-1.109056,*,-2.24,-3.2
82,95,*,*,*,*,*,*,*,*,*,*,-0.697937,-0.051324,0.363391,0.038964,0.05531,-0.296617,*,-1.22,-2.47
82,97,*,*,*,*,*,*,*,*,*,*,-0.458501,0.874667,1.155768,0.865637,0.699432,0.104249,-0.433403,-0.24,-1.28
82,99,0.80105,0.09424,0.76716,0.08019,*,*,*,*,*,*,-0.184584,1.763221,1.464834,1.472086,1.288827,0.673591,0.344698,0.77,-0.35
82,101,1.4855,0.03211,1.49202,0.03208,*,*,*,*,*,*,0.300607,2.468831,1.747592,2.031951,1.883351,1.671442,1.53256,1.74,0.51
82,103,2.31938,0.01813,2.31449,0.01765,*,*,*,*,*,*,1.056891,3.090528,2.597304,2.647321,2.54903,2.655928,2.505191,2.66,1.51
82,105,3.38205,0.01761,3.38123,0.01456,*,*,*,*,*,*,1.829009,3.84456,3.798437,3.353492,3.341734,3.738461,3.460604,3.5,2.27
82,107,4.33825,0.03717,4.30405,0.01977,*,*,*,*,*,*,2.587062,4.749792,4.754048,4.192817,4.26456,4.945732,4.75708,4.49,3.57
82,109,5.19317,0.05145,5.18266,0.04882,*,*,*,*,*,*,3.55444,5.777622,5.483823,5.165485,5.277343,5.956406,6.022086,5.51,3.9
82,111,6.17947,0.05448,6.18053,0.05435,*,*,*,*,*,*,4.716174,6.928593,5.957605,6.236869,6.371294,6.557446,6.751047,6.49,5.37
82,113,7.24091,0.02797,7.22346,0.02372,*,*,*,*,*,*,5.955256,8.227806,6.712917,7.409556,7.58864,7.372711,7.715152,7.53,6.71
82,115,8.32667,0.02381,8.30995,0.02362,*,*,*,*,*,*,7.241241,9.680133,8.024563,8.767077,8.983753,8.709216,9.043266,8.68,7.24
82,117,9.26494,0.02662,9.26952,0.0105,*,*,*,*,*,*,8.594734,11.242265,9.654033,10.314768,10.535154,10.292294,10.352542,9.69,8.02
82,119,10.2888,0.02236,10.30291,0.01376,*,*,*,*,*,*,10.157136,12.654546,11.584122,11.953195,12.161719,12.017595,11.825595,10.77,9.45
82,121,11.70125,0.00651,11.70196,0.00654,*,*,*,*,*,*,11.889461,13.732775,13.490608,13.46206,13.585822,13.712022,13.541212,11.65,10.93
82,123,13.07891,0.00127,13.07892,0.00127,*,*,*,*,*,*,13.707022,14.654102,15.376837,14.576223,14.614716,14.972627,14.863341,12.81,12.44
82,125,14.74235,0.0037,14.74225,0.0037,*,*,*,*,*,*,15.049795,15.562223,16.809727,15.416005,15.463872,15.812773,15.692114,14.18,13.76
82,127,15.97371,0.1501,15.70514,0.02986,*,*,*,*,*,*,15.844713,16.418813,17.662417,16.225471,16.322537,16.622278,16.509865,15.03,14.43
82,129,*,*,*,*,*,*,*,*,*,*,16.62691,17.226107,18.488844,17.032152,17.18732,17.409635,17.315768,15.95,15.7
82,131,*,*,*,*,*,*,*,*,*,*,17.388733,18.019485,19.294421,17.84237,18.033062,18.193546,18.108133,16.79,16.4
82,133,*,*,*,*,*,*,*,*,*,*,18.13518,18.806845,20.082478,18.650423,18.86484,18.980256,18.883894,17.67,16.93
82,135,*,*,*,*,*,*,*,*,*,*,18.880213,19.61777,20.883871,19.462838,19.683253,19.76426,19.653648,18.59,18.22
82,137,*,*,*,*,*,*,*,*,*,*,19.629642,20.447171,21.5905,20.246978,20.43954,20.530806,20.213608,19.2,18.73
82,139,*,*,*,*,*,*,*,*,*,*,20.184218,21.284407,21.832713,20.808176,20.987554,20.899541,20.638071,19.88,18.62
82,141,*,*,*,*,*,*,*,*,*,*,20.35511,21.985911,21.705752,20.827588,21.277717,20.944709,21.223317,20.46,20.08
82,143,*,*,*,*,*,*,*,*,*,*,19.978563,22.436951,21.872816,20.918823,21.420877,21.296103,21.643059,21.05,20.21
82,145,*,*,*,*,*,*,*,*,*,*,19.808749,22.471483,22.439224,21.489673,21.57847,21.935713,22.045713,21.91,21.34
82,147,*,*,*,*,*,*,*,*,*,*,20.252479,22.554721,23.134459,22.159957,21.809333,22.624358,22.696712,22.67,22.18
82,149,*,*,*,*,*,*,*,*,*,*,20.816081,23.147489,23.871918,22.871263,22.163022,23.31055,23.371358,23.37,22.43
82,151,*,*,*,*,*,*,*,*,*,*,21.444398,23.890014,24.580186,23.564838,22.80736,23.972006,24.054638,24.11,23.17
82,153,*,*,*,*,*,*,*,*,*,*,22.05078,24.625818,25.24048,24.235055,23.589295,24.612545,24.727279,24.84,24.03
82,155,*,*,*,*,*,*,*,*,*,*,22.643885,25.363843,25.878861,24.892339,24.302368,25.254519,25.394684,25.37,24.28
82,157,*,*,*,*,*,*,*,*,*,*,23.247247,26.115133,26.538354,25.554468,24.973166,25.911208,26.095506,26.05,25.37
82,159,*,*,*,*,*,*,*,*,*,*,23.89915,26.855249,27.265981,26.204764,25.613336,26.588085,26.845611,26.69,25.85
