Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
78,297,*,*,*,*,*,*,*,*,*,*,-2.981834,-4.431007,-4.646247,-3.498406,-3.051104,-2.692347,*,*,*
78,299,*,*,*,*,*,*,*,*,*,*,-3.050806,-4.521927,-4.721797,-3.57324,-3.046006,-2.730506,*,*,*
80,77,*,*,*,*,*,*,*,*,*,*,15.824076,15.54624,15.99666,15.739061,15.991221,16.059053,*,*,*
80,79,*,*,*,*,*,*,*,*,*,*,15.641069,15.263425,15.836729,15.509369,15.709175,15.796917,*,*,*
80,81,*,*,*,*,*,*,*,*,*,*,15.062718,14.260999,14.867186,14.482308,14.79925,14.864589,*,*,*
80,83,*,*,*,*,*,*,*,*,*,*,10.578292,11.542258,10.434898,11.146094,11.405819,11.051485,*,*,*
80,85,*,*,*,*,*,*,*,*,*,*,10.494706,10.9904,10.168213,10.641064,11.054438,10.760778,*,*,*
80,87,*,*,*,*,*,*,*,*,*,*,10.142941,10.55122,10.029288,10.260289,10.603895,10.51651,*,*,11.72
80,89,*,*,*,*,*,*,*,*,*,*,9.901298,10.129134,9.950068,10.032627,10.278682,10.341818,*,*,10.36
80,91,*,*,*,*,*,*,*,*,*,*,9.78495,9.897458,9.695477,9.808132,10.065322,10.053264,9.863443,10.12,10.23
80,93,*,*,*,*,*,*,*,*,*,*,9.636665,9.562027,9.370526,9.514436,9.771859,9.717927,9.538334,9.81,9.6
80,95,9.41306,0.10329,9.40288,0.07539,*,*,*,*,*,*,9.475737,9.241257,9.052593,9.219069,9.591384,9.605258,9.742867,9.55,9.59
80,97,9.07307,0.07639,9.06891,0.07587,*,*,*,*,*,*,9.312739,8.935402,9.189605,9.086321,9.382029,9.795982,9.747507,9.36,9.25
80,99,8.67612,0.03019,8.68355,0.02932,*,*,*,*,*,*,9.149708,8.711281,9.289058,8.886541,9.157747,9.462576,9.446837,9.06,9.46
80,101,8.48777,0.02077,8.48201,0.01991,*,*,*,*,*,*,9.174008,8.603125,8.877288,8.676699,8.918964,9.04972,9.046326,8.79,8.58
80,103,8.29499,0.01265,8.29907,0.01207,*,*,*,*,*,*,8.89886,8.344417,8.449623,8.424415,8.652006,8.594204,8.540904,8.5,8.69
80,105,7.89803,0.01851,7.90602,0.01694,*,*,*,*,*,*,8.652132,8.061162,8.133614,8.144177,8.366463,8.138839,8.050466,8.25,8.19
80,107,7.64987,0.01786,7.65015,0.01812,*,*,*,*,*,*,8.337065,7.7967,7.840686,7.889722,8.104578,7.998578,7.657744,7.93,7.63
80,109,7.50032,0.03534,7.4958,0.03385,*,*,*,*,*,*,8.142171,7.547008,7.676775,7.661355,7.873261,7.765271,7.645189,7.64,7.9
80,111,7.29384,0.0276,7.29252,0.02735,*,*,*,*,*,*,7.993866,7.298457,7.508756,7.447885,7.644543,7.556727,7.455038,7.37,7.62
80,113,7.11086,0.02185,7.12194,0.02193,*,*,*,*,*,*,7.865891,7.049261,7.300243,7.219359,7.400908,7.338436,7.290582,7.16,7.27
80,115,6.87835,0.0263,6.90076,0.02332,*,*,*,*,*,*,7.73834,6.820275,7.047462,6.968829,7.143389,7.096135,7.159396,6.95,7.12
80,117,6.78561,0.00148,6.78561,0.00148,*,*,*,*,*,*,7.563274,6.62948,6.750903,6.755338,6.936404,6.817054,6.955587,6.7,6.91
80,119,6.66392,0.00035,6.66307,0.00058,*,*,*,*,*,*,7.278091,6.646766,6.641025,6.615838,6.76598,6.66456,6.626374,6.45,6.45
80,121,6.23044,0.00054,6.23059,0.00059,*,*,*,*,*,*,7.104513,6.632369,6.703098,6.612561,6.833087,6.53708,6.358845,6.36,6.2
80,123,5.99458,0.00162,5.99526,0.00157,*,*,*,*,*,*,6.811485,6.517475,6.43696,6.679843,6.830663,6.716397,6.621354,5.97,5.85
80,125,5.66857,0.00363,5.66891,0.00362,*,*,*,*,*,*,6.454618,5.674074,6.015252,5.791165,6.062257,5.899926,5.694639,5.64,6.2
80,127,3.34447,0.15148,3.61296,0.03614,*,*,*,*,*,*,3.597351,3.856873,2.512102,3.379969,3.64316,3.283352,3.056894,3.6,3.6
80,129,*,*,*,*,*,*,*,*,*,*,3.489589,3.377708,2.412737,2.982546,3.423422,3.099443,2.820303,3.01,2.88
80,131,*,*,*,*,*,*,*,*,*,*,3.326169,3.166249,2.24774,2.764235,3.172136,2.874643,2.721798,2.92,2.99
80,133,*,*,*,*,*,*,*,*,*,*,3.100794,2.841509,2.043587,2.516827,2.890102,2.631193,2.587361,2.77,3.27
80,135,*,*,*,*,*,*,*,*,*,*,2.816355,2.5066,1.792132,2.285922,2.636702,2.410247,2.443994,2.59,2.54
80,137,*,*,*,*,*,*,*,*,*,*,2.528576,2.18877,1.695715,2.11574,2.471626,2.238671,2.519488,2.74,2.91
80,139,*,*,*,*,*,*,*,*,*,*,2.4973,1.947139,1.947676,2.161623,2.459194,2.457775,2.389844,2.58,2.65
80,141,*,*,*,*,*,*,*,*,*,*,2.547974,1.854174,2.562624,2.418073,2.436812,2.975658,2.253637,2.59,3.01
80,143,*,*,*,*,*,*,*,*,*,*,3.055968,1.831368,2.430648,2.695865,2.3913,2.865853,2.617867,2.65,3.37
80,145,*,*,*,*,*,*,*,*,*,*,3.060341,2.027384,2.29514,2.530967,2.325155,2.72608,2.660506,2.56,2.42
80,147,*,*,*,*,*,*,*,*,*,*,2.917813,2.048997,2.092607,2.321927,2.25026,2.491005,2.402818,2.47,2.24
80,149,*,*,*,*,*,*,*,*,*,*,2.739161,1.844392,1.821733,2.100798,2.167325,2.244106,2.132552,2.37,2.32
80,151,*,*,*,*,*,*,*,*,*,*,2.507905,1.663594,1.574535,1.924521,2.067558,2.067332,1.919923,2.12,1.97
80,153,*,*,*,*,*,*,*,*,*,*,2.338005,1.481967,1.448653,1.78342,1.953848,1.94622,1.754263,1.67,1.81
80,155,*,*,*,*,*,*,*,*,*,*,2.217606,1.284231,1.391846,1.631833,1.841932,1.802738,1.609849,1.55,1.97
80,157,*,*,*,*,*,*,*,*,*,*,2.072373,1.095459,1.168362,1.392175,1.734596,1.552145,1.422395,1.51,1.68
80,159,*,*,*,*,*,*,*,*,*,*,1.755605,1.026971,0.839462,1.125634,1.624555,1.242746,1.127886,1.46,1.2
80,161,*,*,*,*,*,*,*,*,*,*,1.331683,0.909786,0.589512,1.126609,1.50508,1.049599,0.830586,1.33,1.59
80,163,*,*,*,*,*,*,*,*,*,*,1.807297,0.782906,0.37855,1.164533,1.379195,1.379088,0.842881,1.01,1.07
80,165,*,*,*,*,*,*,*,*,*,*,1.757852,0.665381,0.754256,1.050497,1.255045,1.217121,1.134062,0.53,1.49
80,167,*,*,*,*,*,*,*,*,*,*,1.703217,0.543435,0.615977,0.944457,1.160494,1.114164,1.056919,0.92,1.3
80,169,*,*,*,*,*,*,*,*,*,*,1.624409,0.431617,0.528009,0.870888,1.07933,1.052159,0.987888,0.82,1.24
80,171,*,*,*,*,*,*,*,*,*,*,1.526346,0.345772,0.522809,0.824559,0.98882,1.011682,0.863893,0.64,0.72
80,173,*,*,*,*,*,*,*,*,*,*,1.45856,0.251207,0.552304,0.77288,0.908546,0.951224,0.736313,0.5,0.94
80,175,*,*,*,*,*,*,*,*,*,*,1.379888,0.105637,0.511643,0.693683,0.816627,0.864322,0.638828,0.45,0.42
80,177,*,*,*,*,*,*,*,*,*,*,1.193442,0.411212,0.30072,0.542648,1.049107,0.798907,0.567098,0.26,0.78
80,179,*,*,*,*,*,*,*,*,*,*,1.061034,0.360737,0.240902,0.978162,1.105272,1.171123,0.612596,-0.3,0.46
80,181,*,*,*,*,*,*,*,*,*,*,1.291606,0.256953,0.526149,0.97085,1.070848,1.189487,1.028437,-0.57,0.74
80,183,*,*,*,*,*,*,*,*,*,*,0.86383,-0.321866,-0.038569,0.269457,0.411914,0.513227,0.318223,-0.28,0.27
80,185,*,*,*,*,*,*,*,*,*,*,-0.738243,-1.180562,-2.333799,-1.27938,-0.928211,-0.980399,-1.357085,-1.92,-2.2
80,187,*,*,*,*,*,*,*,*,*,*,-0.944368,-1.65691,-2.435219,-1.592512,-1.21485,-1.171425,-1.584503,*,-0.8
80,189,*,*,*,*,*,*,*,*,*,*,-0.978372,-1.774199,-2.490915,-1.644761,-1.274393,-1.21127,-1.550712,*,-0.58
80,191,*,*,*,*,*,*,*,*,*,*,-1.056905,-1.92434,-2.575159,-1.766063,-1.343124,-1.257434,*,*,*
80,193,*,*,*,*,*,*,*,*,*,*,-1.216287,-2.077801,-2.682364,-1.886443,-1.373458,-1.245603,*,*,*
80,195,*,*,*,*,*,*,*,*,*,*,-1.422935,-2.186525,-2.791214,-1.981946,-1.418657,-1.295902,*,*,*
80,197,*,*,*,*,*,*,*,*,*,*,-1.656579,-2.355578,-2.904648,-2.043351,-1.483663,-1.350361,*,*,*
80,199,*,*,*,*,*,*,*,*,*,*,-1.809738,-2.444595,-2.985739,-2.082935,-1.506675,-1.363671,*,*,*
80,201,*,*,*,*,*,*,*,*,*,*,-1.844303,-2.520467,-2.327008,-2.130845,-1.536694,-1.405214,*,*,*
80,203,*,*,*,*,*,*,*,*,*,*,-1.540342,-2.584651,-2.286009,-2.13196,-1.562726,-1.470431,*,*,*
80,205,*,*,*,*,*,*,*,*,*,*,-1.176571,-2.631387,-2.359594,-1.846002,-1.573938,-1.419292,*,*,*
80,207,*,*,*,*,*,*,*,*,*,*,-1.238497,-2.718855,-2.396929,-1.770764,-1.585928,-1.449073,*,*,*
80,209,*,*,*,*,*,*,*,*,*,*,-1.220689,-2.79377,-2.420167,-1.822124,-1.609954,-1.534021,*,*,*
80,211,*,*,*,*,*,*,*,*,*,*,-1.255157,-2.839775,-2.470982,-1.902362,-1.63623,-1.628357,*,*,*
80,213,*,*,*,*,*,*,*,*,*,*,-1.363027,-2.959617,-2.575002,-2.001937,-1.668483,-1.744886,*,*,*
80,215,*,*,*,*,*,*,*,*,*,*,-1.503022,-2.783922,-2.717054,-2.101432,-1.717128,-1.864859,*,*,*
80,217,*,*,*,*,*,*,*,*,*,*,-1.621187,-2.896133,-2.868018,-2.173568,-1.768669,-1.708474,*,*,*
80,219,*,*,*,*,*,*,*,*,*,*,-1.708951,-2.955224,-2.973534,-2.225207,-1.816958,-1.766119,*,*,*
80,221,*,*,*,*,*,*,*,*,*,*,-1.773646,-3.00709,-3.027568,-2.28063,-1.87182,-1.828948,*,*,*
80,223,*,*,*,*,*,*,*,*,*,*,-1.84933,-3.085789,-3.071304,-2.347784,-1.924572,-1.891451,*,*,*
80,225,*,*,*,*,*,*,*,*,*,*,-1.945913,-3.151196,-3.119701,-2.408475,-1.981673,-1.960172,*,*,*
80,227,*,*,*,*,*,*,*,*,*,*,-2.058366,-3.212274,-3.189486,-2.465707,-2.036068,-2.027076,*,*,*
80,229,*,*,*,*,*,*,*,*,*,*,-2.057191,-3.283727,-3.280306,-2.529084,-2.097184,-2.084903,*,*,*
80,231,*,*,*,*,*,*,*,*,*,*,-2.039877,-3.35334,-3.363324,-2.584199,-2.156,-2.140899,*,*,*
80,233,*,*,*,*,*,*,*,*,*,*,-2.125341,-3.407546,-3.335767,-2.636459,-2.226374,-2.196807,*,*,*
80,235,*,*,*,*,*,*,*,*,*,*,-2.176881,-3.481401,-3.321971,-2.685959,-2.330764,-2.257695,*,*,*
80,237,*,*,*,*,*,*,*,*,*,*,-2.13326,-3.531126,-3.372489,-2.73567,-2.34279,-2.263165,*,*,*
80,239,*,*,*,*,*,*,*,*,*,*,-2.15391,-3.573894,-3.439715,-2.78255,-2.382541,-2.119885,*,*,*
80,241,*,*,*,*,*,*,*,*,*,*,-2.175592,-3.638125,-3.48809,-2.826491,-2.280303,-2.161832,*,*,*
80,243,*,*,*,*,*,*,*,*,*,*,-2.205703,-3.654801,-3.493309,-2.850133,-2.330098,-2.199282,*,*,*
80,245,*,*,*,*,*,*,*,*,*,*,-2.224753,-3.692394,-3.468759,-2.877283,-2.362852,-2.236451,*,*,*
80,247,*,*,*,*,*,*,*,*,*,*,-2.237434,-3.725627,-3.436619,-2.866438,-2.447309,-2.283077,*,*,*
80,249,*,*,*,*,*,*,*,*,*,*,-2.24429,-3.765776,-3.381571,-2.64845,-2.511477,-2.325032,*,*,*
80,251,*,*,*,*,*,*,*,*,*,*,-2.316755,-3.797199,-3.387279,-2.626945,-2.565745,-2.377849,*,*,*
80,253,*,*,*,*,*,*,*,*,*,*,-1.864734,-3.765136,-2.953452,-2.638984,-2.671845,-2.438804,*,*,*
80,255,*,*,*,*,*,*,*,*,*,*,-1.934585,-3.827402,-2.987457,-2.745414,-2.761444,-2.499407,*,*,*
80,257,*,*,*,*,*,*,*,*,*,*,-2.347847,-3.853422,-3.335292,-2.949976,-2.837287,-2.568189,*,*,*
80,259,*,*,*,*,*,*,*,*,*,*,-2.893192,-3.872764,-3.694564,-3.137039,-2.892051,-2.625303,*,*,*
80,261,*,*,*,*,*,*,*,*,*,*,-3.168178,-3.890324,-3.664662,-3.259061,-2.926232,-2.675271,*,*,*
80,263,*,*,*,*,*,*,*,*,*,*,-3.089681,-3.89488,-3.632253,-3.274348,-2.94339,-2.712286,*,*,*
80,265,*,*,*,*,*,*,*,*,*,*,-3.072951,-3.939562,-3.64753,-3.272211,-2.907938,-2.743331,*,*,*
80,267,*,*,*,*,*,*,*,*,*,*,-3.049885,-3.964401,-3.686894,-3.280055,-2.915524,-2.77075,*,*,*
80,269,*,*,*,*,*,*,*,*,*,*,-3.012639,-3.994117,-3.848062,-3.309251,-2.928759,-2.751169,*,*,*
80,271,*,*,*,*,*,*,*,*,*,*,-3.008073,-4.020131,-4.044533,-3.317493,-2.927435,-2.714059,*,*,*
80,273,*,*,*,*,*,*,*,*,*,*,-3.021535,-4.044665,-4.158876,-3.346847,-2.917599,-2.703973,*,*,*
80,275,*,*,*,*,*,*,*,*,*,*,-2.99947,-4.064866,-4.191227,-3.338289,-2.918566,-2.70866,*,*,*
80,277,*,*,*,*,*,*,*,*,*,*,-3.008232,-4.056514,-4.220996,-3.388868,-2.92386,-2.712821,*,*,*
80,279,*,*,*,*,*,*,*,*,*,*,-3.011607,-4.113444,-4.270593,-3.399893,-2.930937,-2.719989,*,*,*
80,281,*,*,*,*,*,*,*,*,*,*,-3.016705,-4.128773,-4.320482,-3.416401,-2.938441,-2.726292,*,*,*
80,283,*,*,*,*,*,*,*,*,*,*,-3.025439,-4.142277,-4.353796,-3.411419,-2.948965,-2.738379,*,*,*
80,285,*,*,*,*,*,*,*,*,*,*,-3.051325,-4.153151,-4.411715,-3.424326,-2.958686,-2.777513,*,*,*
80,287,*,*,*,*,*,*,*,*,*,*,-3.016971,-4.161591,-4.452021,-3.453024,-2.976995,-2.736891,*,*,*
80,289,*,*,*,*,*,*,*,*,*,*,-2.981109,-4.16908,-4.485152,-3.438273,-3.00096,-2.710761,*,*,*
80,291,*,*,*,*,*,*,*,*,*,*,-2.977176,-4.154134,-4.511885,-3.438826,-3.003571,-2.689138,*,*,*
80,293,*,*,*,*,*,*,*,*,*,*,-2.963562,-4.206207,-4.530058,-3.420122,-2.921477,-2.654347,*,*,*
80,295,*,*,*,*,*,*,*,*,*,*,-2.950677,-4.2367,-4.540557,-3.404677,-2.912704,-2.632564,*,*,*
80,297,*,*,*,*,*,*,*,*,*,*,-2.954854,-4.291318,-4.550159,-3.420751,-2.9105,-2.602185,*,*,*
80,299,*,*,*,*,*,*,*,*,*,*,-3.028273,-4.389781,-4.61018,-3.495302,-2.958361,-2.654271,*,*,*
82,83,*,*,*,*,*,*,*,*,*,*,11.104674,12.082699,11.013143,11.710677,11.967491,11.636408,*,*,*
82,85,*,*,*,*,*,*,*,*,*,*,10.994378,11.520865,10.733757,11.191612,11.622278,11.336426,*,*,*
82,87,*,*,*,*,*,*,*,*,*,*,10.641135,11.109517,10.425384,10.826007,11.173758,11.007807,*,*,*
82,89,*,*,*,*,*,*,*,*,*,*,10.290229,10.686212,10.148227,10.480257,10.7959,10.688691,*,*,10.93
82,91,*,*,*,*,*,*,*,*,*,*,9.983333,10.327472,9.910602,10.184665,10.469584,10.39576,*,*,10.76
82,93,*,*,*,*,*,*,*,*,*,*,9.743222,9.964337,9.709109,9.872137,10.172635,10.103148,*,*,10.31
82,95,*,*,*,*,*,*,*,*,*,*,9.504397,9.642861,9.494209,9.611806,9.890292,9.830942,*,10.05,10.49
82,97,*,*,9.59497,0.0793,*,*,*,*,*,*,9.315404,9.341198,9.277101,9.329068,9.617385,9.553673,9.482835,9.78,9.84
82,99,9.27687,0.09258,9.24729,0.07641,*,*,*,*,*,*,9.146526,9.057169,9.02803,9.056426,9.351465,9.628247,9.793762,9.45,10.1
82,101,8.81392,0.03148,8.82142,0.03064,*,*,*,*,*,*,9.314408,8.791012,8.686284,8.844319,9.094643,9.560605,9.552941,9.15,9.1
82,103,8.56724,0.02158,8.56102,0.02063,*,*,*,*,*,*,9.33457,8.546954,8.717548,8.547822,8.844461,9.086089,9.024482,8.92,9.18
82,105,8.36993,0.01397,8.37625,0.01245,*,*,*,*,*,*,9.014415,8.312707,8.697145,8.3193,8.614648,8.745308,8.537338,8.66,8.63
82,107,8.13404,0.03607,8.10015,0.01761,*,*,*,*,*,*,8.797165,8.103447,8.284334,8.120405,8.402757,8.495376,8.481528,8.43,8.43
82,109,7.9004,0.04096,7.88579,0.03931,*,*,*,*,*,*,8.579687,7.913418,8.023261,7.968072,8.21001,8.200348,8.115794,8.14,8.05
82,111,7.70984,0.05116,7.70979,0.05133,*,*,*,*,*,*,8.454342,7.740645,7.707007,7.782794,8.036184,7.789361,7.764813,7.79,8.15
82,113,7.57764,0.02917,7.57107,0.02501,*,*,*,*,*,*,8.308641,7.585067,7.718282,7.639386,7.87776,7.754602,7.773587,7.5,8.4
82,115,7.45931,0.01533,7.46841,0.00905,*,*,*,*,*,*,8.216939,7.445296,7.595326,7.519573,7.734453,7.621264,7.633622,7.36,7.65
82,117,7.2491,0.03018,7.23563,0.01328,*,*,*,*,*,*,8.120631,7.321633,7.487751,7.415891,7.605615,7.503629,7.485324,7.12,7.87
82,119,7.08595,0.02489,7.0913,0.01755,*,*,*,*,*,*,8.019623,7.212806,7.466779,7.32535,7.490483,7.396983,7.346141,6.96,7.48
82,121,6.92429,0.01036,6.91726,0.00755,*,*,*,*,*,*,7.895288,7.114205,7.43416,7.241412,7.398074,7.292801,7.21895,6.71,7.1
82,123,6.73167,0.00011,6.73166,0.00011,*,*,*,*,*,*,7.730044,6.988085,7.364631,7.121787,7.263125,7.156585,7.049596,6.5,6.6
82,125,6.73778,9e-05,6.73778,0.0001,*,*,*,*,*,*,6.857664,6.142145,6.455054,6.21229,6.491084,6.323829,6.117444,6.22,6.81
82,127,3.9373,0.00134,3.93737,0.00134,*,*,*,*,*,*,3.997217,4.261078,2.931625,3.785781,4.087985,3.684591,3.468922,4.02,3.4
82,129,3.83448,0.00284,3.83576,0.00257,*,*,*,*,*,*,3.872052,3.782322,2.807525,3.388553,3.853539,3.483466,3.221285,3.45,3.54
82,131,3.70824,0.00776,3.726,0.00704,*,*,*,*,*,*,3.699518,3.552153,2.629682,3.164156,3.595325,3.259577,3.108192,3.32,3.59
82,133,*,*,3.5463,0.05248,*,*,*,*,*,*,3.47453,3.240548,2.41952,2.917301,3.30481,3.008452,2.966874,3.2,3.6
82,135,*,*,*,*,*,*,*,*,*,*,3.19169,2.921041,2.194496,2.689974,3.043289,2.787451,2.822075,3.19,3.58
82,137,*,*,*,*,*,*,*,*,*,*,2.907508,2.598315,1.98541,2.48969,2.828006,2.606493,2.681496,2.99,4.09
82,139,*,*,*,*,*,*,*,*,*,*,2.678987,2.361911,1.81951,2.314171,2.641923,2.423745,2.575855,2.86,2.29
82,141,*,*,*,*,*,*,*,*,*,*,2.512991,2.129531,2.171812,2.16137,2.485625,2.749842,2.507212,2.77,3.47
82,143,*,*,*,*,*,*,*,*,*,*,2.617618,1.957293,2.65792,2.632738,2.363621,3.162413,2.652246,3.05,3.49
82,145,*,*,*,*,*,*,*,*,*,*,3.24436,1.80773,2.619428,2.840854,2.317876,3.070783,2.983714,2.88,3.15
82,147,*,*,*,*,*,*,*,*,*,*,3.151618,1.957371,2.467049,2.681025,2.335146,2.846573,2.743062,2.82,3.13
82,149,*,*,*,*,*,*,*,*,*,*,3.058852,2.214601,2.195934,2.460679,2.35475,2.586566,2.482462,2.74,2.82
82,151,*,*,*,*,*,*,*,*,*,*,2.822917,2.034719,1.916916,2.266842,2.499403,2.395883,2.263786,2.52,2.21
82,153,*,*,*,*,*,*,*,*,*,*,2.64203,1.855189,1.772337,2.121143,2.340822,2.267223,2.089033,2.05,2.41
82,155,*,*,*,*,*,*,*,*,*,*,2.520121,1.663106,1.713212,1.962696,2.206302,2.134362,1.947059,1.78,2.19
82,157,*,*,*,*,*,*,*,*,*,*,2.386395,1.480242,1.514338,1.735525,2.078124,1.887016,1.793587,1.8,2.42
82,159,*,*,*,*,*,*,*,*,*,*,2.107631,1.414882,1.232585,1.443687,1.956,1.593466,1.519984,1.81,1.75
82,161,*,*,*,*,*,*,*,*,*,*,2.133496,1.267739,0.971976,1.613969,1.834984,1.733406,1.231347,1.65,1.86
82,163,*,*,*,*,*,*,*,*,*,*,2.150744,1.133433,1.173352,1.496539,1.681497,1.668359,1.592012,1.3,1.87
82,165,*,*,*,*,*,*,*,*,*,*,2.092143,0.954383,1.089999,1.370741,1.512614,1.538711,1.47282,1.37,1.89
82,167,*,*,*,*,*,*,*,*,*,*,2.02846,0.902605,0.949574,1.218339,1.536487,1.402689,1.371564,1.09,1.46
82,169,*,*,*,*,*,*,*,*,*,*,1.911914,0.875474,0.786209,1.092322,1.534119,1.291497,1.264397,1.26,1.46
82,171,*,*,*,*,*,*,*,*,*,*,1.739804,0.83587,0.65208,1.107254,1.50875,1.216758,1.096467,1.0,1.53
82,173,*,*,*,*,*,*,*,*,*,*,1.911535,0.81798,0.952817,1.279776,1.421356,1.122841,0.918969,0.77,1.48
82,175,*,*,*,*,*,*,*,*,*,*,1.835554,0.771705,1.03225,1.262661,1.423464,1.478517,0.939985,0.77,1.16
82,177,*,*,*,*,*,*,*,*,*,*,1.813985,0.720149,0.966906,1.252168,1.406257,1.4742,1.123052,0.48,1.98
82,179,*,*,*,*,*,*,*,*,*,*,1.79968,0.7161,0.982059,1.271799,1.403591,1.472597,1.270262,0.43,0.66
82,181,*,*,*,*,*,*,*,*,*,*,1.76922,0.586241,0.956925,1.256126,1.379934,1.436836,1.280138,0.3,1.06
82,183,*,*,*,*,*,*,*,*,*,*,1.132725,-0.024076,0.246682,0.554379,0.716998,0.79884,0.592627,0.01,0.61
82,185,*,*,*,*,*,*,*,*,*,*,-0.486047,-0.896975,-2.062972,-1.022902,-0.677022,-0.768057,-1.11568,-1.64,-2.35
82,187,*,*,*,*,*,*,*,*,*,*,-0.692923,-1.381122,-2.184749,-1.352829,-0.951558,-0.947349,-1.358564,-1.92,-0.93
82,189,*,*,*,*,*,*,*,*,*,*,-0.72873,-1.503814,-2.23485,-1.4184,-1.013338,-0.996735,-1.344723,-1.45,-0.53
82,191,*,*,*,*,*,*,*,*,*,*,-0.836046,-1.660555,-2.32265,-1.548136,-1.145639,-1.088095,-1.383004,-1.41,-0.6
82,193,*,*,*,*,*,*,*,*,*,*,-0.977123,-1.805816,-2.453337,-1.683664,-1.233995,-1.155148,*,*,*
82,195,*,*,*,*,*,*,*,*,*,*,-1.217895,-2.02357,-2.612977,-1.78933,-1.324865,-1.192786,*,*,*
82,197,*,*,*,*,*,*,*,*,*,*,-1.448039,-2.168951,-2.77218,-1.911542,-1.388759,-1.242125,*,*,*
82,199,*,*,*,*,*,*,*,*,*,*,-1.618002,-2.286117,-2.867474,-1.989193,-1.441993,-1.249218,*,*,*
82,201,*,*,*,*,*,*,*,*,*,*,-1.7203,-2.368709,-2.488663,-2.039129,-1.476377,-1.294809,*,*,*
82,203,*,*,*,*,*,*,*,*,*,*,-1.785215,-2.458406,-2.122918,-2.106361,-1.524875,-1.316778,*,*,*
82,205,*,*,*,*,*,*,*,*,*,*,-1.482175,-2.536715,-2.156123,-1.739694,-1.584628,-1.349425,*,*,*
82,207,*,*,*,*,*,*,*,*,*,*,-1.116467,-2.604978,-2.189401,-1.5832,-1.627086,-1.397197,*,*,*
82,209,*,*,*,*,*,*,*,*,*,*,-1.038893,-2.634159,-2.214442,-1.619734,-1.668917,-1.484825,*,*,*
82,211,*,*,*,*,*,*,*,*,*,*,-1.070172,-2.749597,-2.262426,-1.699239,-1.709245,-1.588471,*,*,*
82,213,*,*,*,*,*,*,*,*,*,*,-1.181721,-2.817111,-2.352277,-1.796576,-1.48765,-1.685728,*,*,*
82,215,*,*,*,*,*,*,*,*,*,*,-1.309352,-2.871575,-2.499606,-1.903341,-1.465718,-1.458065,*,*,*
82,217,*,*,*,*,*,*,*,*,*,*,-1.43074,-2.907681,-2.665569,-1.99538,-1.534735,-1.525481,*,*,*
82,219,*,*,*,*,*,*,*,*,*,*,-1.524659,-2.692867,-2.772578,-1.999772,-1.59731,-1.587295,*,*,*
82,221,*,*,*,*,*,*,*,*,*,*,-1.599997,-2.767969,-2.811583,-2.079413,-1.660016,-1.641909,*,*,*
82,223,*,*,*,*,*,*,*,*,*,*,-1.671491,-2.845148,-2.833257,-2.137595,-1.724588,-1.698589,*,*,*
82,225,*,*,*,*,*,*,*,*,*,*,-1.749798,-2.916352,-2.868819,-2.195903,-1.790696,-1.75504,*,*,*
82,227,*,*,*,*,*,*,*,*,*,*,-1.842841,-2.982522,-2.967639,-2.258715,-1.860047,-1.820841,*,*,*
82,229,*,*,*,*,*,*,*,*,*,*,-1.709006,-3.069908,-3.104506,-2.321014,-1.923207,-1.890075,*,*,*
82,231,*,*,*,*,*,*,*,*,*,*,-1.818188,-3.134211,-2.998703,-2.391387,-2.045293,-1.950686,*,*,*
82,233,*,*,*,*,*,*,*,*,*,*,-1.870691,-3.209416,-3.094473,-2.444534,-1.966032,-2.015336,*,*,*
82,235,*,*,*,*,*,*,*,*,*,*,-1.926668,-3.380548,-3.118507,-2.501002,-1.981681,-2.071743,*,*,*
82,237,*,*,*,*,*,*,*,*,*,*,-1.962972,-3.348608,-3.159203,-2.554404,-2.001075,-2.129097,*,*,*
82,239,*,*,*,*,*,*,*,*,*,*,-1.986121,-3.36507,-3.227436,-2.616881,-2.02634,-2.181498,*,*,*
82,241,*,*,*,*,*,*,*,*,*,*,-2.0126,-3.37945,-3.291252,-2.664103,-2.058917,-2.21555,*,*,*
82,243,*,*,*,*,*,*,*,*,*,*,-2.056161,-3.392091,-3.319951,-2.73294,-2.075371,-2.248126,*,*,*
82,245,*,*,*,*,*,*,*,*,*,*,-2.089801,-3.404367,-3.327812,-2.37863,-2.151893,-2.208503,*,*,*
82,247,*,*,*,*,*,*,*,*,*,*,-1.96042,-3.418188,-3.206336,-2.433449,-2.200838,-2.116828,*,*,*
82,249,*,*,*,*,*,*,*,*,*,*,-1.779865,-3.390372,-2.882384,-2.405334,-2.234654,-2.152928,*,*,*
82,251,*,*,*,*,*,*,*,*,*,*,-1.718904,-3.488378,-2.790046,-2.37959,-2.319116,-2.158706,*,*,*
82,253,*,*,*,*,*,*,*,*,*,*,-1.689672,-3.534216,-2.707747,-2.373725,-2.402173,-2.189017,*,*,*
82,255,*,*,*,*,*,*,*,*,*,*,-1.737984,-3.590457,-2.759698,-2.479502,-2.521763,-2.27617,*,*,*
82,257,*,*,*,*,*,*,*,*,*,*,-2.187526,-3.645879,-3.164915,-2.759721,-2.645613,-2.405607,*,*,*
