Z, N, experiment, MC, EO, MC-EO, warning
115,173,2016,10.7546,10.7546,0.0,
80,121,2016,0.33229,0.33229,0.0,
76,104,2016,3.85888,3.85888,0.0,
77,118,2016,0.23313,0.23313,0.0,
91,128,2016,10.0846,10.0846,0.0,
72,88,2016,4.90186,4.90186,0.0,
81,115,2016,2.85061,2.85061,0.0,
92,139,2016,5.57628,5.57628,0.0,
65,80,2016,1.1123,1.1123,0.0,
55,84,2016,0.65331,0.65331,0.0,
88,120,2016,7.27313,7.27313,0.0,
97,147,2016,6.7788,6.7788,0.0,
95,148,2016,5.43907,5.43907,0.0,
78,116,2016,1.52278,1.52278,0.0,
98,152,2016,6.12851,6.12851,0.0,
76,92,2016,5.81563,5.81563,0.0,
79,110,2016,4.32868,4.32868,0.0,
83,107,2016,6.86212,6.86212,0.0,
89,124,2016,7.49935,7.49935,0.0,
96,154,2016,5.16988,5.16988,0.0,
56,71,2016,0.00584,0.00584,0.0,
87,113,2016,7.62226,7.62226,0.0,
84,117,2016,5.7993,5.7993,0.0,
92,124,2016,8.53063,8.53063,0.0,
87,136,2016,5.5614,5.5614,0.0,
68,80,2016,2.66618,2.66618,0.0,
60,85,2016,1.57605,1.57605,0.0,
66,96,2016,0.08315,0.08315,0.0,
58,69,2016,1.2507,1.2507,0.0,
51,56,2016,1.55444,1.55444,0.0,
73,107,2016,2.02444,2.02444,0.0,
87,111,2016,7.86927,7.86927,0.0,
89,129,2016,9.3774,9.3774,0.0,
70,90,2016,3.62409,3.62409,0.0,
90,134,2016,7.29857,7.29857,0.0,
71,104,2016,1.6198,1.6198,0.0,
74,105,2016,2.76162,2.76162,0.0,
75,109,2016,2.28833,2.28833,0.0,
82,96,2016,7.79039,7.79039,0.0,
54,57,2016,3.71888,3.71888,0.0,
80,112,2016,3.38446,3.38446,0.0,
61,73,2016,2.01179,2.01179,0.0,
76,103,2016,4.18838,4.18838,0.0,
77,111,2016,3.44981,3.44981,0.0,
74,115,2016,0.27735,0.27735,0.0,
72,95,2016,3.40642,3.40642,0.0,
82,122,2016,1.96846,1.96846,0.0,
81,116,2016,2.63826,2.63826,0.0,
92,130,2016,9.48117,9.48117,0.0,
73,87,2016,5.45093,5.45093,0.0,
63,87,2016,2.23716,2.23716,0.0,
74,93,2016,4.74071,4.74071,0.0,
84,132,2016,6.90635,6.90635,0.0,
75,89,2016,5.92634,5.92634,0.0,
88,127,2016,8.86423,8.86423,0.0,
97,148,2016,6.45452,6.45452,0.0,
67,79,2016,2.89638,2.89638,0.0,
64,91,2016,0.08148,0.08148,0.0,
98,147,2016,7.25846,7.25846,0.0,
107,164,2016,9.42213,9.42213,0.0,
76,91,2016,5.98128,5.98128,0.0,
79,119,2016,0.52601,0.52601,0.0,
83,112,2016,5.83247,5.83247,0.0,
90,125,2016,7.66465,7.66465,0.0,
67,85,2016,4.5074,4.5074,0.0,
96,145,2016,6.18519,6.18519,0.0,
86,132,2016,7.26248,7.26248,0.0,
78,97,2016,6.16356,6.16356,0.0,
84,124,2016,5.21538,5.21538,0.0,
85,106,2016,7.82227,7.82227,0.0,
92,123,2016,8.588,8.588,0.0,
87,129,2016,9.17426,9.17426,0.0,
68,95,2016,1.5745,1.5745,0.0,
69,87,2016,4.34531,4.34531,0.0,
57,86,2016,0.10449,0.10449,0.0,
58,76,2016,0.00374,0.00374,0.0,
73,108,2016,1.52058,1.52058,0.0,
86,126,2016,6.38507,6.38507,0.0,
89,138,2016,5.04227,5.04227,0.0,
52,58,2016,2.69896,2.69896,0.0,
56,61,2016,2.32095,2.32095,0.0,
70,93,2016,2.83702,2.83702,0.0,
71,97,2016,2.41127,2.41127,0.0,
53,59,2016,2.95709,2.95709,0.0,
62,78,2016,1.31844,1.31844,0.0,
68,101,2016,0.26459,0.26459,0.0,
60,74,2016,1.35156,1.35156,0.0,
90,129,2016,9.51274,9.51274,0.0,
72,96,2016,3.23195,3.23195,0.0,
59,88,2016,0.30253,0.30253,0.0,
75,98,2016,4.31165,4.31165,0.0,
80,119,2016,0.82287,0.82287,0.0,
93,148,2016,4.30764,4.30764,0.0,
94,139,2016,6.4163,6.4163,0.0,
113,171,2016,10.28033,10.28033,0.0,
88,131,2016,8.13793,8.13793,0.0,
62,80,2016,0.60692,0.60692,0.0,
77,104,2016,4.38123,4.38123,0.0,
93,142,2016,5.19379,5.19379,0.0,
81,109,2016,4.91791,4.91791,0.0,
82,117,2016,3.35667,3.35667,0.0,
73,88,2016,5.23661,5.23661,0.0,
103,150,2016,8.91825,8.91825,0.0,
78,92,2016,6.70741,6.70741,0.0,
76,116,2016,0.3607,0.3607,0.0,
84,131,2016,7.52633,7.52633,0.0,
75,94,2016,5.0137,5.0137,0.0,
85,130,2016,8.17846,8.17846,0.0,
64,82,2016,0.47577,0.47577,0.0,
77,92,2016,6.14102,6.14102,0.0,
83,121,2016,3.97642,3.97642,0.0,
55,64,2016,1.60783,1.60783,0.0,
111,167,2016,10.8463,10.8463,0.0,
83,128,2016,6.7504,6.7504,0.0,
66,88,2016,2.94511,2.94511,0.0,
67,90,2016,2.05559,2.05559,0.0,
56,85,2016,0.22586,0.22586,0.0,
78,104,2016,4.95091,4.95091,0.0,
84,123,2016,5.21587,5.21587,0.0,
71,101,2016,2.15203,2.15203,0.0,
50,55,2016,0.07355,0.07355,0.0,
85,115,2016,6.59622,6.59622,0.0,
58,87,2016,0.24069,0.24069,0.0,
96,142,2016,6.6703,6.6703,0.0,
86,113,2016,7.13189,7.13189,0.0,
67,96,2016,0.72911,0.72911,0.0,
87,125,2016,6.52899,6.52899,0.0,
89,147,2016,2.72324,2.72324,0.0,
70,84,2016,5.47431,5.47431,0.0,
90,136,2016,6.45253,6.45253,0.0,
71,94,2016,3.03155,3.03155,0.0,
109,167,2016,10.10041,10.10041,0.0,
102,152,2016,8.22619,8.22619,0.0,
72,103,2016,2.40023,2.40023,0.0,
113,172,2016,10.0087,10.0087,0.0,
86,107,2016,8.04,8.04,0.0,
80,110,2016,4.06883,4.06883,0.0,
88,138,2016,4.8707,4.8707,0.0,
77,97,2016,5.62479,5.62479,0.0,
74,101,2016,3.37363,3.37363,0.0,
75,113,2016,1.39765,1.39765,0.0,
81,102,2016,5.97639,5.97639,0.0,
82,108,2016,5.69754,5.69754,0.0,
93,135,2016,7.3085,7.3085,0.0,
92,144,2016,4.57294,4.57294,0.0,
94,148,2016,4.98423,4.98423,0.0,
79,95,2016,6.69929,6.69929,0.0,
76,115,2016,1.08387,1.08387,0.0,
91,141,2016,4.62699,4.62699,0.0,
75,87,2016,6.24037,6.24037,0.0,
81,120,2016,1.53398,1.53398,0.0,
106,155,2016,9.7137,9.7137,0.0,
92,142,2016,4.85752,4.85752,0.0,
83,126,2016,3.1373,3.1373,0.0,
104,153,2016,9.08278,9.08278,0.0,
88,115,2016,7.73626,7.73626,0.0,
97,152,2016,5.521,5.521,0.0,
66,83,2016,2.8055,2.8055,0.0,
64,79,2016,1.724,1.724,0.0,
78,115,2016,2.08222,2.08222,0.0,
79,99,2016,6.13483,6.13483,0.0,
85,124,2016,5.75698,5.75698,0.0,
89,121,2016,7.6072,7.6072,0.0,
69,89,2016,3.5112,3.5112,0.0,
56,66,2016,1.0452,1.0452,0.0,
86,136,2016,5.59039,5.59039,0.0,
2,2,2016,0.0,0.0,0.0,
84,104,2016,8.08229,8.08229,0.0,
91,127,2016,9.815,9.815,0.0,
108,157,2016,10.47032,10.47032,0.0,
87,141,2016,3.24829,3.24829,0.0,
87,122,2016,6.77746,6.77746,0.0,
101,156,2016,7.5576,7.5576,0.0,
90,147,2016,3.19612,3.19612,0.0,
71,87,2016,4.79003,4.79003,0.0,
59,86,2016,0.88078,0.88078,0.0,
60,88,2016,0.59896,0.59896,0.0,
57,74,2016,0.04598,0.04598,0.0,
72,110,2016,1.22105,1.22105,0.0,
73,96,2016,3.7269,3.7269,0.0,
51,53,2016,2.71444,2.71444,0.0,
80,101,2016,6.28439,6.28439,0.0,
52,54,2016,4.29022,4.29022,0.0,
69,99,2016,1.24367,1.24367,0.0,
113,165,2016,11.8508,11.8508,0.0,
88,145,2016,2.54674,2.54674,0.0,
70,97,2016,2.15223,2.15223,0.0,
61,84,2016,2.32325,2.32325,0.0,
59,76,2016,0.40848,0.40848,0.0,
74,108,2016,1.76426,1.76426,0.0,
53,55,2016,4.0991,4.0991,0.0,
71,109,2016,0.27005,0.27005,0.0,
82,103,2016,6.695,6.695,0.0,
81,95,2016,7.47468,7.47468,0.0,
115,175,2016,10.4544,10.4544,0.0,
61,78,2016,1.01046,1.01046,0.0,
76,106,2016,3.37292,3.37292,0.0,
77,116,2016,1.01789,1.01789,0.0,
91,130,2016,9.2477,9.2477,0.0,
72,90,2016,4.41631,4.41631,0.0,
82,129,2016,3.56958,3.56958,0.0,
81,113,2016,3.47113,3.47113,0.0,
92,133,2016,8.01463,8.01463,0.0,
65,86,2016,3.49634,3.49634,0.0,
53,66,2016,0.81296,0.81296,0.0,
88,122,2016,7.15084,7.15084,0.0,
95,150,2016,5.21538,5.21538,0.0,
98,150,2016,6.3612,6.3612,0.0,
79,104,2016,5.46532,5.46532,0.0,
76,94,2016,5.53687,5.53687,0.0,
83,109,2016,6.37695,6.37695,0.0,
86,131,2016,7.88717,7.88717,0.0,
87,115,2016,7.38583,7.38583,0.0,
84,119,2016,5.496,5.496,0.0,
85,111,2016,7.19494,7.19494,0.0,
92,126,2016,8.77481,8.77481,0.0,
87,138,2016,4.61297,4.61297,0.0,
114,175,2016,9.96619,9.96619,0.0,
68,82,2016,2.29869,2.29869,0.0,
60,87,2016,1.03501,1.03501,0.0,
51,58,2016,0.96468,0.96468,0.0,
80,92,2016,7.5238,7.5238,0.0,
52,61,2016,1.85824,1.85824,0.0,
89,135,2016,6.3269,6.3269,0.0,
70,88,2016,4.16987,4.16987,0.0,
90,132,2016,8.12703,8.12703,0.0,
100,152,2016,7.1527,7.1527,0.0,
60,77,2016,0.40873,0.40873,0.0,
71,106,2016,1.44734,1.44734,0.0,
59,69,2016,1.50294,1.50294,0.0,
75,111,2016,2.07793,2.07793,0.0,
54,63,2016,1.73678,1.73678,0.0,
80,114,2016,2.69759,2.69759,0.0,
94,134,2016,7.9402,7.9402,0.0,
63,75,2016,2.56417,2.56417,0.0,
55,62,2016,2.2015,2.2015,0.0,
76,97,2016,5.0547,5.0547,0.0,
77,109,2016,3.8488,3.8488,0.0,
74,113,2016,0.95391,0.95391,0.0,
81,106,2016,5.32198,5.32198,0.0,
82,120,2016,2.58878,2.58878,0.0,
73,85,2016,6.1236,6.1236,0.0,
103,155,2016,8.90448,8.90448,0.0,
52,65,2016,0.80781,0.80781,0.0,
63,81,2016,0.16966,0.16966,0.0,
78,91,2016,6.85761,6.85761,0.0,
74,91,2016,5.02873,5.02873,0.0,
84,134,2016,6.11475,6.11475,0.0,
75,91,2016,5.4618,5.4618,0.0,
116,175,2016,10.89,10.89,0.0,
85,135,2016,6.07684,6.07684,0.0,
79,113,2016,3.14788,3.14788,0.0,
76,85,2016,7.06587,7.06587,0.0,
83,114,2016,5.36511,5.36511,0.0,
90,123,2016,7.83695,7.83695,0.0,
66,95,2016,0.34276,0.34276,0.0,
67,87,2016,4.04149,4.04149,0.0,
96,147,2016,6.1688,6.1688,0.0,
78,103,2016,5.15003,5.15003,0.0,
84,126,2016,5.40753,5.40753,0.0,
98,139,2016,8.22,8.22,0.0,
87,131,2016,8.01403,8.01403,0.0,
68,89,2016,3.30439,3.30439,0.0,
69,85,2016,5.09383,5.09383,0.0,
57,84,2016,1.18906,1.18906,0.0,
58,74,2016,0.48269,0.48269,0.0,
96,137,2016,7.4735,7.4735,0.0,
86,124,2016,6.15899,6.15899,0.0,
89,136,2016,5.93514,5.93514,0.0,
56,63,2016,1.64175,1.64175,0.0,
90,143,2016,3.74484,3.74484,0.0,
62,76,2016,1.72375,1.72375,0.0,
53,57,2016,3.5842,3.5842,0.0,
71,99,2016,2.15724,2.15724,0.0,
75,100,2016,4.00705,4.00705,0.0,
72,98,2016,2.91697,2.91697,0.0,
93,146,2016,4.59724,4.59724,0.0,
113,169,2016,10.7832,10.7832,0.0,
80,105,2016,5.77293,5.77293,0.0,
94,137,2016,6.83863,6.83863,0.0,
88,133,2016,6.88039,6.88039,0.0,
62,86,2016,1.98678,1.98678,0.0,
77,102,2016,4.78168,4.78168,0.0,
91,144,2016,4.10113,4.10113,0.0,
93,140,2016,5.62677,5.62677,0.0,
81,99,2016,6.7094,6.7094,0.0,
82,115,2016,3.89186,3.89186,0.0,
73,94,2016,4.01543,4.01543,0.0,
94,147,2016,5.14007,5.14007,0.0,
53,84,2016,0.14233,0.14233,0.0,
54,66,2016,0.67162,0.67162,0.0,
85,128,2016,9.25415,9.25415,0.0,
64,84,2016,3.27129,3.27129,0.0,
65,90,2016,0.97789,0.97789,0.0,
77,90,2016,6.50489,6.50489,0.0,
83,123,2016,3.52702,3.52702,0.0,
55,66,2016,0.90883,0.90883,0.0,
111,161,2016,11.19743,11.19743,0.0,
83,130,2016,5.98821,5.98821,0.0,
66,86,2016,3.72654,3.72654,0.0,
67,92,2016,1.4956,1.4956,0.0,
78,110,2016,4.00669,4.00669,0.0,
79,100,2016,5.98102,5.98102,0.0,
85,113,2016,6.88938,6.88938,0.0,
50,53,2016,0.53362,0.53362,0.0,
89,118,2016,7.8449,7.8449,0.0,
69,94,2016,2.1759,2.1759,0.0,
58,85,2016,0.88216,0.88216,0.0,
67,98,2016,0.13767,0.13767,0.0,
86,119,2016,6.38648,6.38648,0.0,
87,127,2016,8.58855,8.58855,0.0,
89,145,2016,2.92951,2.92951,0.0,
108,160,2016,9.62287,9.62287,0.0,
101,145,2016,8.88879,8.88879,0.0,
71,88,2016,4.49239,4.49239,0.0,
59,83,2016,0.30679,0.30679,0.0,
57,71,2016,0.68099,0.68099,0.0,
72,105,2016,2.24569,2.24569,0.0,
80,96,2016,6.89705,6.89705,0.0,
88,140,2016,4.07025,4.07025,0.0,
61,89,2016,0.65895,0.65895,0.0,
62,89,2016,1.14555,1.14555,0.0,
100,148,2016,7.99476,7.99476,0.0,
74,99,2016,3.56459,3.56459,0.0,
59,73,2016,0.97306,0.97306,0.0,
81,100,2016,6.32145,6.32145,0.0,
82,106,2016,6.10885,6.10885,0.0,
75,115,2016,0.54678,0.54678,0.0,
92,146,2016,4.26986,4.26986,0.0,
93,133,2016,8.19751,8.19751,0.0,
76,109,2016,3.00302,3.00302,0.0,
91,143,2016,4.07562,4.07562,0.0,
72,85,2016,5.88001,5.88001,0.0,
106,153,2016,9.76508,9.76508,0.0,
92,136,2016,6.80358,6.80358,0.0,
85,137,2016,5.31207,5.31207,0.0,
65,83,2016,2.65714,2.65714,0.0,
95,141,2016,6.2562,6.2562,0.0,
117,176,2016,11.2934,11.2934,0.0,
74,87,2016,5.92288,5.92288,0.0,
88,117,2016,7.4864,7.4864,0.0,
106,163,2016,8.64774,8.64774,0.0,
66,81,2016,1.61035,1.61035,0.0,
105,154,2016,9.6188,9.6188,0.0,
78,113,2016,3.09579,3.09579,0.0,
79,109,2016,4.81463,4.81463,0.0,
85,122,2016,5.8725,5.8725,0.0,
89,127,2016,9.23545,9.23545,0.0,
68,79,2016,3.13622,3.13622,0.0,
56,68,2016,0.65773,0.65773,0.0,
87,116,2016,7.27487,7.27487,0.0,
84,106,2016,7.69327,7.69327,0.0,
108,159,2016,10.03751,10.03751,0.0,
101,154,2016,7.90588,7.90588,0.0,
90,145,2016,3.37635,3.37635,0.0,
68,85,2016,4.80239,4.80239,0.0,
69,97,2016,1.72825,1.72825,0.0,
57,72,2016,0.33846,0.33846,0.0,
58,70,2016,1.13094,1.13094,0.0,
73,102,2016,2.99483,2.99483,0.0,
80,103,2016,6.03856,6.03856,0.0,
101,149,O,8.235084,8.239422,-0.004338,
103,153,O,8.854682,8.85902,-0.004338,
