Z,N,2003,2003_sd,2016,2016_sd,2017,2017_sd,2018,2018_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
45,102,*,*,*,*,*,*,*,*,*,*,-0.311131,*,*,*,*,*,-0.16
45,104,*,*,*,*,*,*,*,*,*,-0.122295,-0.662415,*,*,*,*,-0.19,*
45,106,*,*,*,*,*,*,*,*,*,-0.33292,-1.053381,*,*,*,*,-0.73,-0.02
45,108,*,*,*,*,*,*,*,*,*,-0.572402,-1.342217,-0.140757,*,*,*,-0.85,*
45,110,*,*,*,*,*,*,*,*,*,-0.807132,-1.550664,-0.261241,*,-0.093715,*,*,*
45,112,*,*,*,*,*,*,*,*,*,-1.099276,-1.8077,-0.451144,-0.178833,-0.322391,*,*,*
45,114,*,*,*,*,*,*,*,*,*,-1.383417,-2.148958,-0.680311,-0.625056,-0.534634,*,*,*
45,116,*,*,*,*,*,*,*,*,-0.033318,-1.7035,-2.178545,-0.989604,-1.065765,-0.787258,*,*,*
45,118,*,*,*,*,*,*,*,*,-0.121931,-2.02347,-2.032546,-1.213966,-1.030026,-1.084724,*,*,*
45,120,*,*,*,*,*,*,*,*,-0.162479,-2.332577,-2.032613,-1.274788,-1.065425,-1.395791,*,*,*
45,122,*,*,*,*,*,*,*,*,-0.073402,-2.667893,-2.489853,-1.57288,-1.606063,-1.682303,*,*,*
45,124,*,*,*,*,*,*,*,*,*,-2.984171,-1.887468,-1.979859,-1.930073,-1.940139,*,*,*
45,126,*,*,*,*,*,*,*,*,-0.477833,-3.27401,-2.952424,-2.50127,-2.213351,-2.175977,*,*,*
45,128,*,*,*,*,*,*,*,*,-2.324974,-3.542979,-4.670893,-2.981503,-2.461727,-2.395942,*,*,*
45,130,*,*,*,*,*,*,*,*,-2.736554,-3.788206,-5.334049,-3.310249,-2.689779,-2.561248,*,*,*
45,132,*,*,*,*,*,*,*,*,-2.51988,-3.991176,-5.400659,-3.225914,-2.90173,-2.678593,*,*,*
47,52,22.08113,0.35508,22.02926,0.11028,*,*,*,*,*,*,*,*,*,*,*,*,*
47,54,20.6091,0.18338,20.76454,0.00792,*,*,*,*,*,*,*,*,*,*,*,*,*
47,56,19.7098,0.1057,19.61095,0.00634,*,*,*,*,*,*,*,*,*,*,*,*,*
47,58,18.41926,0.01974,18.41078,0.00612,*,*,*,*,*,*,*,*,*,*,*,*,*
47,60,17.47639,0.01056,17.47847,0.00503,*,*,*,*,*,*,*,*,*,*,*,*,*
47,62,16.46356,0.00502,16.45539,0.00271,*,*,*,*,*,*,*,*,*,*,*,*,*
47,64,15.64068,0.00215,15.63866,0.00191,*,*,*,*,*,*,*,*,*,*,*,*,*
47,66,14.95459,0.01648,14.95401,0.0167,*,*,*,*,*,*,*,*,*,*,*,*,*
47,68,14.09696,0.03849,14.09847,0.02471,*,*,*,*,*,*,*,*,*,*,*,*,*
47,70,13.42094,0.06097,13.34199,0.02276,*,*,*,*,*,*,*,*,*,*,*,*,*
47,72,12.43482,0.1028,12.60639,0.02001,*,*,*,*,*,*,*,*,*,*,*,*,*
47,74,12.24621,0.17206,11.89969,0.01905,*,*,*,*,*,*,*,*,*,*,*,*,*
47,76,*,*,11.28789,0.03304,*,*,*,*,*,*,*,*,*,*,*,*,*
47,78,*,*,11.11449,0.43423,*,*,*,*,*,*,*,*,*,*,*,*,*
47,106,*,*,*,*,*,*,*,*,*,*,-0.155802,*,*,*,*,*,*
47,108,*,*,*,*,*,*,*,*,*,*,-0.286042,*,*,*,*,*,*
47,110,*,*,*,*,*,*,*,*,*,*,-0.502441,*,*,*,*,-0.15,*
47,112,*,*,*,*,*,*,*,*,*,-0.159607,-0.760696,*,*,*,*,-0.3,*
47,114,*,*,*,*,*,*,*,*,*,-0.432625,-0.994434,*,*,*,*,*,*
47,116,*,*,*,*,*,*,*,*,*,-0.737308,-1.13599,*,-0.034245,*,*,*,*
47,118,*,*,*,*,*,*,*,*,*,-1.017992,-1.020481,-0.075034,-0.390738,-0.253235,*,*,*
47,120,*,*,*,*,*,*,*,*,*,-1.183529,-1.020971,-0.228187,-0.358412,-0.580257,*,*,*
47,122,*,*,*,*,*,*,*,*,*,-1.518111,-1.085138,-0.468966,-0.87731,-0.902442,*,*,*
47,124,*,*,*,*,*,*,*,*,*,-1.94326,-0.693531,-0.855758,-1.27246,-1.166218,*,*,*
47,126,*,*,*,*,*,*,*,*,*,-2.483073,-1.908467,-1.728857,-1.331026,-1.524568,*,*,*
47,128,*,*,*,*,*,*,*,*,-1.987681,-3.007117,-4.558342,-2.638035,-2.317239,-1.755399,*,*,*
47,130,*,*,*,*,*,*,*,*,-2.576133,-3.397674,-5.109566,-3.189107,-2.146841,-1.935335,*,*,*
47,132,*,*,*,*,*,*,*,*,-2.187456,-3.633221,-5.167606,-2.93657,-2.370885,-2.123546,*,*,*
47,134,*,*,*,*,*,*,*,*,-2.428663,-3.72478,-5.160235,-3.088911,-2.565374,-2.271383,*,*,*
47,136,*,*,*,*,*,*,*,*,-2.609971,-3.85668,-5.133729,-3.15113,-2.714333,-2.307347,*,*,*
47,138,*,*,*,*,*,*,*,*,-2.731025,-3.923863,-5.155274,-3.204643,-2.635284,-2.189535,*,*,*
47,140,*,*,*,*,*,*,*,*,-2.686615,-3.933111,-5.244551,-3.344746,-2.65215,-2.312491,*,*,*
47,142,*,*,*,*,*,*,*,*,-2.654164,-3.941443,-5.141165,-3.240663,-2.793264,-2.379859,*,*,*
47,144,*,*,*,*,*,*,*,*,-2.527865,-3.995933,-5.110676,-3.152142,-2.721062,-2.080735,*,*,*
49,56,21.02427,0.03042,21.15062,0.01406,*,*,*,*,*,*,*,*,*,*,*,*,*
49,58,20.22113,0.0202,20.06632,0.01512,*,*,*,*,*,*,*,*,*,*,*,*,*
49,60,19.0718,0.01278,19.06788,0.01181,*,*,*,*,*,*,*,*,*,*,*,*,*
49,62,18.04962,0.00571,18.04517,0.0027,*,*,*,*,*,*,*,*,*,*,*,*,*
49,64,17.11653,0.00364,17.11771,0.00342,*,*,*,*,*,*,*,*,*,*,*,*,*
49,66,16.30963,0.0038,16.31186,0.00019,*,*,*,*,*,*,*,*,*,*,*,*,*
49,68,15.55106,0.00634,15.54933,0.00488,*,*,*,*,*,*,*,*,*,*,*,*,*
49,70,14.90208,0.00619,14.89887,0.00584,*,*,*,*,*,*,*,*,*,*,*,*,*
49,72,14.27921,0.02838,14.27933,0.02835,*,*,*,*,*,*,*,*,*,*,*,*,*
49,74,13.72778,0.03635,13.73701,0.03376,*,*,*,*,*,*,*,*,*,*,*,*,*
49,76,13.19696,0.03849,13.18909,0.0335,*,*,*,*,*,*,*,*,*,*,*,*,*
49,78,12.6472,0.04965,12.56201,0.03432,*,*,*,*,*,*,*,*,*,*,*,*,*
49,80,12.09633,0.0585,12.08417,0.02133,*,*,*,*,*,*,*,*,*,*,*,*,*
49,82,11.34098,0.05139,11.32994,0.00381,*,*,*,*,*,*,*,*,*,*,*,*,*
49,114,*,*,*,*,*,*,*,*,*,*,-0.079687,*,*,*,*,*,*
49,116,*,*,*,*,*,*,*,*,*,*,-0.001014,*,*,*,*,*,*
49,122,*,*,*,*,*,*,*,*,*,-0.245317,*,*,*,*,*,*,*
49,124,*,*,*,*,*,*,*,*,*,-0.72778,*,*,-0.414669,-0.098722,*,*,*
49,126,*,*,*,*,*,*,*,*,*,-1.603578,-0.797592,-0.815778,-0.739335,-0.777753,*,*,*
49,128,*,*,*,*,*,*,*,*,-1.589474,-2.501111,-4.363592,-2.246017,-1.969871,-1.36362,*,*,*
49,130,*,*,*,*,*,*,*,*,-2.360631,-3.105521,-4.851553,-2.993215,-1.909741,-1.717117,*,*,*
49,132,*,*,*,*,*,*,*,*,-2.06909,-3.319749,-4.874478,-2.864602,-1.988338,-1.754556,*,*,*
49,134,*,*,*,*,*,*,*,*,-2.16937,-3.314791,-4.84797,-2.809277,-2.102275,-1.810339,*,*,*
49,136,*,*,*,*,*,*,*,*,-2.265067,-3.424694,-4.830614,-2.848546,-2.177682,-1.823944,*,*,*
49,138,*,*,*,*,*,*,*,*,-2.320356,-3.466253,-4.843702,-2.913999,-2.198771,-1.895865,*,*,*
49,140,*,*,*,*,*,*,*,*,-2.312618,-3.5238,-4.840783,-2.953787,-2.319998,-1.999877,*,*,*
49,142,*,*,*,*,*,*,*,*,-2.238187,-3.573616,-4.798169,-2.874092,-2.392993,-1.893694,*,*,*
49,144,*,*,*,*,*,*,*,*,-2.316299,-3.667059,-4.795009,-2.896761,-2.253677,-1.836816,*,*,*
51,56,*,*,22.78039,0.02222,*,*,*,*,*,*,*,*,*,*,*,*,*
51,58,*,*,21.74037,0.0067,*,*,*,*,*,*,*,*,*,*,*,*,*
51,60,20.77162,0.03371,20.72839,0.0103,*,*,*,*,*,*,*,*,*,*,*,*,*
51,62,19.67423,0.03302,19.72287,0.01934,*,*,*,*,*,*,*,*,*,*,*,*,*
51,64,18.72629,0.02379,18.72907,0.0235,*,*,*,*,*,*,*,*,*,*,*,*,*
51,66,17.78398,0.01859,17.77877,0.01811,*,*,*,*,*,*,*,*,*,*,*,*,*
51,68,16.97533,0.01183,16.97727,0.01142,*,*,*,*,*,*,*,*,*,*,*,*,*
51,70,16.2603,0.00815,16.26878,0.00812,*,*,*,*,*,*,*,*,*,*,*,*,*
51,72,15.77164,0.00213,15.76638,0.00213,*,*,*,*,*,*,*,*,*,*,*,*,*
51,74,15.17402,0.00262,15.17484,0.00212,*,*,*,*,*,*,*,*,*,*,*,*,*
51,76,14.58723,0.00545,14.58584,0.00535,*,*,*,*,*,*,*,*,*,*,*,*,*
51,78,14.07022,0.0219,14.07246,0.02184,*,*,*,*,*,*,*,*,*,*,*,*,*
51,80,13.50294,0.02957,13.49473,0.02133,*,*,*,*,*,*,*,*,*,*,*,*,*
51,82,13.09725,0.03274,13.08474,0.00376,*,*,*,*,*,*,*,*,*,*,*,*,*
51,84,6.90767,0.10583,6.90945,0.00409,*,*,*,*,*,*,*,*,*,*,*,*,*
51,86,*,*,6.5127,0.05223,*,*,*,*,*,*,*,*,*,*,*,*,*
51,126,*,*,*,*,*,*,*,*,*,-0.645658,*,*,-0.261461,*,*,*,*
51,128,*,*,*,*,*,*,*,*,-1.138433,-1.850658,-4.068535,-1.825037,-1.225614,-1.116191,*,*,-0.84
51,130,*,*,*,*,*,*,*,*,-1.866882,-2.649936,-4.514774,-2.688062,-1.484704,-1.522593,*,*,*
51,132,*,*,*,*,*,*,*,*,-1.589365,-2.733912,-4.280857,-2.374372,-1.56078,-1.432209,*,*,*
51,134,*,*,*,*,*,*,*,*,-1.862217,-2.863067,-4.449883,-2.483232,-1.711222,-1.461818,*,*,*
51,136,*,*,*,*,*,*,*,*,-1.954369,-3.013544,-4.500412,-2.502728,-1.703044,-1.480224,*,*,*
51,138,*,*,*,*,*,*,*,*,-1.921566,-3.096517,-4.493034,-2.59857,-1.842056,-1.641394,*,*,*
51,140,*,*,*,*,*,*,*,*,-2.030186,-3.23779,-4.541685,-2.672553,-2.007309,-1.764039,*,*,*
51,142,*,*,*,*,*,*,*,*,-2.084986,-3.248659,-4.543746,-2.721561,-2.094873,-1.77794,*,*,*
51,144,*,*,*,*,*,*,*,*,-2.097944,-3.354694,-4.503275,-2.618493,-2.106618,-1.597725,*,*,*
51,146,*,*,*,*,*,*,*,*,-2.354484,-3.598678,-4.588833,-2.774394,-1.992029,-1.661474,*,*,*
53,58,*,*,23.42392,0.00824,*,*,*,*,*,*,*,*,*,*,*,*,*
53,60,*,*,22.30836,0.00932,*,*,*,*,*,*,*,*,*,*,*,*,*
53,62,21.35209,0.06074,21.36092,0.02997,*,*,*,*,*,*,*,*,*,*,*,*,*
53,64,20.23934,0.04018,20.24091,0.03899,*,*,*,*,*,*,*,*,*,*,*,*,*
53,66,19.47366,0.03952,19.47209,0.0383,*,*,*,*,*,*,*,*,*,*,*,*,*
53,68,18.66436,0.0298,18.62855,0.02845,*,*,*,*,*,*,*,*,*,*,*,*,*
53,70,17.79869,0.01088,17.83491,0.00619,*,*,*,*,*,*,*,*,*,*,*,*,*
53,72,17.03575,0.00345,17.03611,0.00345,*,*,*,*,*,*,*,*,*,*,*,*,*
53,74,16.28933,0.00348,16.28934,0.00357,*,*,*,*,*,*,*,*,*,*,*,*,*
53,76,15.66288,0.00469,15.66585,0.00481,*,*,*,*,*,*,*,*,*,*,*,*,*
53,78,15.08363,0.00336,15.07822,0.00323,*,*,*,*,*,*,*,*,*,*,*,*,*
53,80,14.58487,0.0048,14.55818,0.00646,*,*,*,*,*,*,*,*,*,*,*,*,*
53,82,14.04567,0.00868,14.06352,0.00675,*,*,*,*,*,*,*,*,*,*,*,*,*
53,84,8.85582,0.02858,8.71975,0.00863,*,*,*,*,*,*,*,*,*,*,*,*,*
53,86,8.47771,0.04165,8.25733,0.00929,*,*,*,*,*,*,*,*,*,*,*,*,*
53,88,*,*,7.59834,0.01633,*,*,*,*,*,*,*,*,*,*,*,*,*
53,128,*,*,*,*,*,*,*,*,-0.628662,-1.136608,-3.636367,-1.339369,-0.565672,-0.79088,*,*,-1.28
53,130,*,*,*,*,*,*,*,*,-0.989206,-1.830112,-3.839976,-2.040705,-0.605292,-0.924429,*,*,-1.63
53,132,*,*,*,*,*,*,*,*,-0.843948,-1.923571,-3.553422,-1.651763,-0.908785,-0.958821,*,*,*
53,134,*,*,*,*,*,*,*,*,-1.344166,-2.276771,-3.858581,-1.99819,-1.21082,-1.166901,*,*,*
53,136,*,*,*,*,*,*,*,*,-1.581265,-2.568223,-4.022586,-2.163955,-1.361419,-1.246177,*,*,*
53,138,*,*,*,*,*,*,*,*,-1.695,-2.783744,-4.154447,-2.342412,-1.556597,-1.353638,*,*,*
53,140,*,*,*,*,*,*,*,*,-1.884522,-2.992921,-4.351413,-2.480237,-1.661208,-1.553637,*,*,*
53,142,*,*,*,*,*,*,*,*,-1.898122,-3.057958,-4.411219,-2.603409,-1.853861,-1.739438,*,*,*
53,144,*,*,*,*,*,*,*,*,-1.81315,-3.1654,-4.41324,-2.513,-2.019871,-1.499078,*,*,*
53,146,*,*,*,*,*,*,*,*,-2.037261,-3.287058,-4.407202,-2.529068,-1.99894,-1.447495,*,*,*
55,64,22.0049,0.06395,21.95459,0.06395,*,*,*,*,*,*,*,*,*,*,*,*,*
55,66,20.93805,0.01963,20.93991,0.01996,*,*,*,*,*,*,*,*,*,*,*,*,*
55,68,20.08581,0.01837,20.08395,0.01873,*,*,*,*,*,*,*,*,*,*,*,*,*
55,70,19.18654,0.01437,19.18694,0.01437,*,*,*,*,*,*,*,*,*,*,*,*,*
55,72,18.29508,0.00954,18.29484,0.00954,*,*,*,*,*,*,*,*,*,*,*,*,*
55,74,17.40304,0.00723,17.40173,0.0072,*,*,*,*,*,*,*,*,*,*,*,*,*
55,76,16.702,0.00679,16.70217,0.00673,*,*,*,*,*,*,*,*,*,*,*,*,*
55,78,16.15381,0.00502,16.15478,0.00497,*,*,*,*,*,*,*,*,*,*,*,*,*
55,80,15.65353,0.001,15.65335,0.00099,*,*,*,*,*,*,*,*,*,*,*,*,*
55,82,15.10638,0.0011,15.1066,0.00105,*,*,*,*,*,*,*,*,*,*,*,*,*
55,84,10.29795,0.00313,10.29795,0.00313,*,*,*,*,*,*,*,*,*,*,*,*,*
55,86,9.91862,0.01099,9.91924,0.00972,*,*,*,*,*,*,*,*,*,*,*,*,*
55,88,9.33714,0.02605,9.34062,0.01191,*,*,*,*,*,*,*,*,*,*,*,*,*
55,90,8.52821,0.02552,8.52154,0.01181,*,*,*,*,*,*,*,*,*,*,*,*,*
55,92,8.10492,0.05322,8.00828,0.01235,*,*,*,*,*,*,*,*,*,*,*,*,*
55,128,*,*,*,*,*,*,*,*,-0.080816,-0.396369,-3.065551,-0.784049,*,-0.42147,*,-2.33,-1.07
55,130,*,*,*,*,*,*,*,*,-0.103111,-0.860714,-3.06727,-1.266093,*,-0.439863,*,-2.97,-0.94
55,132,*,*,*,*,*,*,*,*,-0.250417,-1.115526,-2.907735,-1.028777,-0.224948,-0.46814,*,*,-1.37
55,134,*,*,*,*,*,*,*,*,-0.686996,-1.572561,-3.093959,-1.365207,-0.572133,-0.768049,*,*,*
55,136,*,*,*,*,*,*,*,*,-0.977357,-1.966767,-3.293622,-1.648716,-0.905747,-0.990612,*,*,*
55,138,*,*,*,*,*,*,*,*,-1.190604,-2.305143,-3.54829,-1.915017,-1.186331,-1.128736,*,*,*
55,140,*,*,*,*,*,*,*,*,-1.212144,-2.559027,-3.798712,-2.086144,-1.330064,-1.318507,*,*,*
55,142,*,*,*,*,*,*,*,*,-1.071728,-2.762303,-3.737547,-2.269352,-1.554913,-1.437515,*,*,*
55,144,*,*,*,*,*,*,*,*,-1.173087,-2.942203,-3.844659,-2.301062,-1.624292,-1.407637,*,*,*
55,146,*,*,*,*,*,*,*,*,-1.450797,-3.015386,-3.9516,-2.190721,-1.831028,-1.231354,*,*,*
57,70,20.27901,0.03669,20.27926,0.03677,*,*,*,*,*,*,*,*,*,*,*,*,*
57,72,19.57298,0.03333,19.5711,0.03364,*,*,*,*,*,*,*,*,*,*,*,*,*
57,74,18.58577,0.03491,18.58732,0.03517,*,*,*,*,*,*,*,*,*,*,*,*,*
57,76,17.86776,0.03952,17.86776,0.03952,*,*,*,*,*,*,*,*,*,*,*,*,*
57,78,17.29876,0.02968,17.29157,0.02949,*,*,*,*,*,*,*,*,*,*,*,*,*
57,80,16.59277,0.01673,16.64001,0.00957,*,*,*,*,*,*,*,*,*,*,*,*,*
57,82,16.27335,0.0136,16.22816,0.00259,*,*,*,*,*,*,*,*,*,*,*,*,*
57,84,11.84948,0.00431,11.84806,0.00429,*,*,*,*,*,*,*,*,*,*,*,*,*
57,86,11.39149,0.01587,11.38251,0.00843,*,*,*,*,*,*,*,*,*,*,*,*,*
57,88,10.9424,0.09139,10.80644,0.01429,*,*,*,*,*,*,*,*,*,*,*,*,*
57,90,10.0042,0.10209,9.98571,0.01629,*,*,*,*,*,*,*,*,*,*,*,*,*
57,92,*,*,9.68416,0.20055,*,*,*,*,*,*,*,*,*,*,*,*,*
57,94,*,*,9.23305,0.47931,*,*,*,*,*,*,*,*,*,*,*,*,*
57,128,*,*,*,*,*,*,*,*,*,*,-2.391199,-0.173127,*,*,*,-1.42,-0.32
57,130,*,*,*,*,*,*,*,*,*,-0.195821,-2.541048,-0.718096,*,-0.141194,*,-2.09,-0.55
57,132,*,*,*,*,*,*,*,*,*,-0.369374,-2.266775,-0.43744,*,-0.014929,*,-1.25,-1.01
57,134,*,*,*,*,*,*,*,*,-0.002049,-0.823543,-2.347369,-0.705606,*,-0.263591,*,-1.35,-0.62
57,136,*,*,*,*,*,*,*,*,-0.282427,-1.227028,-2.502323,-0.958717,-0.263256,-0.530215,*,*,*
57,138,*,*,*,*,*,*,*,*,-0.252587,-1.591642,-2.710772,-1.227443,-0.602142,-0.792652,*,*,*
57,140,*,*,*,*,*,*,*,*,*,-1.906435,-2.602216,-1.49344,-0.89813,-0.992643,*,*,*
57,142,*,*,*,*,*,*,*,*,*,-2.172581,-2.370571,-1.551939,-1.143094,-1.13411,*,*,*
57,144,*,*,*,*,*,*,*,*,-0.231655,-2.391405,-2.705314,-1.496464,-0.955841,-1.25261,*,*,*
57,146,*,*,*,*,*,*,*,*,-0.751509,-2.547765,-3.163453,-1.680879,-1.150773,-1.00234,*,*,*
57,148,*,*,*,*,*,*,*,*,-1.111647,-2.631994,-3.45088,-1.949209,-1.433638,-1.367831,*,*,*
57,150,*,*,*,*,*,*,*,*,-1.251578,-2.849816,-3.654237,-2.164006,-1.716713,-1.843832,*,*,*
57,152,*,*,*,*,*,*,*,*,-1.370399,-2.973116,-3.837324,-2.368466,-1.953418,-2.136353,*,*,*
59,72,20.64734,0.06008,20.66973,0.05565,*,*,*,*,*,*,*,*,*,*,*,*,*
59,74,19.80198,0.05364,19.77956,0.04863,*,*,*,*,*,*,*,*,*,*,*,*,*
59,76,19.14091,0.0172,19.14091,0.0172,*,*,*,*,*,*,*,*,*,*,*,*,*
59,78,18.38408,0.01669,18.40847,0.01435,*,*,*,*,*,*,*,*,*,*,*,*,*
59,80,17.78864,0.01418,17.75974,0.01128,*,*,*,*,*,*,*,*,*,*,*,*,*
59,82,17.34019,0.00782,17.33948,0.00781,*,*,*,*,*,*,*,*,*,*,*,*,*
59,84,13.19524,0.00193,13.19524,0.00192,*,*,*,*,*,*,*,*,*,*,*,*,*
59,86,12.70097,0.0072,12.70033,0.00717,*,*,*,*,*,*,*,*,*,*,*,*,*
59,88,11.96554,0.024,11.96076,0.01735,*,*,*,*,*,*,*,*,*,*,*,*,*
59,90,11.74444,0.08523,11.73793,0.01868,*,*,*,*,*,*,*,*,*,*,*,*,*
59,92,11.85686,0.08524,11.8829,0.01527,*,*,*,*,*,*,*,*,*,*,*,*,*
59,94,11.00052,0.10616,10.93147,0.01664,*,*,*,*,*,*,*,*,*,*,*,*,*
59,96,*,*,9.98944,0.0209,*,*,*,*,*,*,*,*,*,*,*,*,*
59,128,*,*,*,*,*,*,*,*,*,*,-1.656265,*,*,*,*,-0.54,*
59,130,*,*,*,*,*,*,*,*,*,*,-2.079944,-0.289551,*,*,*,-0.99,-0.17
59,132,*,*,*,*,*,*,*,*,*,*,-1.620183,*,*,*,*,-0.4,-0.15
59,134,*,*,*,*,*,*,*,*,*,-0.150869,-1.787196,-0.147259,*,*,*,-0.46,-0.22
59,136,*,*,*,*,*,*,*,*,*,-0.537557,-1.831379,-0.327218,*,-0.036379,*,-0.32,-0.48
59,138,*,*,*,*,*,*,*,*,*,-0.881629,-1.5833,-0.541712,*,-0.2761,*,-0.44,*
59,140,*,*,*,*,*,*,*,*,*,-1.187761,-1.091885,-0.426825,*,-0.502405,*,*,*
59,142,*,*,*,*,*,*,*,*,*,-1.45619,-1.184062,-0.369795,-0.225253,-0.531622,*,*,*
59,144,*,*,*,*,*,*,*,*,*,-1.421274,-1.697174,-0.566478,-0.2866,-0.616332,*,*,*
59,146,*,*,*,*,*,*,*,*,*,-1.656396,-2.316391,-1.010441,-0.573592,-0.620485,*,*,*
59,148,*,*,*,*,*,*,*,*,-0.473466,-1.865915,-2.784836,-1.309607,-0.842256,-0.901329,*,*,*
59,150,*,*,*,*,*,*,*,*,-0.66667,-2.144408,-3.047555,-1.513581,-1.102927,-1.248262,*,*,*
59,152,*,*,*,*,*,*,*,*,-0.816303,-2.350851,-3.229384,-1.710414,-1.336614,-1.502354,*,*,*
59,154,*,*,*,*,*,*,*,*,-1.000328,-2.597939,-3.4472,-1.938564,-1.557281,-1.658631,*,*,*
59,156,*,*,*,*,*,*,*,*,-1.283141,-2.856402,-3.737562,-2.198757,-1.780371,-1.724283,*,*,*
59,158,*,*,*,*,*,*,*,*,-1.645578,-3.074259,-4.042904,-2.441103,-1.856492,-1.710188,*,*,*
59,160,*,*,*,*,*,*,*,*,-1.955909,-3.250399,-4.25517,-2.627115,-1.97124,-1.71937,*,*,*
59,162,*,*,*,*,*,*,*,*,-2.129427,-3.381301,-4.375705,-2.732261,-2.052559,-1.823615,*,*,*
59,164,*,*,*,*,*,*,*,*,-2.187855,-3.521899,-4.472433,-2.801361,-2.107438,-1.979696,*,*,*
61,74,20.71254,0.07729,20.78706,0.09068,*,*,*,*,*,*,*,*,*,*,*,*,*
61,76,20.23795,0.06012,20.16341,0.07657,*,*,*,*,*,*,*,*,*,*,*,*,*
61,78,19.56626,0.01876,19.57027,0.01884,*,*,*,*,*,*,*,*,*,*,*,*,*
61,80,19.16908,0.01942,19.16507,0.01949,*,*,*,*,*,*,*,*,*,*,*,*,*
61,82,18.58542,0.01436,18.58036,0.01429,*,*,*,*,*,*,*,*,*,*,*,*,*
61,84,14.45066,0.00203,14.44946,0.00205,*,*,*,*,*,*,*,*,*,*,*,*,*
61,86,13.91681,0.00231,13.91742,0.00256,*,*,*,*,*,*,*,*,*,*,*,*,*
61,88,13.16594,0.00353,13.16463,0.00205,*,*,*,*,*,*,*,*,*,*,*,*,*
61,90,13.46662,0.0059,13.46444,0.00486,*,*,*,*,*,*,*,*,*,*,*,*,*
61,92,13.43207,0.01186,13.4044,0.01015,*,*,*,*,*,*,*,*,*,*,*,*,*
61,94,12.43121,0.0319,12.43474,0.01021,*,*,*,*,*,*,*,*,*,*,*,*,*
61,96,11.54282,0.11586,11.49975,0.00842,*,*,*,*,*,*,*,*,*,*,*,*,*
61,98,*,*,10.39987,0.01223,*,*,*,*,*,*,*,*,*,*,*,*,*
61,128,*,*,*,*,*,*,*,*,*,*,-0.868837,*,*,*,*,*,*
61,130,*,*,*,*,*,*,*,*,*,*,-1.448167,*,*,*,*,*,*
61,132,*,*,*,*,*,*,*,*,*,*,-1.003858,*,*,*,*,*,*
61,134,*,*,*,*,*,*,*,*,*,*,-1.301441,*,*,*,*,*,*
61,136,*,*,*,*,*,*,*,*,*,*,-1.165811,*,*,*,*,*,*
61,138,*,*,*,*,*,*,*,*,*,-0.287527,-0.060637,*,*,*,*,*,*
61,140,*,*,*,*,*,*,*,*,*,-0.458902,*,*,*,*,*,*,*
61,142,*,*,*,*,*,*,*,*,*,-0.255469,-0.302003,*,*,*,*,-0.01,*
61,144,*,*,*,*,*,*,*,*,*,-0.355527,-0.747801,*,*,*,*,-0.32,*
61,146,*,*,*,*,*,*,*,*,*,-0.744734,-1.433711,-0.270454,*,-0.073692,*,*,*
61,148,*,*,*,*,*,*,*,*,*,-1.110255,-2.031689,-0.629386,-0.234326,-0.36471,*,*,*
61,150,*,*,*,*,*,*,*,*,-0.011444,-1.397136,-2.371428,-0.875204,-0.445201,-0.598078,*,*,*
61,152,*,*,*,*,*,*,*,*,-0.224075,-1.664534,-2.573603,-1.09713,-0.658019,-0.802576,*,*,*
61,154,*,*,*,*,*,*,*,*,-0.421497,-1.944607,-2.796352,-1.344945,-0.906911,-0.970961,*,*,*
61,156,*,*,*,*,*,*,*,*,-0.682275,-2.265342,-3.108191,-1.652344,-1.171299,-1.109524,*,*,*
61,158,*,*,*,*,*,*,*,*,-0.828269,-2.57021,-3.44815,-1.966239,-1.426222,-1.342547,*,*,*
61,160,*,*,*,*,*,*,*,*,-1.693716,-2.826146,-3.73118,-2.214949,-1.630187,-1.492048,*,*,*
61,162,*,*,*,*,*,*,*,*,-1.720528,-2.997015,-3.943151,-2.380298,-1.771446,-1.577363,*,*,*
61,164,*,*,*,*,*,*,*,*,-1.855326,-3.13205,-4.126534,-2.486772,-1.859454,-1.661539,*,*,*
61,166,*,*,*,*,*,*,*,*,-1.917874,-3.221346,-4.275729,-2.565575,-1.906327,-1.78608,*,*,*
61,168,*,*,*,*,*,*,*,*,-1.968568,-3.340136,-4.382713,-2.625484,-1.940863,-1.917162,*,*,*
63,76,*,*,21.39478,0.01386,*,*,*,*,*,*,*,*,*,*,*,*,*
63,78,20.67115,0.01824,20.67022,0.01824,*,*,*,*,*,*,*,*,*,*,*,*,*
63,80,20.45844,0.01675,20.45831,0.01675,*,*,*,*,*,*,*,*,*,*,*,*,*
63,82,19.89867,0.01164,19.89284,0.01142,*,*,*,*,*,*,*,*,*,*,*,*,*
63,84,15.6947,0.00375,15.69588,0.00358,*,*,*,*,*,*,*,*,*,*,*,*,*
63,86,15.0387,0.00434,15.03899,0.00443,*,*,*,*,*,*,*,*,*,*,*,*,*
63,88,14.35517,0.00371,14.35438,0.00377,*,*,*,*,*,*,*,*,*,*,*,*,*
63,90,14.85701,0.00016,14.857,0.00016,*,*,*,*,*,*,*,*,*,*,*,*,*
63,92,14.59363,0.00046,14.5935,0.00047,*,*,*,*,*,*,*,*,*,*,*,*,*
63,94,13.78559,0.00472,13.78345,0.00416,*,*,*,*,*,*,*,*,*,*,*,*,*
