Z,N,2003,2003_sd,2016,2016_sd,2017,2017_sd,2018,2018_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
44,50,*,*,24.42502,0.00416,*,*,*,*,*,*,*,*,*,*,*,*,*
44,52,19.6468,0.01,19.63941,0.00315,*,*,*,*,*,*,*,*,*,*,*,*,*
44,54,18.29504,0.01006,18.28712,0.00646,*,*,*,*,*,*,*,*,*,*,*,*,*
44,56,17.13715,0.00652,17.14516,0.00647,*,*,*,*,*,*,*,*,*,*,*,*,*
44,58,16.02169,0.00024,16.02168,0.00024,*,*,*,*,*,*,*,*,*,*,*,*,*
44,60,15.13346,0.00283,15.13191,0.00249,*,*,*,*,*,*,*,*,*,*,*,*,*
44,62,14.37584,0.00742,14.37015,0.00548,*,*,*,*,*,*,*,*,*,*,*,*,*
44,64,13.49343,0.1164,13.48076,0.00995,*,*,*,*,*,*,*,*,*,*,*,*,*
44,66,12.45152,0.12777,12.55386,0.01191,*,*,*,*,*,*,*,*,*,*,*,*,*
44,68,11.64449,0.09083,11.70088,0.01258,*,*,*,*,*,*,*,*,*,*,*,*,*
44,70,*,*,10.73363,0.01023,*,*,*,*,*,*,*,*,*,*,*,*,*
44,72,*,*,9.98973,0.00515,*,*,*,*,*,*,*,*,*,*,*,*,*
44,94,*,*,*,*,*,*,*,*,*,*,-0.371685,*,*,*,*,*,*
44,96,*,*,*,*,*,*,*,*,*,*,-0.479948,*,*,*,*,*,*
44,100,*,*,*,*,*,*,*,*,*,-0.298906,-0.507779,*,*,-0.00747,*,*,*
44,102,*,*,*,*,*,*,*,*,*,-0.561211,-0.659867,*,*,-0.228214,*,-0.15,-0.05
44,104,*,*,*,*,*,*,*,*,*,-0.734489,-0.928389,*,*,-0.375501,*,-0.75,-0.69
44,106,*,*,*,*,*,*,*,*,*,-0.912218,-1.535146,-0.378129,*,-0.394242,*,-1.35,-0.65
44,108,*,*,*,*,*,*,*,*,*,-1.087307,-1.926838,-0.725375,-0.031886,-0.331039,*,*,*
44,110,*,*,*,*,*,*,*,*,*,-1.240615,-2.082595,-0.66384,-0.322686,-0.488275,*,*,*
44,112,*,*,*,*,*,*,*,*,-0.109534,-1.521269,-2.358648,-0.880726,-0.697209,-0.711175,*,*,*
44,114,*,*,*,*,*,*,*,*,-0.349833,-1.82797,-2.867853,-1.117913,-1.164957,-0.902355,*,*,*
44,116,*,*,*,*,*,*,*,*,-0.514643,-2.153213,-2.727137,-1.366022,-1.571094,-1.171792,*,*,*
44,118,*,*,*,*,*,*,*,*,-0.61987,-2.485972,-2.529695,-1.719507,-1.107101,-1.493004,*,*,*
44,120,*,*,*,*,*,*,*,*,-0.644838,-2.793765,-2.514145,-1.768726,-1.630237,-1.80217,*,*,*
44,122,*,*,*,*,*,*,*,*,-0.482849,-3.107832,-2.936956,-2.155442,-1.98978,-2.045977,*,*,*
44,124,*,*,*,*,*,*,*,*,-0.137816,-3.405305,-2.532347,-2.522284,-2.277626,-2.267425,*,*,*
44,126,*,*,*,*,*,*,*,*,-0.945963,-3.659053,-3.449314,-2.848603,-2.523402,-2.495411,*,*,*
44,128,*,*,*,*,*,*,*,*,-2.479793,-3.885728,-4.704611,-3.137475,-2.747694,-2.734132,*,*,*
44,130,*,*,*,*,*,*,*,*,-2.926651,-4.085624,-5.446142,-3.355545,-2.966308,-2.891371,*,*,*
44,132,*,*,*,*,*,*,*,*,-2.717868,-4.231412,-5.507571,-3.522887,-3.167875,-2.959931,*,*,*
46,50,*,*,26.22377,0.00599,*,*,*,*,*,*,*,*,*,*,*,*,*
46,52,21.21318,0.15166,21.2802,0.00633,*,*,*,*,*,*,*,*,*,*,*,*,*
46,54,20.0689,0.02378,20.03444,0.01826,*,*,*,*,*,*,*,*,*,*,*,*,*
46,56,18.84149,0.01098,18.83303,0.01764,*,*,*,*,*,*,*,*,*,*,*,*,*
46,58,17.6076,0.00478,17.63457,0.00144,*,*,*,*,*,*,*,*,*,*,*,*,*
46,60,16.65507,0.00075,16.65506,0.00075,*,*,*,*,*,*,*,*,*,*,*,*,*
46,62,15.76446,0.00522,15.75931,0.00157,*,*,*,*,*,*,*,*,*,*,*,*,*
46,64,14.9675,0.01074,14.94933,0.00125,*,*,*,*,*,*,*,*,*,*,*,*,*
46,66,14.12986,0.01672,14.13329,0.00656,*,*,*,*,*,*,*,*,*,*,*,*,*
46,68,13.3029,0.0295,13.31202,0.00948,*,*,*,*,*,*,*,*,*,*,*,*,*
46,70,12.60666,0.06024,12.48333,0.00988,*,*,*,*,*,*,*,*,*,*,*,*,*
46,72,11.64758,0.21712,11.69975,0.00749,*,*,*,*,*,*,*,*,*,*,*,*,*
46,74,10.82606,0.24377,11.03394,0.00328,*,*,*,*,*,*,*,*,*,*,*,*,*
46,76,*,*,10.47874,0.0197,*,*,*,*,*,*,*,*,*,*,*,*,*
46,102,*,*,*,*,*,*,*,*,*,*,-0.014881,*,*,*,*,*,*
46,104,*,*,*,*,*,*,*,*,*,*,-0.403851,*,*,*,*,*,*
46,106,*,*,*,*,*,*,*,*,*,*,-0.570459,*,*,*,*,-0.16,*
46,108,*,*,*,*,*,*,*,*,*,-0.062376,-0.757475,*,*,*,*,-0.39,-0.08
46,110,*,*,*,*,*,*,*,*,*,-0.375133,-1.027005,*,*,*,*,-0.67,*
46,112,*,*,*,*,*,*,*,*,*,-0.675935,-1.2676,-0.033639,*,*,*,*,*
46,114,*,*,*,*,*,*,*,*,*,-0.945348,-1.443883,-0.271865,-0.091434,-0.175665,*,*,*
46,116,*,*,*,*,*,*,*,*,*,-1.265774,-1.601849,-0.663906,-0.570212,-0.40952,*,*,*
46,118,*,*,*,*,*,*,*,*,*,-1.578008,-1.626242,-0.73019,-0.944236,-0.683802,*,*,*
46,120,*,*,*,*,*,*,*,*,*,-1.892064,-1.572654,-0.777779,-0.499433,-0.996459,*,*,*
46,122,*,*,*,*,*,*,*,*,*,-2.249698,-2.024465,-0.993847,-1.223886,-1.324868,*,*,*
46,124,*,*,*,*,*,*,*,*,*,-2.58286,-1.240678,-1.44264,-1.586155,-1.617382,*,*,*
46,126,*,*,*,*,*,*,*,*,-0.015276,-2.906939,-2.461458,-2.163278,-1.907546,-1.861886,*,*,*
46,128,*,*,*,*,*,*,*,*,-2.179068,-3.213842,-4.64431,-2.8343,-2.181015,-2.066692,*,*,*
46,130,*,*,*,*,*,*,*,*,-2.581647,-3.501497,-5.223624,-3.277801,-2.417088,-2.24478,*,*,*
46,132,*,*,*,*,*,*,*,*,-2.345116,-3.757365,-5.299421,-2.939745,-2.643198,-2.418839,*,*,*
46,134,*,*,*,*,*,*,*,*,-2.605644,-3.948915,-5.328535,-3.24651,-2.84251,-2.560041,*,*,*
46,136,*,*,*,*,*,*,*,*,-2.790305,-4.089689,-5.279256,-3.286556,-2.993411,-2.638139,*,*,*
46,138,*,*,*,*,*,*,*,*,-2.88539,-4.184675,-5.300019,-3.354676,-2.934264,-2.37684,*,*,*
46,140,*,*,*,*,*,*,*,*,-2.797247,-4.15191,-5.404332,-3.506749,-2.827719,-2.462564,*,*,*
46,142,*,*,*,*,*,*,*,*,-2.901323,-4.117543,-5.332169,-3.464256,-2.964524,-2.650128,*,*,*
46,144,*,*,*,*,*,*,*,*,-2.639759,-4.184454,-5.289058,-3.279044,-2.993238,-2.205278,*,*,*
48,52,22.76185,0.12306,22.70082,0.05182,*,*,*,*,*,*,*,*,*,*,*,*,*
48,54,21.5707,0.0996,21.60773,0.00236,*,*,*,*,*,*,*,*,*,*,*,*,*
48,56,20.43941,0.03057,20.45132,0.00236,*,*,*,*,*,*,*,*,*,*,*,*,*
48,58,19.30046,0.00738,19.30639,0.002,*,*,*,*,*,*,*,*,*,*,*,*,*
48,60,18.26246,0.00813,18.26291,0.00157,*,*,*,*,*,*,*,*,*,*,*,*,*
48,62,17.2433,0.00556,17.23819,0.00117,*,*,*,*,*,*,*,*,*,*,*,*,*
48,64,16.37016,0.00035,16.36952,0.00032,*,*,*,*,*,*,*,*,*,*,*,*,*
48,66,15.58306,0.00065,15.58271,0.00025,*,*,*,*,*,*,*,*,*,*,*,*,*
48,68,14.84109,0.00201,14.84018,0.00031,*,*,*,*,*,*,*,*,*,*,*,*,*
48,70,14.1318,0.02,14.13179,0.02,*,*,*,*,*,*,*,*,*,*,*,*,*
48,72,13.40814,0.02762,13.39835,0.02034,*,*,*,*,*,*,*,*,*,*,*,*,*
48,74,12.89889,0.04691,12.79765,0.00438,*,*,*,*,*,*,*,*,*,*,*,*,*
48,76,12.12307,0.07597,12.23193,0.00378,*,*,*,*,*,*,*,*,*,*,*,*,*
48,78,11.7593,0.08277,11.69776,0.00389,*,*,*,*,*,*,*,*,*,*,*,*,*
48,80,11.10422,0.29898,11.12772,0.00766,*,*,*,*,*,*,*,*,*,*,*,*,*
48,82,10.42359,0.40794,10.01833,0.0235,*,*,*,*,*,*,*,*,*,*,*,*,*
48,112,*,*,*,*,*,*,*,*,*,*,-0.234458,*,*,*,*,*,*
48,114,*,*,*,*,*,*,*,*,*,*,-0.545897,*,*,*,*,-0.5,-0.11
48,116,*,*,*,*,*,*,*,*,*,-0.23181,-0.765426,*,*,*,*,*,*
48,118,*,*,*,*,*,*,*,*,*,-0.469858,-0.54422,*,*,*,*,*,*
48,120,*,*,*,*,*,*,*,*,*,-0.493569,-0.491509,*,-0.215692,-0.181654,*,*,*
48,122,*,*,*,*,*,*,*,*,*,-0.80072,-0.138694,*,-0.530244,-0.492303,*,*,*
48,124,*,*,*,*,*,*,*,*,*,-1.317404,-0.1469,-0.270737,-0.964162,-0.717156,*,*,*
48,126,*,*,*,*,*,*,*,*,*,-2.068376,-1.358063,-1.304381,-1.537703,-1.196936,*,*,*
48,128,*,*,*,*,*,*,*,*,-1.803606,-2.809843,-4.47897,-2.447403,-1.676383,-1.445545,*,*,*
48,130,*,*,*,*,*,*,*,*,-2.592496,-3.301988,-5.000357,-3.112938,-1.876053,-1.641309,*,*,*
48,132,*,*,*,*,*,*,*,*,-2.057948,-3.51468,-5.035924,-2.936409,-2.104019,-1.850347,*,*,*
48,134,*,*,*,*,*,*,*,*,-2.256485,-3.505025,-4.996176,-2.929743,-2.298413,-2.007621,*,*,*
48,136,*,*,*,*,*,*,*,*,-2.430208,-3.619505,-4.999635,-3.022374,-2.45525,-2.009457,*,*,*
48,138,*,*,*,*,*,*,*,*,-2.578759,-3.655702,-5.020401,-3.062225,-2.387993,-2.022683,*,*,*
48,140,*,*,*,*,*,*,*,*,-2.569124,-3.711668,-5.082961,-3.190261,-2.48455,-2.163267,*,*,*
48,142,*,*,*,*,*,*,*,*,-2.387606,-3.772097,-4.955076,-3.024663,-2.628978,-2.102342,*,*,*
48,144,*,*,*,*,*,*,*,*,-2.420248,-3.813695,-4.940774,-3.033634,-2.450349,-1.964785,*,*,*
50,52,24.29229,0.7176,23.79455,0.3177,*,*,*,*,*,*,*,*,*,*,*,*,*
50,54,22.80477,0.1678,22.8348,0.10027,*,*,*,*,*,*,*,*,*,*,*,*,*
50,56,21.97621,0.11516,21.86927,0.00768,*,*,*,*,*,*,*,*,*,*,*,*,*
50,58,20.75841,0.05334,20.85888,0.00741,*,*,*,*,*,*,*,*,*,*,*,*,*
50,60,19.94554,0.02417,19.91468,0.01479,*,*,*,*,*,*,*,*,*,*,*,*,*
50,62,18.96002,0.01443,18.95571,0.01378,*,*,*,*,*,*,*,*,*,*,*,*,*
50,64,18.04227,0.00321,18.0473,0.0003,*,*,*,*,*,*,*,*,*,*,*,*,*
50,66,17.10984,0.00167,17.10888,0.0001,*,*,*,*,*,*,*,*,*,*,*,*,*
50,68,16.27059,0.00099,16.26952,0.00049,*,*,*,*,*,*,*,*,*,*,*,*,*
50,70,15.59165,0.00226,15.58815,0.001,*,*,*,*,*,*,*,*,*,*,*,*,*
50,72,14.98351,0.00247,14.9856,0.00233,*,*,*,*,*,*,*,*,*,*,*,*,*
50,74,14.43344,0.00258,14.43549,0.00239,*,*,*,*,*,*,*,*,*,*,*,*,*
50,76,13.9263,0.01061,13.92368,0.0104,*,*,*,*,*,*,*,*,*,*,*,*,*
50,78,13.45682,0.02924,13.4894,0.02052,*,*,*,*,*,*,*,*,*,*,*,*,*
50,80,12.94699,0.02924,12.91283,0.01776,*,*,*,*,*,*,*,*,*,*,*,*,*
50,82,12.55786,0.01733,12.55697,0.00272,*,*,*,*,*,*,*,*,*,*,*,*,*
50,84,6.38425,0.10087,6.02984,0.00373,*,*,*,*,*,*,*,*,*,*,*,*,*
50,118,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,-0.05
50,124,*,*,*,*,*,*,*,*,*,-0.152807,*,*,*,*,*,*,*
50,126,*,*,*,*,*,*,*,*,*,-1.150626,-0.248218,-0.341089,-0.73058,-0.372277,*,*,*
50,128,*,*,*,*,*,*,*,*,-1.386052,-2.203788,-4.255563,-2.055271,-1.488398,-1.282544,*,*,-1.69
50,130,*,*,*,*,*,*,*,*,-2.134927,-2.91933,-4.707909,-2.882296,-1.94862,-1.800372,*,*,*
50,132,*,*,*,*,*,*,*,*,-2.102271,-3.130798,-4.714585,-2.793815,-1.908021,-1.683298,*,*,*
50,134,*,*,*,*,*,*,*,*,-2.087654,-3.132277,-4.70618,-2.696902,-1.93159,-1.635724,*,*,*
50,136,*,*,*,*,*,*,*,*,-2.102885,-3.23102,-4.672088,-2.686696,-1.929917,-1.660206,*,*,*
50,138,*,*,*,*,*,*,*,*,-2.065819,-3.280484,-4.672371,-2.762031,-2.036715,-1.763472,*,*,*
50,140,*,*,*,*,*,*,*,*,-2.057574,-3.342068,-4.601669,-2.723642,-2.149087,-1.80997,*,*,*
50,142,*,*,*,*,*,*,*,*,-2.090958,-3.382877,-4.646927,-2.73316,-2.135593,-1.687159,*,*,*
50,144,*,*,*,*,*,*,*,*,-2.217796,-3.527538,-4.656789,-2.767569,-2.067296,-1.716573,*,*,*
50,146,*,*,*,*,*,*,*,*,-2.437999,-3.756549,-4.694298,-2.892658,-2.166642,-1.772113,*,*,*
52,56,23.65014,0.16811,23.70455,0.10069,*,*,*,*,*,*,*,*,*,*,*,*,*
52,58,22.69782,0.11628,22.59078,0.00852,*,*,*,*,*,*,*,*,*,*,*,*,*
52,60,21.16678,0.17801,21.48033,0.01065,*,*,*,*,*,*,*,*,*,*,*,*,*
52,62,20.72994,0.17255,20.4637,0.02918,*,*,*,*,*,*,*,*,*,*,*,*,*
52,64,19.52303,0.03952,19.52303,0.03952,*,*,*,*,*,*,*,*,*,*,*,*,*
52,66,18.59472,0.03161,18.57026,0.0335,*,*,*,*,*,*,*,*,*,*,*,*,*
52,68,17.82618,0.01114,17.81404,0.01822,*,*,*,*,*,*,*,*,*,*,*,*,*
52,70,17.05207,0.00966,17.08911,0.00269,*,*,*,*,*,*,*,*,*,*,*,*,*
52,72,16.35315,0.00023,16.3535,0.00012,*,*,*,*,*,*,*,*,*,*,*,*,*
52,74,15.68266,9e-05,15.68266,9e-05,*,*,*,*,*,*,*,*,*,*,*,*,*
52,76,15.07015,0.00206,15.071,0.00168,*,*,*,*,*,*,*,*,*,*,*,*,*
52,78,14.50195,0.00098,14.50187,0.00087,*,*,*,*,*,*,*,*,*,*,*,*,*
52,80,13.97341,0.00719,13.97787,0.00349,*,*,*,*,*,*,*,*,*,*,*,*,*
52,82,13.51994,0.01271,13.48819,0.00444,*,*,*,*,*,*,*,*,*,*,*,*,*
52,84,8.00835,0.04647,8.03416,0.00357,*,*,*,*,*,*,*,*,*,*,*,*,*
52,86,*,*,7.41335,0.00442,*,*,*,*,*,*,*,*,*,*,*,*,*
52,88,*,*,7.02288,0.06252,*,*,*,*,*,*,*,*,*,*,*,*,*
52,126,*,*,*,*,*,*,*,*,*,-0.157889,*,*,*,*,*,*,*
52,128,*,*,*,*,*,*,*,*,-0.902042,-1.510143,-3.884418,-1.608995,-0.97401,-0.959152,*,*,-1.35
52,130,*,*,*,*,*,*,*,*,-1.600538,-2.387748,-4.321062,-2.495467,-1.080771,-1.246461,*,*,-2.11
52,132,*,*,*,*,*,*,*,*,-1.100115,-2.368305,-3.856294,-1.971454,-1.267145,-1.198631,*,*,*
52,134,*,*,*,*,*,*,*,*,-1.646479,-2.608989,-4.197935,-2.284242,-1.521272,-1.283182,*,*,*
52,136,*,*,*,*,*,*,*,*,-1.787531,-2.785762,-4.322318,-2.313892,-1.482965,-1.305658,*,*,*
52,138,*,*,*,*,*,*,*,*,-1.783239,-2.914666,-4.31524,-2.427768,-1.659765,-1.515212,*,*,*
52,140,*,*,*,*,*,*,*,*,-2.003348,-3.128305,-4.484687,-2.622404,-1.856347,-1.697297,*,*,*
52,142,*,*,*,*,*,*,*,*,-2.064207,-3.108186,-4.44095,-2.704546,-2.028754,-1.876501,*,*,*
52,144,*,*,*,*,*,*,*,*,-1.982483,-3.189743,-4.349361,-2.476723,-2.131054,-1.481003,*,*,*
52,146,*,*,*,*,*,*,*,*,-2.274782,-3.448211,-4.487292,-2.664251,-1.831393,-1.554541,*,*,*
54,58,24.20467,0.1688,24.24635,0.10133,*,*,*,*,*,*,*,*,*,*,*,*,*
54,60,23.26186,0.1047,23.20219,0.01391,*,*,*,*,*,*,*,*,*,*,*,*,*
54,62,22.10347,0.01718,22.10347,0.01718,*,*,*,*,*,*,*,*,*,*,*,*,*
54,64,21.17497,0.01667,21.17497,0.01667,*,*,*,*,*,*,*,*,*,*,*,*,*
54,66,20.236,0.01573,20.236,0.01573,*,*,*,*,*,*,*,*,*,*,*,*,*
54,68,19.32519,0.01622,19.32519,0.01622,*,*,*,*,*,*,*,*,*,*,*,*,*
54,70,18.44774,0.01126,18.44908,0.01125,*,*,*,*,*,*,*,*,*,*,*,*,*
54,72,17.65107,0.00646,17.62818,0.00393,*,*,*,*,*,*,*,*,*,*,*,*,*
54,74,16.83414,0.00635,16.85597,0.00366,*,*,*,*,*,*,*,*,*,*,*,*,*
54,76,16.16431,0.00157,16.1628,0.00106,*,*,*,*,*,*,*,*,*,*,*,*,*
54,78,15.5414,0.00122,15.54113,1e-05,*,*,*,*,*,*,*,*,*,*,*,*,*
54,80,14.98664,0.00128,14.98949,1e-05,*,*,*,*,*,*,*,*,*,*,*,*,*
54,82,14.44328,0.00709,14.44597,1e-05,*,*,*,*,*,*,*,*,*,*,*,*,*
54,84,9.86839,0.04395,9.68571,0.0028,*,*,*,*,*,*,*,*,*,*,*,*,*
54,86,8.98274,0.07449,9.15685,0.00364,*,*,*,*,*,*,*,*,*,*,*,*,*
54,88,8.62674,0.11739,8.38582,0.00357,*,*,*,*,*,*,*,*,*,*,*,*,*
54,90,*,*,7.78529,0.00596,*,*,*,*,*,*,*,*,*,*,*,*,*
54,92,*,*,7.22528,0.02479,*,*,*,*,*,*,*,*,*,*,*,*,*
54,128,*,*,*,*,*,*,*,*,-0.358825,-0.776044,-3.388345,-1.077545,-0.214076,-0.627004,*,-2.84,-0.96
54,130,*,*,*,*,*,*,*,*,-0.403324,-1.328164,-3.36452,-1.607636,-0.226721,-0.60204,*,*,-1.25
54,132,*,*,*,*,*,*,*,*,-0.629655,-1.532186,-3.273521,-1.371531,-0.58912,-0.726688,*,*,-1.42
54,134,*,*,*,*,*,*,*,*,-1.061501,-1.967117,-3.536613,-1.730169,-0.920069,-1.036817,*,*,*
54,136,*,*,*,*,*,*,*,*,-1.364384,-2.343991,-3.722973,-2.00814,-1.231556,-1.174618,*,*,*
54,138,*,*,*,*,*,*,*,*,-1.620808,-2.653204,-4.002479,-2.259247,-1.427557,-1.19276,*,*,*
54,140,*,*,*,*,*,*,*,*,-1.782653,-2.80818,-4.222883,-2.30202,-1.470752,-1.412019,*,*,*
54,142,*,*,*,*,*,*,*,*,-1.738969,-2.989905,-4.378423,-2.483901,-1.678581,-1.59853,*,*,*
54,144,*,*,*,*,*,*,*,*,-1.646573,-3.101187,-4.475193,-2.521912,-1.885728,-1.497649,*,*,*
54,146,*,*,*,*,*,*,*,*,-1.794966,-3.132874,-4.327848,-2.401535,-2.123166,-1.342344,*,*,*
56,66,21.86292,0.30146,21.86294,0.30146,*,*,*,*,*,*,*,*,*,*,*,*,*
56,68,20.62349,0.03061,20.62347,0.03061,*,*,*,*,*,*,*,*,*,*,*,*,*
56,70,19.72276,0.01767,19.72276,0.01767,*,*,*,*,*,*,*,*,*,*,*,*,*
56,72,18.87422,0.01607,18.85123,0.01353,*,*,*,*,*,*,*,*,*,*,*,*,*
56,74,18.00272,0.01034,18.02568,0.00285,*,*,*,*,*,*,*,*,*,*,*,*,*
56,76,17.31587,0.00295,17.31611,0.00269,*,*,*,*,*,*,*,*,*,*,*,*,*
56,78,16.65766,0.00113,16.65747,0.0011,*,*,*,*,*,*,*,*,*,*,*,*,*
56,80,16.0797,0.00011,16.0797,0.00011,*,*,*,*,*,*,*,*,*,*,*,*,*
56,82,15.51733,9e-05,15.51735,8e-05,*,*,*,*,*,*,*,*,*,*,*,*,*
56,84,11.15237,0.00797,11.15035,0.00794,*,*,*,*,*,*,*,*,*,*,*,*,*
56,86,10.69441,0.01,10.71554,0.0099,*,*,*,*,*,*,*,*,*,*,*,*,*
56,88,10.08844,0.01468,10.06749,0.00927,*,*,*,*,*,*,*,*,*,*,*,*,*
56,90,9.37373,0.07378,9.3226,0.02205,*,*,*,*,*,*,*,*,*,*,*,*,*
56,92,9.15599,0.11095,8.78928,0.06644,*,*,*,*,*,*,*,*,*,*,*,*,*
56,128,*,*,*,*,*,*,*,*,*,-0.030687,-2.745958,-0.498772,*,-0.225514,*,-1.89,-0.64
56,130,*,*,*,*,*,*,*,*,*,-0.513714,-2.800297,-0.975107,*,-0.299395,*,-2.51,-0.96
56,132,*,*,*,*,*,*,*,*,*,-0.751853,-2.588562,-0.739593,*,-0.234448,*,-1.8,-0.73
56,134,*,*,*,*,*,*,*,*,-0.338945,-1.203769,-2.684116,-1.032496,-0.250332,-0.514113,*,*,-1.32
56,136,*,*,*,*,*,*,*,*,-0.605392,-1.604895,-2.88486,-1.310462,-0.596321,-0.803649,*,*,*
56,138,*,*,*,*,*,*,*,*,-0.760668,-1.965746,-3.103643,-1.582465,-0.922338,-1.064538,*,*,*
56,140,*,*,*,*,*,*,*,*,-0.663565,-2.274574,-3.379381,-1.841657,-1.19955,-1.200014,*,*,*
56,142,*,*,*,*,*,*,*,*,-0.488236,-2.530181,-3.145261,-2.051826,-1.43882,-1.25697,*,*,*
56,144,*,*,*,*,*,*,*,*,-0.723033,-2.740638,-3.229118,-2.057803,-1.370933,-1.265576,*,*,*
56,146,*,*,*,*,*,*,*,*,-1.102686,-2.900083,-3.569575,-1.992323,-1.49912,-1.120652,*,*,*
56,148,*,*,*,*,*,*,*,*,-1.362263,-3.034526,-3.753651,-2.255919,-1.743507,-1.600385,*,*,*
56,150,*,*,*,*,*,*,*,*,-1.496985,-3.140183,-3.91631,-2.505716,-1.986579,-2.163183,*,*,*
56,152,*,*,*,*,*,*,*,*,-1.626398,-3.263723,-4.108517,-2.73131,-2.19419,-2.521826,*,*,*
58,70,20.85599,0.03952,20.85599,0.03952,*,*,*,*,*,*,*,*,*,*,*,*,*
58,72,20.03162,0.03952,20.03162,0.03952,*,*,*,*,*,*,*,*,*,*,*,*,*
58,74,19.19375,0.0347,19.19063,0.03462,*,*,*,*,*,*,*,*,*,*,*,*,*
58,76,18.50459,0.02896,18.50463,0.02887,*,*,*,*,*,*,*,*,*,*,*,*,*
58,78,17.77498,0.02435,17.81812,0.02039,*,*,*,*,*,*,*,*,*,*,*,*,*
58,80,17.24282,0.01623,17.20518,0.00494,*,*,*,*,*,*,*,*,*,*,*,*,*
58,82,16.65739,0.00988,16.6478,0.00481,*,*,*,*,*,*,*,*,*,*,*,*,*
58,84,12.59783,0.00242,12.59973,0.00252,*,*,*,*,*,*,*,*,*,*,*,*,*
58,86,12.04114,0.00331,12.04132,0.00336,*,*,*,*,*,*,*,*,*,*,*,*,*
58,88,11.38114,0.06648,11.34615,0.01655,*,*,*,*,*,*,*,*,*,*,*,*,*
58,90,10.8579,0.07262,10.90565,0.01978,*,*,*,*,*,*,*,*,*,*,*,*,*
58,92,10.57554,0.05605,10.59108,0.01619,*,*,*,*,*,*,*,*,*,*,*,*,*
58,128,*,*,*,*,*,*,*,*,*,*,-2.038435,*,*,*,*,-0.99,*
58,130,*,*,*,*,*,*,*,*,*,*,-2.322363,-0.509744,*,-0.031568,*,-1.67,-0.54
58,132,*,*,*,*,*,*,*,*,*,-0.046363,-2.001822,-0.194053,*,*,*,-0.84,-0.57
58,134,*,*,*,*,*,*,*,*,*,-0.473208,-2.039294,-0.415579,*,-0.033379,*,-0.8,-0.56
58,136,*,*,*,*,*,*,*,*,*,-0.869214,-2.135328,-0.633838,*,-0.269349,*,-1.05,-0.42
58,138,*,*,*,*,*,*,*,*,*,-1.233806,-2.337483,-0.893138,-0.30226,-0.526121,*,*,*
58,140,*,*,*,*,*,*,*,*,*,-1.551923,-1.873316,-1.164012,-0.612201,-0.767142,*,*,*
58,142,*,*,*,*,*,*,*,*,*,-1.826517,-1.648262,-1.102325,-0.866986,-1.002599,*,*,*
58,144,*,*,*,*,*,*,*,*,*,-2.050192,-2.194972,-0.944357,-0.560132,-1.13126,*,*,*
58,146,*,*,*,*,*,*,*,*,-0.406111,-2.185814,-2.753585,-1.379319,-0.820452,-0.882939,*,*,*
58,148,*,*,*,*,*,*,*,*,-0.852381,-2.253462,-3.14079,-1.648487,-1.135677,-1.24074,*,*,*
58,150,*,*,*,*,*,*,*,*,-0.991846,-2.538368,-3.389401,-1.826721,-1.454924,-1.533968,*,*,*
58,152,*,*,*,*,*,*,*,*,-1.100782,-2.723225,-3.565325,-2.010166,-1.715504,-1.77697,*,*,*
58,154,*,*,*,*,*,*,*,*,-1.259395,-2.908481,-3.755366,-2.221544,-1.917262,-1.951781,*,*,*
58,156,*,*,*,*,*,*,*,*,-1.542646,-3.120468,-4.001143,-2.450003,-2.109352,-2.097801,*,*,*
58,158,*,*,*,*,*,*,*,*,-1.894178,-3.280434,-4.272493,-2.641731,-2.074054,-1.926482,*,*,*
58,160,*,*,*,*,*,*,*,*,-2.150643,-3.411252,-4.451725,-2.783276,-2.097176,-1.835182,*,*,*
58,162,*,*,*,*,*,*,*,*,-2.275291,-3.532411,-4.56019,-2.86034,-2.144407,-1.969942,*,*,*
58,164,*,*,*,*,*,*,*,*,-2.294205,-3.700016,-4.633179,-2.923893,-2.206077,-2.16097,*,*,*
60,72,20.97221,0.03697,20.97221,0.03697,*,*,*,*,*,*,*,*,*,*,*,*,*
60,74,20.36329,0.02694,20.36326,0.02694,*,*,*,*,*,*,*,*,*,*,*,*,*
60,76,19.69549,0.01671,19.69549,0.01671,*,*,*,*,*,*,*,*,*,*,*,*,*
60,78,18.9614,0.01671,18.96166,0.01656,*,*,*,*,*,*,*,*,*,*,*,*,*
60,80,18.37632,0.03034,18.38324,0.0121,*,*,*,*,*,*,*,*,*,*,*,*,*
60,82,17.84606,0.02804,17.8337,0.00371,*,*,*,*,*,*,*,*,*,*,*,*,*
60,84,13.9406,9e-05,13.94061,9e-05,*,*,*,*,*,*,*,*,*,*,*,*,*
60,86,13.32052,0.00026,13.32054,0.00024,*,*,*,*,*,*,*,*,*,*,*,*,*
60,88,12.62499,0.00164,12.62476,0.00165,*,*,*,*,*,*,*,*,*,*,*,*,*
60,90,12.41889,0.0027,12.41439,0.00187,*,*,*,*,*,*,*,*,*,*,*,*,*
60,92,12.61103,0.02447,12.61229,0.02445,*,*,*,*,*,*,*,*,*,*,*,*,*
60,94,11.67604,0.11659,11.8182,0.05803,*,*,*,*,*,*,*,*,*,*,*,*,*
60,96,10.98141,0.23274,10.7913,0.20684,10.534369,0.052696,*,*,*,*,*,*,*,*,*,*,*
