Z,N,BE(MeV),BE_sd(MeV),BE_BEA(MeV),diff(MeV)
28,38,576.812388,0.001397,576.8075279999999,0.004860000000121545
29,37,576.2820439000001,0.000683,576.277152,0.004891900000075111
30,36,578.1408638,0.00092,578.135976,0.004887800000005882
31,35,572.1835307,0.0031379999999999997,572.178618,0.0049126999999771215
32,34,569.3011975999999,0.030164,569.296266,0.00493159999996351
33,33,558.3967415,0.679991,558.3918120000001,0.004929499999889231
26,41,566.1345024999999,0.41557,566.129565,0.00493749999998272
27,40,574.7208704,0.318259,574.71595,0.004920399999946312
28,39,582.6201683,0.002888,582.61525,0.004918300000099407
29,38,585.4139342,0.001211,585.408949,0.004985199999964607
30,37,585.1932631,0.0009360000000000001,585.1883180000001,0.004945099999872582
31,36,583.410172,0.001271,583.4051800000001,0.004991999999901964
32,35,578.4059659,0.004666,578.4009500000001,0.005015899999875728
33,34,571.6136328,0.10010899999999999,571.608624,0.005008800000041447
26,42,571.6417127999999,0.6986209999999999,571.636696,0.005016799999907562
27,41,579.0816217,0.318259,579.0766440000001,0.004977699999926699
28,40,590.4126886,0.0029809999999999997,590.4076880000001,0.005000599999902988
29,39,591.7335755,0.0015840000000000001,591.72852,0.005055500000025859
30,38,595.3914274,0.000955,595.386376,0.0050513999999566295
31,37,591.6879943,0.001534,591.68296,0.005034300000033909
32,36,590.7993262,0.006227,590.794268,0.005058200000007673
33,35,581.9364411,0.043366,581.9313520000001,0.005089099999963764
34,34,576.469689,0.032602,576.46456,0.005129000000010819
27,42,585.8051899999999,0.335338,585.8001330000001,0.005056999999851541
28,41,594.9989069,0.003726,594.993831,0.005075899999951616
29,40,599.9741388,0.001397,599.969007,0.005131799999958275
30,39,601.8735657000001,0.000969,601.868439,0.0051267000001189444
31,38,602.0010176000001,0.001204,601.9958819999999,0.00513560000013058
32,37,598.9915315000001,0.001324,598.9863780000001,0.005153500000005806
33,36,594.1952593999999,0.031216,594.190119,0.0051403999999593
34,35,586.6277913,0.034442999999999994,586.622613,0.005178300000011404
27,43,589.5171833,0.838345,589.5120700000001,0.00511329999994814
28,42,602.2415142,0.3458,602.23639,0.005124199999954726
29,41,605.2854381000001,0.0015840000000000001,605.28027,0.005168100000105369
30,40,611.091626,0.001952,611.0864200000001,0.0052059999999301
31,39,609.6547339,0.0012079999999999999,609.64953,0.005203899999969508
32,38,610.5254227999999,0.001027,610.5201900000001,0.005232799999816962
33,37,603.5230897,0.050011,603.51788,0.005209700000023076
34,36,600.4438616,0.061582,600.43865,0.005211599999938699
27,44,595.8187306,0.838345,595.81354,0.0051905999999917185
28,43,606.3668265,0.368036,606.361584,0.0052425000000084765
29,42,613.0918234,0.00149,613.0865620000001,0.005261399999881178
30,41,616.9252603,0.010189,616.919994,0.005266300000016599
31,40,618.9562722000001,0.001018,618.95102,0.0052522000000863045
32,39,617.9414331,0.0010249999999999999,617.9361459999999,0.005287100000145983
33,38,615.1456999999999,0.004208999999999999,615.140379,0.0053209999998671265
34,37,609.5853669,0.031587,609.5800849999999,0.005281900000113637
35,36,602.7500208,0.568211,602.744702,0.00531880000005458
36,35,591.8276877,0.652123,591.822346,0.005341699999917182
28,44,613.1747338,0.436425,613.169424,0.005309799999963616
29,43,618.2350807,0.001397,618.2298,0.005280700000071192
30,42,625.8011286000001,0.006086,625.795848,0.005280600000105551
31,41,625.4767955,0.001017,625.4714879999999,0.005307500000071741
32,40,628.6909934,0.001635,628.68564,0.005353399999989961
33,39,623.5525583,0.004398,623.547216,0.005342299999938405
34,38,622.4348232,0.012057,622.4294879999999,0.005335200000104123
35,37,612.7732841000001,0.059609999999999996,612.7678800000001,0.005404099999964274
36,36,606.916669,0.007993,606.9112560000001,0.0054129999998622225
29,44,625.5100620000001,0.003912,625.504661,0.005401000000006206
30,43,631.1514769,0.040034,631.146101,0.005375899999989997
31,42,634.6581358000001,0.001677,634.6527289999999,0.005406800000173462
32,41,635.4740017,0.001635,635.4685770000001,0.005424699999935001
33,40,634.3508356,0.003928,634.3453989999999,0.005436600000052749
34,39,630.8294435,0.010689,630.8240249999999,0.005418500000132553
35,38,625.4584044,0.05079,625.4529769999999,0.005427400000030502
36,37,617.5988863,0.0065780000000000005,617.5934319999999,0.005454300000110379
29,45,630.6010573,0.006148,630.595588,0.005469299999958821
30,44,639.5214022,0.047138,639.5159179999999,0.005484200000068995
31,43,641.0797711,0.003726,641.074284,0.005487099999982092
32,42,645.67029,0.001635,645.6648,0.005490000000008877
33,41,642.3254869,0.0023490000000000004,642.32,0.005486899999937123
34,40,642.8959218,0.001676,642.890392,0.005529799999976603
35,39,635.2069347,0.015093,635.201422,0.005512700000053883
36,38,631.4500296,0.00204,631.4445159999999,0.005513600000085717
37,37,620.2532375000001,0.003675,620.2477240000001,0.005513500000006388
29,46,636.7860396,0.978069,636.7805249999999,0.005514600000083192
30,45,644.3529275,0.07063,644.347425,0.005502499999920474
31,44,649.5661514,0.002422,649.5606000000001,0.005551399999831119
32,43,652.1756653,0.0016359999999999999,652.17015,0.005515299999956369
33,42,652.5693152,0.001818,652.56375,0.0055651999999781765
34,41,650.9235901000001,0.001674,650.918025,0.005565100000126222
35,40,647.111257,0.014241,647.1057,0.005557000000067092
36,39,641.5135299,0.008103999999999998,641.507925,0.005604899999980262
37,38,633.6292498,0.007452,633.623625,0.005624800000077812
38,37,622.2469166999999,0.22012600000000002,622.241325,0.005591699999968114
29,47,641.7136078999999,0.006706999999999999,641.7080520000001,0.005555899999876601
30,46,652.0919298,0.080024,652.086308,0.0056217999999716994
31,45,655.4695967,0.001956,655.463976,0.005620700000008583
32,44,661.6036696,0.0016510000000000001,661.598088,0.00558160000002772
33,43,659.8977944999999,0.0018189999999999999,659.8921919999999,0.005602500000009059
34,42,662.0780074,0.0016510000000000001,662.072328,0.0056794000000763845
35,41,656.3327933,0.009467,656.327108,0.0056853000000955944
36,40,654.2756092,0.004032,654.26994,0.005669199999942975
37,39,644.9587901,0.001863,644.9531,0.005690100000038001
38,38,637.940518,0.03726,637.934804,0.005714000000011765
30,47,656.7490191,0.120024,656.743395,0.005624100000090948
31,46,663.236686,0.002422,663.2310299999999,0.005656000000044514
32,45,667.6760379,0.001699,667.670388,0.0056498999999803345
33,44,669.5962528,0.0023039999999999996,669.590537,0.005715799999961746
34,43,669.4969367,0.0016519999999999998,669.491207,0.005729699999960758
35,42,667.3499236,0.00326,667.344216,0.005707600000050661
36,41,663.5021195,0.001956,663.496372,0.005747500000097716
37,40,657.3748744,0.007452,657.369097,0.005777399999942645
38,39,649.5720733,0.009315,649.566302,0.005771300000105839
30,48,663.4406304,0.090033,663.4349279999999,0.005702400000132002
31,47,669.0222973,0.002422,669.01653,0.005767300000002251
32,46,676.3956052,0.003902,676.3898700000001,0.005735199999890028
33,45,676.5684801,0.009934,676.562718,0.005762099999969905
34,44,679.994814,0.001655,679.9890240000001,0.0057899999999335705
35,43,675.6386969,0.00394,675.6328799999999,0.005816900000127134
36,42,675.5837888,0.001075,675.5779679999999,0.005820800000037707
37,41,667.5579567,0.007452,667.5521580000001,0.0057986999999002364
38,40,663.0133196,0.007452,663.007488,0.005831600000078652
31,48,675.8966386,0.09814,675.89082,0.005818599999997787
32,47,682.0933055,0.089619,682.0875010000001,0.005804499999953805
33,46,685.4589724,0.005611,685.453138,0.005834400000026108
34,45,686.9577153,0.001661,686.951847,0.005868299999974624
35,44,686.3262942,0.0020169999999999997,686.3204000000001,0.005894199999943339
36,43,683.9181831000001,0.0038959999999999997,683.912322,0.005861100000061015
37,42,679.496476,0.005988,679.490613,0.005862999999976637
38,41,673.3873579,0.008383,673.381464,0.005893899999932728
39,40,665.4850248,0.450078,665.479094,0.005930799999987357
30,50,674.0856,0.17205099999999998,674.07976,0.005840000000034706
31,49,680.5936668999999,0.123295,680.58776,0.005906899999899906
32,48,690.1913338,0.028312,690.18544,0.005893800000080773
33,47,692.0531176999999,0.023332000000000002,692.0472,0.005917699999940851
34,46,696.8714346,0.0019890000000000003,696.8655200000001,0.005914599999982784
35,45,694.2186375,0.002013,694.21272,0.005917500000009568
36,44,695.4393244,0.00147,695.43336,0.00596440000003895
37,43,688.9373532999999,0.006974999999999999,688.93136,0.005993299999886403
38,42,686.2903891999999,0.006575,686.2844,0.005989199999930861
39,41,676.4176191,0.176984,676.4116000000001,0.006019099999889477
40,40,669.934543,1.49039,669.9285600000001,0.00598299999990104
31,50,687.5131912,0.192173,687.5072640000001,0.005927199999973709
32,49,695.0508580999999,0.120127,695.0448809999999,0.0059770999999955166
33,48,700.498525,0.005527,700.4925360000001,0.005988999999885891
34,47,703.5724029,0.00202,703.5664049999999,0.0059979000001249005
35,46,704.3753898,0.001952,704.369358,0.0060317999999597305
36,45,703.3122556999999,0.001987,703.306233,0.006022699999903125
37,44,700.2907056,0.005998,700.28469,0.006015600000068844
38,43,695.5812565,0.0062,695.5751879999999,0.006068500000083077
39,42,689.2885564,0.062155,689.2825409999999,0.006015400000023874
40,41,680.9773693,0.16654,680.971293,0.006076300000017909
32,50,702.4429434,0.24413900000000002,702.436928,0.006015400000023874
33,49,706.3606103,0.20001,706.35456,0.006050299999969866
34,48,712.8482772,0.00202,712.8422360000001,0.00604119999991326
35,47,711.9684011,0.00195,711.9623760000001,0.006025099999988015
36,46,714.2791110000001,0.0017800000000000001,714.2730540000001,0.006056999999941581
37,45,709.0954709,0.002758,709.0893420000001,0.006128899999907844
38,44,708.1333208,0.00557,708.127236,0.006084799999939605
39,43,699.5349967,0.10257899999999999,699.52888,0.006116700000006858
33,50,713.9886446,0.22003,713.982517,0.0061276000000134445
34,49,718.6663115,0.0036160000000000003,718.6602310000001,0.006080499999939093
35,48,721.5522513999999,0.004221,721.5461409999999,0.006110400000011396
36,47,721.7426973,0.002812,721.736543,0.006154300000048352
37,46,720.0534602,0.0060090000000000005,720.047327,0.006133200000022043
38,45,716.9917611,0.010315,716.9856229999999,0.006138100000043778
39,44,711.740546,0.044314,711.734379,0.0061670000000049185
40,43,705.0902129000001,0.095858,705.0840039999999,0.006208900000160611
41,42,696.8078798,0.314942,696.8016829999999,0.00619680000011158
34,50,727.3488688000001,0.014541,727.3426440000001,0.0062248000000408865
35,49,728.4140417,0.014650999999999999,728.4078480000001,0.006193699999926139
36,48,732.2633645999999,0.002805,732.2571479999999,0.006216600000016115
37,47,728.8000655000001,0.002805,728.793828,0.00623750000011114
38,46,728.9115444,0.003202,728.905296,0.00624840000000404
39,45,721.6432293,0.091379,721.6369439999999,0.006285300000172356
34,51,731.8966921,0.029896000000000002,731.8904600000001,0.006232099999920138
35,50,737.296359,0.019100000000000002,737.290085,0.00627400000007583
36,49,739.3840259,0.0019470000000000002,739.37777,0.0062558999999282605
37,48,739.2887568,1.1e-05,739.2824850000001,0.006271799999922223
38,47,737.4416646999999,0.002837,737.43535,0.006314699999961704
39,46,733.3988826,0.018965,733.39258,0.006302600000026359
40,45,727.9235494999999,0.1008,727.9172199999999,0.006329499999992549
41,44,721.1412164000001,0.223966,721.1349,0.00631640000005973
34,52,738.0803804,0.015557,738.0740159999999,0.006364400000052228
35,51,742.3970472999999,0.011,742.3907,0.006347299999902134
36,50,749.2407142000001,0.000102,749.234322,0.006392200000050252
37,49,747.9398281,0.000199,747.933486,0.006342099999983475
38,48,748.9340540000001,0.001074,748.927646,0.006408000000078573
39,47,742.9117209,0.014183,742.905324,0.006396900000027017
40,46,740.6501618,0.030093,740.643782,0.00637979999999061
41,45,731.8898287,0.085473,731.8833920000001,0.006436699999881057
42,44,725.8374956,0.438413,725.8310560000001,0.006439599999907841
34,53,742.1931217,0.039212000000000004,742.1867339999999,0.006387700000118457
35,52,748.6857886,0.01768,748.67937,0.006418600000074548
36,51,754.7559555,0.00026700000000000004,754.749534,0.006421499999987645
37,50,757.8619914000001,1.2e-05,757.8555210000001,0.006470400000011978
38,49,757.3622763000001,0.001073,757.355793,0.006483300000127201
39,48,754.7182532,0.001557,754.711776,0.0064772000000630214
40,47,750.2653471,0.008343,750.2588550000002,0.006492099999832135
41,46,744.318014,0.060577,744.311535,0.006478999999899315
42,45,737.0474579,0.223279,737.0409450000001,0.006512899999961519
34,54,747.5607160000001,0.049366,747.55428,0.006436000000121567
35,53,753.6323828999999,0.038418999999999995,753.625928,0.006454899999880581
36,52,761.8100498,0.013417,761.8035920000001,0.006457799999907365
37,51,763.9445797,0.00016,763.93812,0.006459699999936674
38,50,768.4749886000001,0.001083,768.468448,0.006540600000107588
39,49,764.0700555,0.00185,764.06352,0.006535499999927197
40,48,762.6116834,0.010277,762.6051840000001,0.006499399999825073
41,47,754.2793503,0.100527,754.2728159999999,0.006534300000112125
42,46,750.1240042,0.020359000000000002,750.1174560000001,0.006548199999883764
35,54,759.5432532,0.059807,759.53668,0.006573199999934332
36,53,766.9159201,0.051739,766.909351,0.006569099999978789
37,52,771.1194690000001,0.005462,771.11291,0.006559000000038395
38,51,774.8337749,0.0010869999999999999,774.8272360000001,0.006538899999895875
39,50,775.5440498,0.002552,775.537456,0.006593800000018746
40,49,771.9288517,0.003698,771.922276,0.006575699999984863
41,48,766.9280206000001,0.026801,766.9213659999999,0.006654600000160826
42,47,760.4991905,0.015475,760.4925400000001,0.00665049999997791
35,55,763.6628645000001,0.077249,763.65621,0.006654500000081498
36,54,773.2305314,0.018505,773.22393,0.006601400000022295
37,53,776.8400643,0.006534,776.8334699999999,0.006594300000074327
38,52,782.6376232,0.002887,782.631,0.006623200000035467
39,51,782.4011481,0.002552,782.39448,0.006668099999956212
40,50,783.898618,0.002368,783.8919000000001,0.006717999999978019
41,49,777.0052849,0.004647999999999999,776.9986199999998,0.00666490000014619
42,48,773.7339518,0.006133,773.72721,0.006741799999986142
43,47,763.9909567,0.242187,763.9842600000001,0.006696699999906741
35,56,768.6227267999999,0.07256,768.61603,0.006696799999872383
36,55,777.6423937000001,0.057139,777.635677,0.00671670000008362
37,54,783.2950605999999,0.008055,783.288324,0.006736599999953796
38,53,788.4126835000001,0.004523,788.405982,0.006701500000076521
39,52,790.3301024,0.002887,790.323352,0.006750399999987167
40,51,791.0931403,0.002346,791.086387,0.006753300000013951
41,50,789.0528472,0.003776,789.0460759999999,0.006771200000116551
42,49,783.8422371,0.011181,783.835507,0.0067301000000270506
43,48,776.8399039999999,0.20031200000000002,776.833148,0.0067559999998820786
35,57,771.7659331,0.049595,771.7592040000001,0.0067290999999158885
36,56,783.188504,0.011715,783.18174,0.006763999999975567
37,55,788.3931709,0.006102000000000001,788.386364,0.006806900000015048
38,54,795.7064918,0.003403,795.69972,0.006771800000024086
39,53,796.8697837000001,0.009264,796.862968,0.006815700000061042
40,52,799.7280056000001,0.0023450000000000003,799.7212239999999,0.006781600000181243
41,51,796.9401274999999,0.002828,796.9332559999999,0.006871499999988373
42,50,796.5144604,0.0038039999999999997,796.5076639999999,0.0067964000000984015
43,49,787.8617723,0.026004000000000003,787.8548799999999,0.006892300000117757
36,57,786.4923663,0.100287,786.4855620000001,0.006804299999885188
37,56,794.3100331999999,0.007579,794.303235,0.006798199999934695
38,55,800.9947811000001,0.0075309999999999995,800.987889,0.006892100000072787
39,54,804.351002,0.010631999999999999,804.344166,0.0068360000000211585
40,53,806.4625489,0.002341,806.455638,0.006910899999979847
41,52,805.7714538,0.0024289999999999997,805.7645550000001,0.006898799999930816
42,51,804.5843377,0.0038039999999999997,804.57741,0.006927700000005643
43,50,800.6010426,0.003933,800.5941270000001,0.006915599999956612
44,49,793.4817095,0.085091,793.474791,0.006918499999983396
37,57,798.3172455,0.008357,798.310322,0.0069234999999707725
38,56,807.8219904,0.007184,807.8150380000001,0.006952399999931913
39,55,810.5477263,0.0071660000000000005,810.540756,0.006970300000034513
40,54,814.6837312,0.00242,814.676756,0.0069752000000562475
41,53,812.9990631000001,0.0024289999999999997,812.9920880000001,0.006975099999976919
42,52,814.261936,0.001918,814.254978,0.006957999999940512
43,51,809.2238559,0.004498,809.2168600000001,0.0069958999998789295
44,50,806.8554598,0.012733000000000001,806.8484360000001,0.007023799999842595
37,58,803.6892138000001,0.021112,803.682235,0.006978800000069896
38,57,812.1697717000001,0.007481,812.1627900000001,0.006981699999982993
39,56,817.4776806,0.007222,817.47063,0.00705059999995683
40,55,821.1460455,0.002399,821.139055,0.006990500000028987
41,54,821.4878474,0.001968,821.4807699999999,0.007077400000071066
42,53,821.6311053000001,0.001916,821.6240300000001,0.007075299999996787
43,52,819.1581531999999,0.005417,819.151085,0.007068199999935132
44,51,815.8087661,0.011874000000000001,815.8016700000001,0.007096099999898797
45,50,809.916433,0.150469,809.9093899999999,0.007043000000066968
37,59,807.1313081000001,0.029434000000000002,807.1242239999999,0.007084100000156468
38,58,818.06329,0.027379999999999998,818.0562239999999,0.007066000000122585
39,57,822.6887068999999,0.023442,822.6816000000001,0.007106899999826055
40,56,829.0024558,0.0027879999999999997,828.995328,0.0071278000000347674
41,55,828.3810277,0.00373,828.37392,0.007107700000005934
42,54,830.7854946,0.001916,830.7783360000001,0.00715859999991153
43,53,827.0299195,0.00549,827.022816,0.0071034999999710635
44,52,826.5023944,0.007882,826.4952959999998,0.007098400000131733
45,51,819.3274083,0.012733000000000001,819.320256,0.007152300000029754
46,50,815.0950752,0.15053899999999998,815.087904,0.0071712000000161424
37,60,812.3343634,0.030512,812.327276,0.007087400000045818
38,59,821.9838253,0.019190000000000002,821.976739,0.0070863000000827014
39,58,828.6710762,0.011667,828.663919,0.007157200000051489
40,57,834.5776951,0.002785,834.5705399999999,0.007155100000090897
41,56,836.4543610000001,0.002552,836.447199,0.007162000000107582
42,55,837.6068259000001,0.001913,837.5996560000001,0.007169900000008056
43,54,836.5041588,0.004538,836.4969600000001,0.0071987999999691965
44,53,834.6139597,0.00835,834.6067209999999,0.007238700000129938
45,52,830.3086265999999,0.036328000000000006,830.301376,0.007250599999906626
46,51,824.7362935,0.302192,824.7290170000001,0.007276499999875341
47,50,816.9739604,0.321589,816.966689,0.00727140000003601
37,61,816.2710787,0.050247,816.263854,0.007224699999937911
38,60,827.9127636,0.026349,827.905568,0.007195599999931801
39,59,832.9521885,0.024548999999999998,832.945022,0.0071665000000393775
40,58,840.9893604,0.019946000000000002,840.9821000000001,0.007260399999950096
41,57,842.4486493,0.005725,842.4414180000001,0.007231299999943985
42,56,846.2494922,0.001913,846.24225,0.0072421999999505715
43,55,843.7832071,0.003817,843.7759820000001,0.007225099999914164
44,54,844.7975720000001,0.006271,844.7902819999999,0.007290000000125474
45,53,838.9655849000001,0.011804,838.9583020000001,0.007282899999950132
46,52,836.3083938,0.021497,836.3011300000001,0.007263799999918774
47,51,827.2867177,0.066976,827.279446,0.007271700000046621
48,50,821.0743846,0.078012,821.06703,0.007354599999985112
37,62,820.99969,0.12567,820.992447,0.007243000000016764
38,61,831.5241639000001,0.079999,831.516939,0.007224900000096568
39,60,838.7570777999999,0.024391,838.7497799999999,0.007297800000060306
40,59,845.5422937000001,0.020033000000000002,845.535042,0.007251700000097117
41,58,849.3184416,0.013339,849.3111,0.007341600000017934
42,57,852.1749945,0.001915,852.1676460000001,0.007348499999920932
43,56,852.7499624,0.0019790000000000003,852.742638,0.007324399999902198
44,55,852.2614653,0.002011,852.2540730000001,0.007392299999992247
45,54,849.4365492000001,0.007136999999999999,849.429207,0.007342200000039156
46,53,845.2675571,0.015179999999999999,845.260218,0.007339099999967402
47,52,839.0552240000001,0.15076599999999998,839.047869,0.0073550000000750515
38,62,837.6291792000001,0.127217,837.6218,0.007379200000059427
39,61,843.9218460999999,0.07864,843.9145,0.007346099999949729
40,60,852.449513,0.035837,852.4422000000001,0.007312999999953718
41,59,855.0021799,0.025677,854.9948,0.007379899999932604
42,58,860.4648468,0.005855000000000001,860.4575000000001,0.007346799999936593
43,57,859.5144307,0.0022170000000000002,859.507,0.007430700000099932
44,56,861.9348576,0.002011,861.9273999999999,0.0074576000000661224
45,55,857.5177655,0.018198,857.5102999999999,0.007465500000080283
46,54,856.3774254,0.011256,856.3700000000001,0.007425399999874571
47,53,848.5172583,0.077126,848.5098,0.0074582999999393
48,52,843.8363702,0.095269,843.8289,0.007470200000057048
49,51,832.9740370999999,0.24894999999999998,832.9666,0.00743709999994735
50,50,824.801704,0.705391,824.7941999999999,0.007504000000039923
37,64,829.8608216,0.166082,829.8534709999999,0.007350600000108898
38,63,840.8884885,0.124432,840.8810550000001,0.0074334999999337015
39,62,849.6111554,0.095306,849.603718,0.007437400000071648
40,61,857.3738223,0.031356999999999996,857.366376,0.0074463000000832835
41,60,862.0764892,0.018928,862.069037,0.007452199999988807
42,59,865.8631561,0.005856,865.8557289999999,0.007427100000086284
43,58,867.905432,0.024084,867.8979490000002,0.007482999999865569
44,57,868.7369788999999,0.0020139999999999997,868.729482,0.007496899999978268
45,56,867.4129468,0.01723,867.4054730000001,0.0074737999998433224
46,55,864.6506137,0.017688,864.6431230000001,0.007490699999948447
47,54,859.6644566,0.104408,859.6569549999999,0.00750160000006872
48,53,853.4055865,0.15093600000000001,853.3980860000001,0.00750049999987823
38,64,846.6301138,0.11117199999999999,846.6226439999999,0.007469800000080795
39,63,854.6627807,0.086367,854.655348,0.007432699999981196
40,62,863.7304475999999,0.050589,863.7229439999999,0.0075036000000636704
41,61,867.5531145,0.040734,867.545598,0.00751649999995152
42,60,873.9807814,0.020839,873.97323,0.007551400000011199
43,59,874.2066423,0.009393,874.1990579999999,0.0075843000000759275
44,58,877.9566872,0.0020139999999999997,877.9490879999998,0.0075992000001861015
45,57,874.8513151,0.004941,874.8437999999999,0.007515100000091479
46,56,875.2190529999999,0.002988,875.2115099999999,0.0075430000000551445
47,55,868.7765379,0.027945,868.768986,0.007551899999953093
48,54,865.4072047999999,0.029067,865.39962,0.007584799999904135
49,53,855.6564667,0.11169899999999999,855.648828,0.00763870000002953
50,52,849.0941336,0.13182,849.086454,0.007679599999960374
40,63,868.4313889,0.108742,868.4237970000001,0.007591899999852103
41,62,874.5940558,0.06782200000000001,874.5864929999999,0.007562800000073366
42,61,879.3417227,0.060826,879.3341750000001,0.007547699999918223
43,60,882.3093896,0.009992000000000001,882.301811,0.0075785999999880005
44,59,884.1888045,0.002018,884.181149,0.0076554999999416395
45,58,884.1698814,0.002806,884.1623000000001,0.0075813999999354564
46,57,882.8444733,0.002902,882.836793,0.0076803000000609245
47,56,879.3743962,0.016682,879.3667229999999,0.007673200000112956
48,55,874.4501501,0.01537,874.4424990000001,0.007651099999861799
49,54,867.6178170000001,0.025224,867.610097,0.00772000000006301
41,63,879.5720801,0.10481,879.5644,0.007680100000015955
42,62,886.8947469999999,0.053713000000000004,886.8870400000001,0.007706999999868458
43,61,888.2699139,0.045662999999999995,888.262232,0.007681899999965935
44,60,893.0902868000001,0.003137,893.0826320000001,0.0076547999999547756
45,59,891.1689067000001,0.002807,891.161232,0.007674700000052326
46,58,892.8267936,0.004133,892.8190960000002,0.007697599999801241
47,57,887.7658075,0.005751,887.75804,0.007767499999999927
48,56,885.8467564,0.009465999999999999,885.8390320000001,0.007724399999915477
49,55,877.1963763,0.084733,877.188624,0.007752299999992829
50,54,871.8990431999999,0.103825,871.89128,0.007763199999885728
41,64,886.2724523999999,0.09979900000000001,886.2647850000001,0.007667399999832014
42,63,891.9751193000001,0.071133,891.9674399999999,0.007679300000177136
43,62,896.1427861999999,0.055089,896.1349950000001,0.007791199999815035
44,61,899.0004531000001,0.0031379999999999997,898.992675,0.007778100000109589
45,60,900.136108,0.004027,900.1283549999999,0.00775300000009338
46,59,899.9209619,0.004073,899.91321,0.007751899999902889
47,58,897.7937928,0.010981999999999999,897.7860150000001,0.007777799999871604
48,57,894.2735707,0.011549,894.2657849999999,0.007785700000113138
49,56,888.6422196,0.017348,888.634425,0.007794600000011087
50,55,881.6413295,0.080586,881.6334449999999,0.007884500000045591
51,54,871.4165244,0.10490300000000001,871.4086499999999,0.007874400000105197
42,64,898.9639296,0.017948,898.9561080000001,0.007821599999942919
43,63,901.7015964999999,0.013328,901.69377,0.007826499999964653
44,62,907.4662634,0.0075250000000000004,907.458474,0.007789399999978741
45,61,906.7233303,0.007522,906.71552,0.007810300000073767
46,60,909.4819972,0.004073,909.47417,0.007827200000065204
47,59,905.7345261,0.004913,905.7266460000001,0.00788009999996575
48,58,905.147352,0.005931,905.139512,0.007839999999987413
49,57,897.8389708999999,0.012333,897.83113,0.00784089999990556
50,56,893.8753908000001,0.050288,893.8674719999999,0.007918800000197734
52,54,873.0999496000001,0.132152,873.0920020000001,0.00794759999996586
42,65,903.7231059,0.16162700000000002,903.715259,0.007846900000004098
43,64,909.1007728000001,0.150077,909.092865,0.00790780000011182
44,63,913.1384396999999,0.123686,913.13051,0.007929699999976947
45,62,915.2965226,0.011929,915.288593,0.007929600000011305
46,61,916.0184985,0.004083,916.010629,0.007869499999969776
47,60,915.2703144000001,0.004271,915.2623779999999,0.007936400000176036
48,59,913.0710793,0.0057729999999999995,913.0631,0.007979299999988143
49,58,908.8634822,0.011391,908.8555390000001,0.00794319999988602
50,57,903.0983731,0.083434,903.090379,0.007994100000018989
43,65,914.0221681,0.126467,914.0142599999999,0.007908100000122431
44,64,920.959835,0.116163,920.951856,0.007978999999977532
45,63,921.5239269,0.105056,921.5159400000001,0.007986899999878005
46,62,925.2465938,0.003442,925.2385919999999,0.008001800000101866
47,61,922.5417927,0.004274,922.5338399999999,0.007952700000032564
48,60,923.4099486,0.005566,923.4019440000001,0.008004599999935635
49,59,917.4908935,0.009749,917.482896,0.007997499999987667
50,58,914.6339403999999,0.019854,914.625864,0.008076399999936257
52,56,896.7502262,0.103908,896.7421439999999,0.008082200000103512
43,66,920.6763424,0.09627200000000001,920.668282,0.008060399999976653
44,65,926.2090093,0.066093,926.2010129999999,0.007996300000172596
45,64,929.5866761999999,0.011968,929.5785960000001,0.008080199999881188
46,63,931.4002661,0.00344,931.392247,0.00801909999995587
47,62,931.734011,0.0029,931.7258959999999,0.008115000000088912
48,61,930.7374329,0.0038959999999999997,930.729309,0.008123900000100548
49,60,927.9354218,0.005828000000000001,927.927355,0.008066799999937757
50,59,923.3034967,0.009967,923.2954,0.00809670000001006
51,58,916.1411636,0.018851,916.1330099999999,0.00815360000012788
52,57,906.7116885,0.06319899999999999,906.703529,0.008159500000033404
53,56,895.9307904000001,0.103925,895.9226659999999,0.008124400000156129
43,67,925.1728227,0.07654999999999999,925.16479,0.00803269999994427
44,66,933.4114896,0.053244,933.40335,0.008139599999935854
45,65,935.4232945,0.050445000000000004,935.41514,0.008154500000046028
46,64,940.2142354,0.010872999999999999,940.2060799999999,0.008155400000077861
47,63,938.5432793000001,0.002899,938.5351800000001,0.008099300000026233
48,62,940.6533842,0.002665,940.6451999999999,0.00818420000007336
49,61,935.9930511,0.01185,935.9849399999999,0.008111100000064653
50,60,934.579616,0.013777,934.5714399999999,0.008176000000048589
52,58,919.4481818,0.052642,919.43995,0.008231800000089606
54,56,897.5110416,0.132883,897.50276,0.008281600000032086
43,68,931.500128,0.10869799999999999,931.49202,0.008107999999992899
44,67,938.1667949,0.073588,938.1586799999999,0.00811490000012327
45,66,943.0759708,0.029613,943.0677659999999,0.008204800000157775
46,65,945.9406037,0.01088,945.932454,0.008149699999989934
47,64,947.3748316,0.0030150000000000003,947.3665740000001,0.008257599999865306
48,63,947.6292985,0.002662,947.6210970000001,0.008201499999927364
49,62,945.9851744,0.004828000000000001,945.9769650000001,0.008209399999941525
50,61,942.7519103,0.006836,942.7436459999999,0.008264300000064395
51,60,936.9129252,0.027945,936.9047130000001,0.00821219999988898
52,59,928.7273641,0.071343,928.719129,0.008235100000092643
43,69,936.3544473,0.124158,936.346208,0.00823929999990014
44,68,945.0561141999999,0.073588,945.0479359999999,0.008178199999974822
45,67,948.5314911,0.051609,948.5232960000001,0.00819509999996626
