46	44	90	Ru		-64883.792	3.73	8409.768	0.041	B-	-13184#	300#     8	9	930344.379	4.004
45	45	90	Rh	x	-51700#	300#	8255#	3#	B-	-11990#	500#     8	9	944498#	322#
44	46	90	Pd	x	-39710#	400#	8113#	4#	B-	*	8	9	957370#	429#
58	33	91	As	x	-36896#	400#	8193#	4#	B-	13684#	589#     9	0	960390#	429#
57	34	91	Se	x	-50580.124	433.145	8334.837	4.76	B-	10527.169	433.159  9	0	945700	465
56	35	91	Br	#NAME?	-61107.294	3.544	8441.923	0.039	B-	9866.671	4.190  9	0	934398.618	3.804
55	36	91	Kr	x	-70973.965	2.236	8541.751	0.025	B-	6771.072	8.115  9	0	923806.31	2.4
54	37	91	Rb		-77745.037	7.801	8607.561	0.086	B-	5906.89	8.873  9	0	916537.265	8.375
53	38	91	Sr		-83651.927	5.453	8663.875	0.06	B-	2699.369	5.247  9	0	910195.958	5.853
52	39	91	Y		-86351.295	1.843	8684.941	0.02	B-	1544.271	1.840  9	0	907298.066	1.978
51	40	91	Zr		-87895.566	0.105	8693.314	0.001	B-	-1257.565	2.924  9	0	905640.223	0.112
50	41	91	Nb		-86638.001	2.926	8670.897	0.032	B-	-4429.18	6.744  9	0	906990.274	3.141
49	42	91	Mo		-82208.821	6.238	8613.628	0.069	B-	-6222.175	6.671  9	0	911745.195	6.696
48	43	91	Tc		-75986.646	2.363	8536.655	0.026	B-	-7746.824	3.242  9	0	918424.975	2.536
47	44	91	Ru		-68239.823	2.221	8442.928	0.024	B-	-9670#	298#     9	0	926741.532	2.384
46	45	91	Rh	x	-58570#	298#	8328#	3#	B-	-12639#	499#     9	0	937123#	320#
45	46	91	Pd	x	-45930#	401#	8181#	4#	B-	*	9	0	950692#	430#
59	33	92	As	x	-30981#	500#	8127#	5#	B-	15742#	640#     9	1	966740#	537#
58	34	92	Se	x	-46724#	400#	8290#	4#	B-	9509#	400#     9	1	949840#	429#
57	35	92	Br	x	-56232.805	6.709	8384.911	0.073	B-	12536.514	7.232  9	1	939631.597	7.202
56	36	92	Kr	x	-68769.32	2.701	8512.674	0.029	B-	6003.118	6.692  9	1	926173.094	2.9
55	37	92	Rb		-74772.438	6.123	8569.422	0.067	B-	8094.923	6.419  9	1	919728.481	6.573
54	38	92	Sr		-82867.361	3.423	8648.906	0.037	B-	1949.132	9.384  9	1	911038.224	3.675
53	39	92	Y		-84816.492	9.127	8661.589	0.099	B-	3642.535	9.127  9	1	908945.745	9.798
52	40	92	Zr		-88459.028	0.102	8692.678	0.001	B-	-2005.736	1.782  9	1	905035.322	0.109
51	41	92	Nb		-86453.292	1.785	8662.372	0.019	B-	355.284	1.791  9	1	907188.568	1.915
50	42	92	Mo		-86808.576	0.157	8657.73	0.002	B-	-7882.884	3.106  9	1	906807.155	0.168
49	43	92	Tc		-78925.693	3.102	8563.543	0.034	B-	-4624.492	4.125  9	1	915269.779	3.33
48	44	92	Ru		-74301.201	2.718	8504.773	0.03	B-	-11302.114	5.153  9	1	920234.375	2.917
47	45	92	Rh	x	-62999.087	4.378	8373.42	0.048	B-	-8419#	300#     9	1	932367.694	4.7
46	46	92	Pd	x	-54580#	300#	8273#	3#	B-	-17450#	583#     9	1	941406#	322#
45	47	92	Ag	x	-37130#	500#	8075#	5#	B-	*	9	1	960139#	537#
59	34	93	Se	x	-40716#	400#	8223#	4#	B-	12175#	588#     9	2	956290#	429#
58	35	93	Br	x	-52890.23	430.816	8345.598	4.632	B-	11245.765	430.823  9	2	943220	462.5
57	36	93	Kr	x	-64135.994	2.515	8458.108	0.027	B-	8483.907	8.224  9	2	931147.174	2.7
56	37	93	Rb		-72619.901	7.83	8540.92	0.084	B-	7465.938	8.876  9	2	922039.325	8.406
55	38	93	Sr		-80085.838	7.554	8612.787	0.081	B-	4141.319	11.697  9	2	914024.311	8.109
54	39	93	Y		-84227.157	10.488	8648.905	0.113	B-	2894.875	10.483  9	2	909578.422	11.259
53	40	93	Zr		-87122.032	0.457	8671.62	0.005	B-	90.806	1.484  9	2	906470.646	0.49
52	41	93	Nb		-87212.838	1.491	8664.184	0.016	B-	-405.769	1.501  9	2	906373.161	1.6
51	42	93	Mo	#NAME?	-86807.069	0.181	8651.409	0.002	B-	-3200.963	1.004  9	2	906808.773	0.193
50	43	93	Tc	#NAME?	-83606.106	1.012	8608.577	0.011	B-	-6389.393	2.299  9	2	910245.149	1.086
49	44	93	Ru		-77216.713	2.065	8531.462	0.022	B-	-8204.913	3.343  9	2	917104.444	2.216
48	45	93	Rh		-69011.8	2.629	8434.825	0.028	B-	-10011#	301#     9	2	925912.781	2.821
47	46	93	Pd	#NAME?	-59001#	300#	8319#	3#	B-	-12734#	501#     9	2	936660#	323#
46	47	93	Ag	x	-46267#	401#	8173#	4#	B-	*	9	2	950330#	430#
60	34	94	Se	x	-36803#	500#	8180#	5#	B-	10597#	583#     9	3	960490#	537#
59	35	94	Br	x	-47400#	300#	8284#	3#	B-	13948#	300#     9	3	949114#	322#
58	36	94	Kr	x	-61347.772	12.109	8424.331	0.129	B-	7215.013	12.278  9	3	934140.454	13
57	37	94	Rb		-68562.785	2.029	8492.764	0.022	B-	10282.926	2.623  9	3	926394.818	2.177
56	38	94	Sr		-78845.711	1.663	8593.834	0.018	B-	3505.752	6.422  9	3	915355.643	1.785
55	39	94	Y		-82351.463	6.38	8622.806	0.068	B-	4917.859	6.380  9	3	911592.063	6.849
54	40	94	Zr		-87269.322	0.164	8666.801	0.002	B-	-900.26	1.500  9	3	906312.524	0.175
53	41	94	Nb		-86369.062	1.491	8648.901	0.016	B-	2045.002	1.494  9	3	907278.992	1.601
52	42	94	Mo		-88414.065	0.141	8662.333	0.002	B-	-4255.748	4.069  9	3	905083.592	0.151
51	43	94	Tc	-	-84158.317	4.071	8608.736	0.043	B-	-1574.726	5.143  9	3	909652.325	4.37
50	44	94	Ru		-82583.591	3.143	8583.661	0.033	B-	-9675.978	4.615  9	3	911342.863	3.374
49	45	94	Rh		-72907.613	3.379	8472.402	0.036	B-	-6805.345	5.459  9	3	921730.453	3.627
48	46	94	Pd	x	-66102.268	4.287	8391.682	0.046	B-	-13693#	400#     9	3	929036.292	4.602
47	47	94	Ag	x	-52410#	400#	8238#	4#	B-	-12270#	640#     9	3	943736#	429#
46	48	94	Cd	x	-40140#	500#	8099#	5#	B-	*	9	3	956908#	537#
61	34	95	Se	x	-30460#	500#	8112#	5#	B-	13311#	582#     9	4	967300#	537#
60	35	95	Br	x	-43771#	298#	8244#	3#	B-	12388#	299#     9	4	953010#	320#
59	36	95	Kr	x	-56158.913	18.63	8365.995	0.196	B-	9732.58	27.513  9	4	939710.923	20
58	37	95	Rb		-65891.493	20.245	8460.208	0.213	B-	9228.058	20.204  9	4	929262.568	21.734
57	38	95	Sr		-75119.551	5.812	8549.111	0.061	B-	6089.296	7.240  9	4	919355.84	6.239
56	39	95	Y		-81208.848	6.779	8604.973	0.071	B-	4451.092	6.772  9	4	912818.711	7.277
55	40	95	Zr		-85659.94	0.869	8643.592	0.009	B-	1126.318	0.985  9	4	908040.267	0.933
54	41	95	Nb		-86786.258	0.508	8647.212	0.005	B-	925.601	0.494  9	4	906831.115	0.545
53	42	95	Mo		-87711.858	0.123	8648.72	0.001	B-	-1690.518	5.078  9	4	905837.442	0.132
52	43	95	Tc		-86021.341	5.08	8622.69	0.053	B-	-2563.596	10.531  9	4	907652.287	5.453
51	44	95	Ru		-83457.745	9.502	8587.47	0.1	B-	-5117.138	10.266  9	4	910404.42	10.2
50	45	95	Rh		-78340.606	3.886	8525.37	0.041	B-	-8374.706	4.928  9	4	915897.895	4.171
49	46	95	Pd	x	-69965.9	3.031	8428.98	0.032	B-	-10369#	298#     9	4	924888.512	3.253
48	47	95	Ag	x	-59597#	298#	8312#	3#	B-	-12966#	499#     9	4	936020#	320#
47	48	95	Cd	x	-46631#	401#	8167#	4#	B-	*	9	4	949940#	430#
61	35	96	Br	x	-38163#	298#	8184#	3#	B-	14916#	299#     9	5	959030#	320#
60	36	96	Kr	x	-53079.678	20.493	8330.851	0.213	B-	8274.671	20.765  9	5	943016.618	22
59	37	96	Rb		-61354.349	3.353	8408.896	0.035	B-	11569.808	9.115  9	5	934133.393	3.599
58	38	96	Sr		-72924.157	8.475	8521.265	0.088	B-	5411.738	9.726  9	5	921712.692	9.098
57	39	96	Y		-78335.895	6.088	8569.488	0.063	B-	7102.951	6.087  9	5	915902.953	6.535
56	40	96	Zr		-85438.846	0.114	8635.327	0.001	B-	163.971	0.100  9	5	908277.621	0.122
55	41	96	Nb		-85602.816	0.147	8628.886	0.002	B-	3192.059	0.107  9	5	908101.591	0.157
54	42	96	Mo		-88794.876	0.12	8653.987	0.001	B-	-2973.242	5.145  9	5	904674.774	0.128
53	43	96	Tc	-	-85821.634	5.146	8614.866	0.054	B-	258.738	5.146  9	5	907866.681	5.524
52	44	96	Ru		-86080.372	0.17	8609.412	0.002	B-	-6392.654	10.000  9	5	907588.914	0.182
51	45	96	Rh	-	-79687.718	10.001	8534.673	0.104	B-	-3504.312	10.844  9	5	914451.71	10.737
50	46	96	Pd	x	-76183.406	4.194	8490.02	0.044	B-	-11671.771	90.181  9	5	918213.744	4.502
49	47	96	Ag	ep	-64511.636	90.084	8360.29	0.938	B-	-8939#	411#     9	5	930743.906	96.708
48	48	96	Cd	x	-55573#	401#	8259#	4#	B-	-17683#	641#     9	5	940340#	430#
47	49	96	In	x	-37890#	500#	8067#	5#	B-	*	9	5	959323#	537#
62	35	97	Br	x	-34055#	401#	8140#	4#	B-	13368#	421#     9	6	963440#	430#
61	36	97	Kr	x	-47423.492	130.409	8269.864	1.344	B-	11095.645	130.423  9	6	949088.784	140
60	37	97	Rb		-58519.137	1.912	8376.186	0.02	B-	10062.317	3.888  9	6	937177.118	2.052
59	38	97	Sr		-68581.454	3.385	8471.856	0.035	B-	7539.969	7.521  9	6	926374.776	3.633
58	39	97	Y	+	-76121.424	6.719	8541.522	0.069	B-	6821.237	6.707  9	6	918280.286	7.213
57	40	97	Zr		-82942.661	0.414	8603.779	0.004	B-	2663.115	4.248  9	6	910957.386	0.444
56	41	97	Nb		-85605.776	4.249	8623.168	0.044	B-	1938.915	4.248  9	6	908098.414	4.561
55	42	97	Mo		-87544.691	0.165	8635.092	0.002	B-	-320.266	4.117  9	6	906016.903	0.176
54	43	97	Tc		-87224.424	4.118	8623.725	0.042	B-	-1103.873	4.956  9	6	906360.723	4.42
53	44	97	Ru	#NAME?	-86120.552	2.763	8604.279	0.028	B-	-3523	35.355  9	6	907545.779	2.965
52	45	97	Rh	-	-82597.552	35.463	8559.894	0.366	B-	-4791.709	35.792  9	6	911327.876	38.071
51	46	97	Pd	x	-77805.843	4.844	8502.43	0.05	B-	-6980	110.000  9	6	916471.987	5.2
50	47	97	Ag	-	-70825.843	110.107	8422.405	1.135	B-	-10372#	318#     9	6	923965.326	118.204
49	48	97	Cd	x	-60454#	298#	8307#	3#	B-	-13264#	499#     9	6	935100#	320#
48	49	97	In	x	-47189#	401#	8163#	4#	B-	*	9	6	949340#	430#
63	35	98	Br	x	-28250#	400#	8080#	4#	B-	16061#	499#     9	7	969672#	429#
62	36	98	Kr	x	-44311#	298#	8236#	3#	B-	10058#	299#     9	7	952430#	320#
61	37	98	Rb		-54369.146	16.083	8330.729	0.164	B-	12053.958	16.403  9	7	941632.317	17.265
60	38	98	Sr		-66423.104	3.226	8445.745	0.033	B-	5871.673	8.558  9	7	928691.86	3.463
59	39	98	Y	p-2n	-72294.777	7.929	8497.677	0.081	B-	8991.932	11.576  9	7	922388.36	8.511
58	40	98	Zr		-81286.709	8.451	8581.448	0.086	B-	2237.89	9.819  9	7	912735.124	9.072
57	41	98	Nb	#NAME?	-83524.598	5.001	8596.301	0.051	B-	4591.373	5.003  9	7	910332.65	5.369
56	42	98	Mo		-88115.972	0.174	8635.168	0.002	B-	-1683.766	3.377  9	7	905403.608	0.186
55	43	98	Tc		-86432.205	3.38	8610.004	0.034	B-	1792.653	7.157  9	7	907211.205	3.628
54	44	98	Ru		-88224.858	6.463	8620.313	0.066	B-	-5049.653	10.000  9	7	905286.713	6.937
53	45	98	Rh	-	-83175.205	11.906	8560.803	0.121	B-	-1854.229	12.816  9	7	910707.74	12.782
52	46	98	Pd		-81320.975	4.742	8533.899	0.048	B-	-8254.56	33.098  9	7	912698.337	5.09
51	47	98	Ag		-73066.415	32.907	8441.686	0.336	B-	-5430	40.000  9	7	921559.972	35.327
50	48	98	Cd	-	-67636.415	51.797	8378.295	0.529	B-	-13740#	303#     9	7	927389.317	55.605
49	49	98	In	x	-53896#	298#	8230#	3#	B-	*	9	7	942140#	320#
63	36	99	Kr	x	-38759#	401#	8178#	4#	B-	12362#	401#     9	8	958390#	430#
62	37	99	Rb	x	-51121.143	4.031	8295.3	0.041	B-	11400.258	6.223  9	8	945119.192	4.327
61	38	99	Sr		-62521.401	4.741	8402.552	0.048	B-	8128.424	8.138  9	8	932880.511	5.089
60	39	99	Y	x	-70649.825	6.627	8476.755	0.067	B-	6970.792	12.409  9	8	924154.288	7.114
59	40	99	Zr		-77620.617	10.502	8539.264	0.106	B-	4714.724	15.950  9	8	916670.835	11.274
58	41	99	Nb	#NAME?	-82335.341	12.004	8578.985	0.121	B-	3634.758	12.006  9	8	911609.371	12.886
57	42	99	Mo		-85970.098	0.229	8607.797	0.002	B-	1357.764	0.890  9	8	907707.298	0.245
56	43	99	Tc		-87327.862	0.908	8613.61	0.009	B-	297.519	0.946  9	8	906249.678	0.974
55	44	99	Ru		-87625.381	0.344	8608.712	0.003	B-	-2044.081	6.690  9	8	905930.278	0.369
54	45	99	Rh		-85581.3	6.697	8580.163	0.068	B-	-3398.649	8.008  9	8	908124.69	7.189
53	46	99	Pd		-82182.651	4.981	8537.93	0.05	B-	-5470.178	8.004  9	8	911773.29	5.347
52	47	99	Ag	x	-76712.473	6.265	8474.774	0.063	B-	-6781.35	6.462  9	8	917645.768	6.725
51	48	99	Cd	x	-69931.123	1.584	8398.373	0.016	B-	-8555#	298#     9	8	924925.847	1.7
50	49	99	In	x	-61376#	298#	8304#	3#	B-	-13432#	585#     9	8	934110#	320#
49	50	99	Sn	x	-47944#	503#	8160#	5#	B-	*	9	8	948530#	540#
64	36	100	Kr	x	-35052#	401#	8140#	4#	B-	11195#	401#     9	9	962370#	430#
63	37	100	Rb	x	-46247.064	19.561	8244.32	0.196	B-	13573.838	20.831  9	9	950351.731	21
62	38	100	Sr		-59820.903	7.16	8372.234	0.072	B-	7506.493	13.273  9	9	935779.615	7.686
61	39	100	Y	x	-67327.396	11.186	8439.476	0.112	B-	9050.041	13.830  9	9	927721.063	12.008
60	40	100	Zr		-76377.437	8.149	8522.153	0.081	B-	3419.963	11.398  9	9	918005.444	8.748
59	41	100	Nb	IT	-79797.399	7.986	8548.529	0.08	B-	6395.626	7.992  9	9	914333.963	8.573
58	42	100	Mo		-86193.025	0.302	8604.662	0.003	B-	-172.08	1.371  9	9	907467.976	0.323
57	43	100	Tc	#NAME?	-86020.945	1.351	8595.118	0.014	B-	3206.444	1.376  9	9	907652.711	1.45
56	44	100	Ru		-89227.389	0.343	8619.359	0.003	B-	-3636.262	18.123  9	9	904210.452	0.368
55	45	100	Rh		-85591.126	18.125	8575.172	0.181	B-	-378.348	25.289  9	9	908114.141	19.458
54	46	100	Pd		-85212.778	17.638	8563.566	0.176	B-	-7074.819	18.333  9	9	908520.315	18.935
53	47	100	Ag	x	-78137.959	5	8484.994	0.05	B-	-3943.363	5.273  9	9	916115.445	5.367
52	48	100	Cd		-74194.596	1.677	8437.737	0.017	B-	-9881.624	182.517  9	9	920348.82	1.799
51	49	100	In		-64312.972	182.519	8331.097	1.825	B-	-7030	240.000  9	9	930957.18	195.942
50	50	100	Sn	-	-57282.972	301.518	8252.974	3.015	B-	*	9	9	938504.196	323.693
65	36	101	Kr	x	-29128#	503#	8081#	5#	B-	13717#	541#    10	0	968730#	540#
64	37	101	Rb	+	-42845#	200#	8209#	2#	B-	12480#	200#    10	0	954004#	215#
63	38	101	Sr	x	-55324.907	8.48	8324.74	0.084	B-	9736.095	11.055 10	0	940606.266	9.103
62	39	101	Y	x	-65061.002	7.092	8413.391	0.07	B-	8104.955	10.933 10	0	930154.138	7.614
61	40	101	Zr		-73165.957	8.339	8485.892	0.083	B-	5725.534	9.143 10	0	921453.11	8.951
60	41	101	Nb	x	-78891.491	3.749	8534.835	0.037	B-	4628.458	3.738 10	0	915306.496	4.024
59	42	101	Mo	#NAME?	-83519.949	0.309	8572.915	0.003	B-	2824.645	24.002 10	0	910337.641	0.331
58	43	101	Tc	+	-86344.594	24.004	8593.136	0.238	B-	1613.52	24.000 10	0	907305.26	25.768
57	44	101	Ru		-87958.114	0.415	8601.365	0.004	B-	-545.697	5.852 10	0	905573.075	0.445
56	45	101	Rh		-87412.416	5.841	8588.216	0.058	B-	-1980.284	3.903 10	0	906158.905	6.27
55	46	101	Pd		-85432.132	4.588	8560.864	0.045	B-	-4097.759	6.668 10	0	908284.828	4.925
54	47	101	Ag	x	-81334.374	4.838	8512.546	0.048	B-	-5497.918	5.063 10	0	912683.953	5.193
53	48	101	Cd	x	-75836.456	1.49	8450.365	0.015	B-	-7223#	196#    10	0	918586.211	1.6
52	49	101	In	x	-68614#	196#	8371#	2#	B-	-8308#	358#    10	0	926340#	210#
51	50	101	Sn	ep	-60305.626	300.005	8281.102	2.97	B-	*	10	0	935259.244	322.068
65	37	102	Rb	x	-37707#	298#	8157#	3#	B-	14452#	306#    10	1	959520#	320#
64	38	102	Sr	x	-52159.304	67.068	8291.22	0.658	B-	9013.873	67.191 10	1	944004.68	72
63	39	102	Y	x	-61173.177	4.077	8371.922	0.04	B-	10414.53	9.669 10	1	934327.889	4.377
62	40	102	Zr		-71587.707	8.767	8466.355	0.086	B-	4716.837	9.053 10	1	923147.431	9.412
61	41	102	Nb		-76304.544	2.545	8504.928	0.025	B-	7261.517	8.675 10	1	918083.697	2.732
60	42	102	Mo		-83566.061	8.312	8568.45	0.081	B-	1006.817	12.373 10	1	910288.138	8.923
59	43	102	Tc		-84572.878	9.166	8570.65	0.09	B-	4533.558	9.165 10	1	909207.275	9.84
58	44	102	Ru		-89106.437	0.418	8607.427	0.004	B-	-2323.119	6.396 10	1	904340.3	0.448
57	45	102	Rh	-	-86783.318	6.41	8576.981	0.063	B-	1119.853	6.406 10	1	906834.27	6.881
56	46	102	Pd		-87903.171	0.554	8580.29	0.005	B-	-5656.48	8.190 10	1	905632.058	0.594
55	47	102	Ag	+	-82246.691	8.171	8517.164	0.08	B-	-2587	8.000 10	1	911704.54	8.771
54	48	102	Cd		-79659.691	1.662	8484.131	0.016	B-	-8964.807	4.865 10	1	914481.799	1.784
53	49	102	In		-70694.884	4.573	8388.571	0.045	B-	-5760	100.000 10	1	924105.916	4.909
52	50	102	Sn	-	-64934.884	100.105	8324.43	0.981	B-	*	10	1	930289.53	107.466
66	37	103	Rb	x	-33608#	401#	8117#	4#	B-	13814#	446#    10	2	963920#	430#
65	38	103	Sr	x	-47422#	196#	8243#	2#	B-	11035#	196#    10	2	949090#	210#
64	39	103	Y	x	-58457.575	11.204	8342.638	0.109	B-	9357.759	14.518 10	2	937243.208	12.028
63	40	103	Zr	x	-67815.334	9.232	8425.895	0.09	B-	7213.337	10.036 10	2	927197.24	9.911
62	41	103	Nb	x	-75028.671	3.935	8488.331	0.038	B-	5931.999	10.036 10	2	919453.403	4.224
61	42	103	Mo	x	-80960.67	9.232	8538.328	0.09	B-	3643.197	13.471 10	2	913085.14	9.911
60	43	103	Tc	#NAME?	-84603.867	9.81	8566.103	0.095	B-	2663.304	9.808 10	2	909174.008	10.531
59	44	103	Ru		-87267.171	0.443	8584.365	0.004	B-	764.538	2.260 10	2	906314.833	0.475
58	45	103	Rh		-88031.708	2.301	8584.192	0.022	B-	-574.519	2.420 10	2	905494.068	2.47
57	46	103	Pd	#NAME?	-87457.189	0.95	8571.019	0.009	B-	-2654.498	4.207 10	2	906110.84	1.019
56	47	103	Ag	x	-84802.692	4.099	8537.651	0.04	B-	-4151.075	4.481 10	2	908960.56	4.4
55	48	103	Cd		-80651.616	1.811	8489.754	0.018	B-	-6019.026	9.754 10	2	913416.923	1.943
54	49	103	In		-74632.591	9.625	8423.721	0.093	B-	-7660	70.000 10	2	919878.613	10.332
53	50	103	Sn	-	-66972.591	70.659	8341.757	0.686	B-	-10794#	306#    10	2	928101.962	75.855
52	51	103	Sb	x	-56178#	298#	8229#	3#	B-	*	10	2	939690#	320#
66	38	104	Sr	x	-44106#	298#	8210#	3#	B-	9958#	499#    10	3	952650#	320#
65	39	104	Y	x	-54064#	401#	8298#	4#	B-	11660#	401#    10	3	941960#	430#
64	40	104	Zr	x	-65724.06	9.325	8402.377	0.09	B-	6094.952	9.699 10	3	929442.315	10.011
63	41	104	Nb	x	-71819.012	2.737	8453.459	0.026	B-	8530.957	9.311 10	3	922899.115	2.938
62	42	104	Mo		-80349.968	8.921	8527.965	0.086	B-	2153.476	24.167 10	3	913740.756	9.576
61	43	104	Tc		-82503.444	24.888	8541.149	0.239	B-	5592.266	24.939 10	3	911428.905	26.718
60	44	104	Ru		-88095.71	2.498	8587.399	0.024	B-	-1136.362	3.364 10	3	905425.36	2.681
59	45	104	Rh	#NAME?	-86959.348	2.303	8568.949	0.022	B-	2435.758	2.660 10	3	906645.295	2.472
58	46	104	Pd	#NAME?	-89395.105	1.336	8584.848	0.013	B-	-4278.654	4.000 10	3	904030.401	1.434
57	47	104	Ag	-	-85116.452	4.217	8536.184	0.041	B-	-1148.072	4.537 10	3	908623.725	4.527
56	48	104	Cd		-83968.38	1.673	8517.622	0.016	B-	-7785.716	6.013 10	3	909856.23	1.795
55	49	104	In	x	-76182.665	5.775	8435.237	0.056	B-	-4555.617	8.146 10	3	918214.54	6.2
54	50	104	Sn		-71627.047	5.745	8383.911	0.055	B-	-12453.427	122.579 10	3	923105.197	6.167
53	51	104	Sb	#NAME?	-59173.62	122.444	8256.644	1.177	B-	*	10	3	936474.502	131.449
67	38	105	Sr	x	-38610#	503#	8156#	5#	B-	12660#	1428#    10	4	958550#	540#
66	39	105	Y	x	-51270.361	1336.694	8269.02	12.73	B-	10194.373	1336.749 10	4	944959	1435
65	40	105	Zr	x	-61464.734	12.118	8358.659	0.115	B-	8450.817	12.770 10	4	934014.89	13.008
64	41	105	Nb	x	-69915.551	4.028	8431.692	0.038	B-	7421.59	9.920 10	4	924942.564	4.324
63	42	105	Mo		-77337.141	9.065	8494.923	0.086	B-	4952.947	35.031 10	4	916975.159	9.731
62	43	105	Tc		-82290.088	35.264	8534.643	0.336	B-	3644.402	35.280 10	4	911657.952	37.857
61	44	105	Ru		-85934.49	2.499	8561.9	0.024	B-	1916.752	2.851 10	4	907745.525	2.682
60	45	105	Rh		-87851.243	2.502	8572.704	0.024	B-	566.646	2.346 10	4	905687.806	2.685
59	46	105	Pd		-88417.888	1.138	8570.65	0.011	B-	-1347.052	4.670 10	4	905079.487	1.222
58	47	105	Ag		-87070.836	4.544	8550.37	0.043	B-	-2736.997	4.362 10	4	906525.607	4.877
57	48	105	Cd		-84333.839	1.392	8516.852	0.013	B-	-4693.267	10.341 10	4	909463.895	1.494
56	49	105	In	x	-79640.572	10.246	8464.704	0.098	B-	-6302.58	10.989 10	4	914502.324	11
55	50	105	Sn		-73337.992	3.971	8397.228	0.038	B-	-9322.51	22.185 10	4	921268.423	4.263
54	51	105	Sb	#NAME?	-64015.482	21.827	8300.992	0.208	B-	-11203.972	300.813 10	4	931276.549	23.431
53	52	105	Te	#NAME?	-52811.51	300.02	8186.836	2.857	B-	*	10	4	943304.508	322.084
68	38	106	Sr	x	-34790#	600#	8119#	6#	B-	11263#	783#    10	5	962651#	644#
67	39	106	Y	x	-46053#	503#	8218#	5#	B-	12497#	664#    10	5	950560#	540#
66	40	106	Zr	x	-58549.987	433.145	8328.45	4.086	B-	7653.37	433.164 10	5	937144	465
65	41	106	Nb	x	-66203.357	4.122	8393.271	0.039	B-	9931.17	10.026 10	5	928927.768	4.424
64	42	106	Mo	x	-76134.528	9.14	8479.581	0.086	B-	3641.695	15.284 10	5	918266.218	9.812
63	43	106	Tc	+	-79776.223	12.25	8506.556	0.116	B-	6547	11.000 10	5	914356.697	13.15
62	44	106	Ru		-86323.223	5.391	8560.94	0.051	B-	39.404	0.212 10	5	907328.203	5.787
61	45	106	Rh		-86362.627	5.39	8553.931	0.051	B-	3544.901	5.335 10	5	907285.901	5.785
60	46	106	Pd		-89907.527	1.106	8579.992	0.01	B-	-2965.145	2.817 10	5	903480.293	1.186
59	47	106	Ag		-86942.383	3.016	8544.639	0.028	B-	189.755	2.819 10	5	906663.507	3.237
58	48	106	Cd		-87132.138	1.104	8539.048	0.01	B-	-6524.004	12.176 10	5	906459.797	1.184
57	49	106	In	-	-80608.134	12.226	8470.12	0.115	B-	-3254.447	13.244 10	5	913463.603	13.125
56	50	106	Sn		-77353.687	5.091	8432.038	0.048	B-	-10880.396	9.025 10	5	916957.396	5.465
55	51	106	Sb	x	-66473.292	7.452	8322.012	0.07	B-	-8253.544	100.816 10	5	928637.982	8
54	52	106	Te	#NAME?	-58219.748	100.541	8236.767	0.948	B-	*	10	5	937498.526	107.934
69	38	107	Sr	x	-28900#	700#	8064#	7#	B-	13465#	862#    10	6	968975#	751#
68	39	107	Y	x	-42364#	503#	8182#	5#	B-	12015#	1230#    10	6	954520#	540#
67	40	107	Zr	x	-54379.688	1122.45	8287.073	10.49	B-	9344.122	1122.479 10	6	941621	1205
66	41	107	Nb	x	-63723.81	8.023	8367.089	0.075	B-	8827.75	12.232 10	6	931589.672	8.612
65	42	107	Mo	x	-72551.56	9.233	8442.28	0.086	B-	6198.355	12.667 10	6	922112.692	9.912
64	43	107	Tc	x	-78749.914	8.673	8492.897	0.081	B-	5112.598	11.724 10	6	915458.485	9.31
63	44	107	Ru	#NAME?	-83862.512	8.673	8533.366	0.081	B-	3001.191	14.847 10	6	909969.885	9.31
62	45	107	Rh	#NAME?	-86863.703	12.051	8554.103	0.113	B-	1508.936	12.111 10	6	906747.974	12.937
61	46	107	Pd		-88372.639	1.201	8560.894	0.011	B-	34.031	2.318 10	6	905128.064	1.289
60	47	107	Ag		-88406.67	2.382	8553.9	0.022	B-	-1416.409	2.567 10	6	905091.531	2.557
59	48	107	Cd		-86990.261	1.665	8533.351	0.016	B-	-3426	11.000 10	6	906612.108	1.787
58	49	107	In	-	-83564.261	11.125	8494.021	0.104	B-	-5052.033	12.327 10	6	910290.071	11.943
57	50	107	Sn	x	-78512.228	5.31	8439.494	0.05	B-	-7858.989	6.738 10	6	915713.651	5.7
56	51	107	Sb		-70653.239	4.148	8358.734	0.039	B-	-10113.913	70.952 10	6	924150.624	4.452
55	52	107	Te	#NAME?	-60539.326	70.83	8256.899	0.662	B-	-11110#	308#    10	6	935008.356	76.039
54	53	107	I	x	-49430#	300#	8146#	3#	B-	*	10	6	946935#	322#
69	39	108	Y	x	-37297#	596#	8134#	6#	B-	14056#	718#    10	7	959960#	640#
68	40	108	Zr	x	-51353#	401#	8257#	4#	B-	8193#	401#    10	7	944870#	430#
67	41	108	Nb	x	-59545.765	8.237	8325.665	0.076	B-	11210.177	12.373 10	7	936074.988	8.842
66	42	108	Mo	x	-70755.942	9.233	8422.219	0.085	B-	5166.835	12.734 10	7	924040.367	9.912
65	43	108	Tc	x	-75922.778	8.769	8462.816	0.081	B-	7738.573	11.790 10	7	918493.541	9.413
64	44	108	Ru	-3n	-83661.35	8.68	8527.225	0.08	B-	1370.37	16.469 10	7	910185.841	9.318
63	45	108	Rh	x	-85031.721	13.996	8532.67	0.13	B-	4492.486	14.039 10	7	908714.688	15.024
