Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,new_other,new_other_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24

40,36,*,*,*,*,*,*,*,*,*,*,*,*,0.46189,1.23739,0.616268,0.880202,0.736632,0.565642,0.448089,-0.8,-1.4

40,38,*,*,*,*,*,*,*,*,*,*,*,*,2.751089,3.63051,3.497884,3.665225,3.025632,3.138669,2.987224,1.49,0.55

40,40,6.92106,1.49041,*,*,*,*,*,*,*,*,*,*,4.921098,5.889369,6.350768,5.840773,5.29533,6.061839,6.093085,5.3,5.1

40,42,*,*,7.89777,0.0117,*,*,*,*,*,*,*,*,6.807717,8.020244,8.508668,7.989512,7.649114,8.27378,8.210829,7.43,8.17

40,44,*,*,9.98957,0.00813,*,*,*,*,*,*,*,*,8.907769,10.105464,10.665842,10.064972,9.844864,10.431558,10.31408,9.72,9.94

40,46,11.73845,0.03026,11.89739,0.00378,*,*,*,*,*,*,*,*,11.467209,12.200066,12.736492,12.153594,12.021151,12.567087,12.279935,11.75,11.56

40,48,13.67747,0.0103,13.68372,0.0054,*,*,*,*,*,*,*,*,13.342526,14.191649,14.714369,14.178047,14.220214,14.675316,14.260936,13.8,13.69

40,50,15.42347,0.00247,15.42886,0.00012,*,*,*,*,*,*,*,*,15.245889,16.201755,16.729698,16.192514,16.300152,16.70947,16.229489,15.84,16.08

40,52,17.09022,0.00221,17.08884,0.00213,*,*,*,*,*,*,*,*,16.869034,17.928915,18.539626,17.950025,17.984753,18.538157,18.146417,17.75,17.52

40,54,18.97708,0.00414,18.9799,0.00343,*,*,*,*,*,*,*,*,18.355643,19.617626,20.087451,19.656425,19.619192,20.325379,20.073163,19.29,19.32

40,56,21.1803,0.00751,21.17108,0.00167,*,*,*,*,*,*,*,*,20.014964,21.297874,21.673633,21.28556,21.140629,21.968431,21.824532,21.29,21.13

40,58,22.92591,0.03351,22.94049,0.01196,*,*,*,*,*,*,*,*,21.071099,22.952976,23.137152,22.811343,22.670077,23.606,23.440153,22.73,22.88

40,60,24.53659,0.04443,24.53227,0.00876,*,*,*,*,*,*,*,*,22.21038,24.673503,23.845953,24.281393,24.614421,25.145756,25.09219,24.4,24.65

40,62,26.10111,0.13666,26.34475,0.01131,*,*,*,*,*,*,*,*,23.915802,26.06725,25.605963,25.685412,26.23475,26.505091,26.412561,26.19,26.28

40,64,*,*,28.1427,0.06771,*,*,*,*,*,*,*,*,25.6145,27.615386,27.356281,27.314894,27.840126,28.131066,28.145151,27.9,28.01

40,66,*,*,*,*,*,*,*,*,*,*,*,*,27.161145,29.378443,29.087266,28.886646,29.386922,29.957763,29.703275,29.45,30.0

40,68,*,*,*,*,*,*,*,*,*,*,*,*,28.635091,31.332195,30.788906,30.569461,30.874482,31.707334,31.168729,30.96,31.73

40,70,*,*,*,*,*,*,*,*,*,*,*,*,30.107808,32.927551,32.439753,32.356274,32.308395,33.140889,32.840272,32.58,32.87

40,72,*,*,*,*,*,*,*,*,*,*,*,*,31.460354,34.489143,34.625053,33.947315,33.663494,34.637139,34.849092,33.99,34.51

40,74,*,*,*,*,*,*,*,*,*,*,*,*,32.62343,36.014569,36.580323,35.454068,35.312829,36.115932,35.999627,35.83,35.78

40,76,*,*,*,*,*,*,*,*,*,*,*,*,34.905812,37.50447,38.17005,36.929922,36.775006,37.552721,37.380355,37.39,37.02

40,78,*,*,*,*,*,*,*,*,*,*,*,*,36.289636,39.033314,39.617719,38.370369,38.293354,38.957036,38.785204,38.59,38.74

40,80,*,*,*,*,*,*,*,*,*,*,*,*,37.606121,40.438491,41.063996,39.814883,39.790808,40.370877,40.195207,40.07,40.03

40,82,*,*,*,*,*,*,*,*,*,*,*,*,38.947696,41.839869,42.476644,41.191519,41.151458,41.709952,41.579056,41.49,41.45

40,84,*,*,*,*,*,*,*,*,*,*,*,*,39.997741,43.037846,43.579088,42.161486,42.066171,42.555305,42.477145,42.71,42.26

40,86,*,*,*,*,*,*,*,*,*,*,*,*,41.102905,44.146345,44.696528,43.097191,42.545825,43.199265,43.441071,43.9,42.87

40,88,*,*,*,*,*,*,*,*,*,*,*,*,42.097371,45.165948,45.611351,43.819107,43.233186,43.745022,44.285319,45.08,43.81

40,90,*,*,*,*,*,*,*,*,*,*,*,*,43.060802,46.12848,46.530796,44.764829,43.928062,44.601586,45.212063,46.31,44.42

40,92,*,*,*,*,*,*,*,*,*,*,*,*,43.768448,46.989223,47.385596,45.512085,44.966721,45.572569,45.978365,47.33,45.07

40,94,*,*,*,*,*,*,*,*,*,*,*,*,44.357662,47.728929,47.968614,46.10145,45.73241,46.190802,46.60477,**,**

40,96,*,*,*,*,*,*,*,*,*,*,*,*,44.933651,48.436122,48.559116,46.674764,46.273297,46.721687,47.048943,**,**

40,98,*,*,*,*,*,*,*,*,*,*,*,*,45.600254,49.17202,49.282866,47.260788,46.789232,47.211477,47.519684,**,**

40,100,*,*,*,*,*,*,*,*,*,*,*,*,46.306489,49.991537,50.12667,47.919156,47.334794,47.603333,47.933103,**,**

40,102,*,*,*,*,*,*,*,*,*,*,*,*,47.117034,50.897791,51.252775,48.690842,47.978135,48.106636,48.51207,**,**

40,104,*,*,*,*,*,*,*,*,*,*,*,*,48.178969,51.934109,52.333116,49.646646,48.893382,49.01099,**,**,**

40,106,*,*,*,*,*,*,*,*,*,*,*,*,48.90344,52.993243,53.415871,50.688194,49.96245,50.011015,**,**,**

40,108,*,*,*,*,*,*,*,*,*,*,*,*,49.589913,54.011695,54.471597,51.70814,50.889716,50.907654,**,**,**

40,110,*,*,*,*,*,*,*,*,*,*,*,*,50.182577,55.059298,55.458028,52.728371,51.839432,51.662426,**,**,**

40,112,*,*,*,*,*,*,*,*,*,*,*,*,50.673362,55.893474,56.131907,53.700711,52.654149,52.16489,**,**,**

40,114,*,*,*,*,*,*,*,*,*,*,*,*,51.276579,56.560556,56.728726,54.572767,53.252289,52.778487,**,**,**

40,116,*,*,*,*,*,*,*,*,*,*,*,*,51.851485,57.25009,57.293505,54.565072,53.526541,53.604781,**,**,**

40,118,*,*,*,*,*,*,*,*,*,*,*,*,52.365852,57.660657,57.886152,54.975551,53.951703,53.983582,**,**,**

42,18,*,*,*,*,*,*,*,*,*,*,*,*,-18.809209,-19.44394,-20.101745,-18.876588,-18.583882,-18.490398,*,*,*

42,20,*,*,*,*,*,*,*,*,*,*,*,*,-17.900834,-18.677001,-19.289202,-18.147598,-17.873744,-17.699474,*,*,*

42,22,*,*,*,*,*,*,*,*,*,*,*,*,-15.140898,-17.619809,-18.326583,-17.334448,-16.859624,-17.009513,*,*,*

42,24,*,*,*,*,*,*,*,*,*,*,*,*,-13.118309,-14.358371,-16.240778,-14.513468,-13.643371,-14.036432,*,*,*

42,26,*,*,*,*,*,*,*,*,*,*,*,*,-11.176793,-13.036176,-13.932421,-13.30617,-12.216683,-12.657894,*,*,*

42,28,*,*,*,*,*,*,*,*,*,*,*,*,-9.84605,-11.144554,-11.552892,-11.06422,-10.590585,-11.34662,*,*,*

42,30,*,*,*,*,*,*,*,*,*,*,*,*,-7.212092,-9.049427,-9.329313,-8.923106,-8.53665,-9.265511,*,*,*

42,32,*,*,*,*,*,*,*,*,*,*,*,*,-5.249949,-6.889552,-6.995647,-6.676264,-6.416356,-6.663648,-7.366199,*,-7.44

42,34,*,*,*,*,*,*,*,*,*,*,*,*,-3.826762,-4.570606,-4.334743,-4.310024,-3.951556,-4.538116,-4.406191,*,-5.51

42,36,*,*,*,*,*,*,*,*,*,*,*,*,-2.190636,-2.234432,-2.157438,-1.992062,-1.794038,-2.097071,-2.241064,-4.04,-3.44

42,38,*,*,*,*,*,*,*,*,*,*,*,*,-0.451619,0.026745,0.171344,0.309354,0.223862,0.31576,0.07248,-1.91,-0.7

42,40,*,*,*,*,*,*,*,*,*,*,*,*,1.436276,2.217679,2.368597,2.47922,2.8596,2.547819,2.272566,0.21,1.14

42,42,*,*,*,*,*,*,*,*,*,*,*,*,3.805812,4.317242,4.542344,4.636551,5.141288,4.761912,4.402329,4.81,4.53

42,44,*,*,7.2665,0.00664,*,*,*,*,*,*,*,*,6.528158,6.3373,6.671577,6.772869,7.320659,6.986891,6.524429,7.12,7.82

42,46,9.47368,0.03625,9.29547,0.00522,*,*,*,*,*,*,*,*,8.57959,8.30363,8.763538,8.848429,9.450062,9.172907,8.63816,8.88,9.65

42,48,11.12211,0.01149,11.12157,0.00642,*,*,*,*,*,*,*,*,10.448211,10.333225,10.857375,10.906514,11.530317,11.27218,10.693076,10.86,11.27

42,50,12.61568,0.00374,12.61398,0.0002,*,*,*,*,*,*,*,*,12.317488,12.253037,12.83337,12.927837,13.6232,13.405538,12.754006,12.88,13.05

42,52,14.53377,0.00205,14.53298,0.00017,*,*,*,*,*,*,*,*,13.78954,13.9494,14.563605,14.627925,15.289372,15.093561,14.414751,14.82,14.65

42,54,16.1016,0.00191,16.10349,0.0002,*,*,*,*,*,*,*,*,15.245883,15.548955,16.213042,16.263291,16.918665,16.707763,16.008975,16.85,16.48

42,56,17.24687,0.0022,17.25507,0.00018,*,*,*,*,*,*,*,*,16.626809,17.091583,17.831797,17.798226,18.431963,18.198633,17.483028,18.3,18.34

42,58,19.47532,0.02069,19.48426,0.00846,*,*,*,*,*,*,*,*,18.00705,18.679829,19.843667,19.454613,20.001996,19.853532,19.102065,19.8,20.14

42,60,21.53111,0.04062,21.76657,0.01163,*,*,*,*,*,*,*,*,19.355857,20.321502,21.699752,21.306188,21.404008,21.987263,21.558276,21.12,21.76

42,62,23.16414,0.07376,23.3402,0.01249,*,*,*,*,*,*,*,*,20.64999,21.975059,22.887793,22.806403,22.864899,23.783517,23.298483,22.74,23.37

42,64,*,*,24.98841,0.01304,*,*,*,*,*,*,*,*,22.004171,23.602292,24.721938,24.477367,24.445978,25.570865,24.794483,24.15,25.06

42,66,*,*,26.7839,0.43324,*,*,*,*,*,*,*,*,23.512259,25.220475,26.781751,26.377481,26.074771,27.310384,26.512476,25.8,26.68

42,68,*,*,*,*,*,*,*,*,*,*,*,*,25.131749,26.823279,28.659934,28.090422,27.709292,28.972004,28.649663,27.47,28.38

42,70,*,*,*,*,*,*,*,*,*,*,*,*,26.567852,28.412628,30.36463,29.584197,29.334839,30.359759,30.374325,28.95,30.11

42,72,*,*,*,*,*,*,*,*,*,*,*,*,28.466733,29.973517,31.67748,30.502928,30.979256,31.080602,31.765885,30.94,31.48

42,74,*,*,*,*,*,*,*,*,*,*,*,*,30.971218,31.522563,32.745025,32.052054,32.494474,32.670832,33.025305,33.02,33.09

42,76,*,*,*,*,*,*,*,*,*,*,*,*,32.084057,33.122803,34.289004,33.58995,34.023667,34.234303,33.923672,34.6,34.11

42,78,*,*,*,*,*,*,*,*,*,*,*,*,32.927235,34.568154,35.868588,35.106768,35.515187,35.76205,35.436537,35.7,34.81

42,80,*,*,*,*,*,*,*,*,*,*,*,*,34.347131,36.130718,37.337736,36.619282,37.011878,37.306938,36.949594,37.14,37.39

42,82,*,*,*,*,*,*,*,*,*,*,*,*,35.766876,37.514067,38.869467,38.058578,38.410158,38.722866,38.425336,38.56,39.24

42,84,*,*,*,*,*,*,*,*,*,*,*,*,36.640628,38.618347,39.917914,38.985318,39.317724,39.492996,39.237747,39.77,39.83

42,86,*,*,*,*,*,*,*,*,*,*,*,*,37.536127,39.566053,40.92159,39.875497,40.126987,40.227332,40.035259,41.0,39.85

42,88,*,*,*,*,*,*,*,*,*,*,*,*,38.356096,40.505896,41.875024,40.713191,40.829954,40.898743,40.749927,42.01,41.64

42,90,*,*,*,*,*,*,*,*,*,*,*,*,39.068544,41.374073,42.662149,41.43583,41.659631,41.478445,41.366833,43.07,42.33

42,92,*,*,*,*,*,*,*,*,*,*,*,*,39.629194,42.113972,43.272989,42.03183,42.349379,42.033503,41.913973,44.45,43.35

42,94,*,*,*,*,*,*,*,*,*,*,*,*,40.090488,42.808249,43.769759,42.572542,42.901265,42.48065,42.327267,45.51,44.15

42,96,*,*,*,*,*,*,*,*,*,*,*,*,40.640736,43.482222,44.370935,43.12156,43.438013,42.876505,42.735789,46.43,**

42,98,*,*,*,*,*,*,*,*,*,*,*,*,41.323749,44.253678,45.579451,43.797171,44.036382,43.394096,43.362129,**,**

42,100,*,*,*,*,*,*,*,*,*,*,*,*,42.666757,45.137981,47.641331,44.56162,44.647299,43.874988,44.06842,**,**

42,102,*,*,*,*,*,*,*,*,*,*,*,*,44.738664,46.173535,49.259206,45.468363,45.444162,44.530699,44.825103,**,**

42,104,*,*,*,*,*,*,*,*,*,*,*,*,46.410317,47.164217,50.385917,46.370424,46.30281,45.471108,**,**,**

42,106,*,*,*,*,*,*,*,*,*,*,*,*,47.375194,48.192185,51.342434,47.371153,47.258061,46.625052,**,**,**

42,108,*,*,*,*,*,*,*,*,*,*,*,*,48.247037,49.379459,52.26011,48.433657,48.23846,47.682757,**,**,**

42,110,*,*,*,*,*,*,*,*,*,*,*,*,49.079041,50.601428,53.199769,49.522343,49.169817,48.6881,**,**,**

42,112,*,*,*,*,*,*,*,*,*,*,*,*,49.901885,51.674485,53.985911,50.571402,50.102713,50.275584,**,**,**

42,114,*,*,*,*,*,*,*,*,*,*,*,*,50.510164,52.710274,54.474976,51.588797,50.989262,51.539536,**,**,**

42,116,*,*,*,*,*,*,*,*,*,*,*,*,51.060991,53.510911,54.957211,52.775168,51.908818,52.147953,**,**,**

42,118,*,*,*,*,*,*,*,*,*,*,*,*,51.728998,54.41692,56.14218,53.712965,52.622757,52.680345,**,**,**

42,120,*,*,*,*,*,*,*,*,*,*,*,*,52.372005,55.216331,57.35315,54.412848,53.147388,53.152292,**,**,**

44,20,*,*,*,*,*,*,*,*,*,*,*,*,-18.910311,-19.711448,-20.723637,-19.329744,-18.834845,-18.59817,*,*,*

44,22,*,*,*,*,*,*,*,*,*,*,*,*,-16.742261,-17.909718,-19.383958,-17.885245,-17.162608,-17.393983,*,*,*

44,24,*,*,*,*,*,*,*,*,*,*,*,*,-14.989737,-15.980031,-15.473729,-15.73393,-15.543897,-15.866245,*,*,*

44,26,*,*,*,*,*,*,*,*,*,*,*,*,-13.099996,-14.033856,-14.418866,-13.783001,-13.81515,-14.164587,*,*,*

44,28,*,*,*,*,*,*,*,*,*,*,*,*,-11.53129,-12.956964,-13.599894,-12.900933,-12.696676,-13.363711,*,*,*

44,30,*,*,*,*,*,*,*,*,*,*,*,*,-9.032368,-10.63791,-10.081084,-10.470019,-10.626863,-10.135166,*,*,*

44,32,*,*,*,*,*,*,*,*,*,*,*,*,-7.027982,-8.287777,-7.314713,-7.904244,-8.026381,-7.805473,*,*,*

44,34,*,*,*,*,*,*,*,*,*,*,*,*,-5.391479,-6.307348,-6.076534,-5.920496,-5.647188,-6.114232,-5.961643,*,-7.53

44,36,*,*,*,*,*,*,*,*,*,*,*,*,-4.496754,-4.694695,-3.975622,-4.296445,-3.81092,-4.199862,-3.860387,*,-5.81

44,38,*,*,*,*,*,*,*,*,*,*,*,*,-3.103168,-2.462394,-2.311337,-2.22173,-1.642892,-2.29195,-2.242184,-3.87,-3.64

44,40,*,*,*,*,*,*,*,*,*,*,*,*,-1.138222,-0.316278,-0.135577,-0.072785,0.573735,-0.115167,-0.145557,-1.39,-2.62

44,42,*,*,*,*,*,*,*,*,*,*,*,*,1.648459,1.691808,2.021185,2.039408,2.713647,2.113715,1.986807,0.87,0.64

44,44,*,*,*,*,*,*,*,*,*,*,*,*,4.574984,3.701059,4.158217,4.178985,4.841123,4.367781,4.795356,4.02,4.21

44,46,*,*,6.77519,0.00534,*,*,*,*,*,*,*,*,6.76253,5.731111,6.288923,6.293352,6.959025,6.54272,7.224321,6.49,7.32

44,48,*,*,8.70664,0.0044,*,*,*,*,*,*,*,*,8.353061,7.706593,8.294801,8.39,9.06663,8.71808,8.380768,8.49,9.16

44,50,10.34084,0.01326,10.35296,0.00315,*,*,*,*,*,*,*,*,10.253387,9.654942,10.302008,10.390437,11.133751,10.867399,10.445633,10.4,10.1

44,52,12.2403,0.00804,12.24425,0.00016,*,*,*,*,*,*,*,*,11.676898,11.286596,11.985648,12.000518,12.770453,12.47669,12.043222,12.23,12.36

44,54,14.01191,0.00649,14.00792,0.00646,*,*,*,*,*,*,*,*,13.093186,12.882858,14.367805,13.553479,14.365669,14.03092,13.484328,13.89,14.13

44,56,15.6852,0.00163,15.68936,0.00038,*,*,*,*,*,*,*,*,14.437784,14.444831,16.621092,15.337197,15.879084,16.083759,14.970298,15.94,16.0

44,58,17.49168,0.00591,17.49135,0.00029,*,*,*,*,*,*,*,*,16.469055,16.055926,17.905918,17.497346,17.497986,18.180804,16.886311,17.33,17.77

44,60,19.10934,0.02099,19.10759,0.00868,*,*,*,*,*,*,*,*,17.234687,18.034866,18.62184,18.812694,19.135051,19.449581,19.627148,18.62,19.42

44,62,20.57135,0.05413,20.5512,0.01042,*,*,*,*,*,*,*,*,18.353712,19.821146,20.362467,20.043022,20.433474,20.911023,21.073111,20.02,20.79

44,64,21.99574,0.11754,22.10476,0.0126,*,*,*,*,*,*,*,*,19.733054,21.377847,22.067779,21.719425,22.076861,22.407656,22.642202,21.94,22.19

44,66,*,*,23.89458,0.01284,*,*,*,*,*,*,*,*,21.447678,22.784744,23.746348,23.345775,23.777694,24.072172,24.597583,23.56,23.93

44,68,*,*,25.66617,0.02606,*,*,*,*,*,*,*,*,23.26759,24.264769,25.409573,24.923336,25.360917,25.701063,26.221917,24.86,25.46

44,70,*,*,*,*,*,*,*,*,*,*,*,*,25.074529,25.863131,26.982776,26.383633,26.981478,27.204118,27.641494,26.68,27.02

44,72,*,*,*,*,*,*,*,*,*,*,*,*,26.566656,27.431637,28.404601,28.019894,28.601065,28.80031,29.041866,28.6,28.56

44,74,*,*,*,*,*,*,*,*,*,*,*,*,27.852577,29.057057,30.045253,29.580915,30.150776,30.264474,30.507048,29.97,30.08

44,76,*,*,*,*,*,*,*,*,*,*,*,*,29.251077,30.523726,31.731411,31.141381,31.721603,31.860665,32.366057,31.22,32.35

44,78,*,*,*,*,*,*,*,*,*,*,*,*,30.927324,32.047641,33.298154,32.683579,33.230011,33.463344,33.41399,32.9,34.79

44,80,*,*,*,*,*,*,*,*,*,*,*,*,32.352387,33.619517,34.900933,34.208371,34.744895,34.988456,34.749059,34.46,33.79

44,82,*,*,*,*,*,*,*,*,*,*,*,*,33.80375,35.032852,36.39257,35.692506,36.212301,36.466903,36.217871,35.87,35.63

44,84,*,*,*,*,*,*,*,*,*,*,*,*,34.665206,36.114575,37.398452,36.628883,37.147613,37.24468,36.989723,37.11,37.06

44,86,*,*,*,*,*,*,*,*,*,*,*,*,35.51942,37.113656,38.394721,37.53056,38.020822,38.107564,37.957173,38.27,39.03

44,88,*,*,*,*,*,*,*,*,*,*,*,*,36.377032,38.120414,39.379096,38.322303,38.821326,38.831647,38.649128,39.4,39.18

44,90,*,*,*,*,*,*,*,*,*,*,*,*,37.12944,38.988646,40.215663,39.042843,39.525951,39.292329,39.165309,40.24,40.34

44,92,*,*,*,*,*,*,*,*,*,*,*,*,37.719825,39.810967,40.861714,39.713917,40.170753,39.841365,39.72602,41.61,41.17

44,94,*,*,*,*,*,*,*,*,*,*,*,*,38.258028,40.512038,41.629148,40.26527,40.755463,40.288846,40.137237,42.67,42.22

44,96,*,*,*,*,*,*,*,*,*,*,*,*,38.877664,41.291809,42.82969,40.901007,41.348553,40.72799,40.659544,43.89,42.94

44,98,*,*,*,*,*,*,*,*,*,*,*,*,40.686635,42.177704,44.630088,41.660751,41.996686,41.283333,41.46416,44.74,44.05

44,100,*,*,*,*,*,*,*,*,*,*,*,*,42.427044,43.188599,45.375673,42.696189,42.787221,41.956389,42.710444,45.77,44.96

44,102,*,*,*,*,*,*,*,*,*,*,*,*,43.089251,44.185202,46.276631,44.104919,43.567389,42.745392,44.976927,46.78,45.71

44,104,*,*,*,*,*,*,*,*,*,*,*,*,43.755914,45.351304,47.372537,45.33601,44.481004,43.733593,46.516692,**,46.46

44,106,*,*,*,*,*,*,*,*,*,*,*,*,44.60508,46.596568,48.355514,46.27826,45.414598,44.963405,47.264336,**,**

44,108,*,*,*,*,*,*,*,*,*,*,*,*,45.536454,47.805528,49.250909,47.006841,46.387368,46.462329,47.971532,**,**

44,110,*,*,*,*,*,*,*,*,*,*,*,*,46.449328,49.000045,50.219916,47.965072,47.348714,47.973224,48.6822,**,**

44,112,*,*,*,*,*,*,*,*,*,*,*,*,47.327222,50.242962,51.236154,48.991038,48.329069,48.817815,49.411461,**,**

44,114,*,*,*,*,*,*,*,*,*,*,*,*,48.237877,51.421351,52.149905,50.091582,49.36539,49.509737,**,**,**

44,116,*,*,*,*,*,*,*,*,*,*,*,*,49.25769,52.592374,53.479433,51.089323,50.283019,50.242381,**,**,**

44,118,*,*,*,*,*,*,*,*,*,*,*,*,50.34258,53.65498,54.544836,51.776103,51.187108,50.970673,**,**,**

44,120,*,*,*,*,*,*,*,*,*,*,*,*,51.503138,54.639632,55.67542,52.748646,51.903599,51.627628,**,**,**

44,122,*,*,*,*,*,*,*,*,*,*,*,*,51.932772,55.29972,56.438176,53.642494,52.511022,52.232432,**,**,**

44,124,*,*,*,*,*,*,*,*,*,*,*,*,52.83376,55.918445,57.771392,54.423945,53.077685,52.814891,**,**,**

44,126,*,*,*,*,*,*,*,*,*,*,*,*,53.740685,56.498969,58.619261,55.049994,53.665701,53.366747,**,**,**

46,22,*,*,*,*,*,*,*,*,*,*,*,*,-18.100908,-19.273672,-19.479054,-18.77191,-18.525523,-18.563143,*,*,*

46,24,*,*,*,*,*,*,*,*,*,*,*,*,-16.637068,-17.693498,-18.187856,-17.359897,-17.148026,-17.406033,*,*,*

46,26,*,*,*,*,*,*,*,*,*,*,*,*,-15.015251,-15.894949,-16.379946,-15.720963,-15.561529,-15.849793,*,*,*

46,28,*,*,*,*,*,*,*,*,*,*,*,*,-12.682456,-14.147432,-14.578804,-14.174926,-14.209922,-14.128304,*,*,*

46,30,*,*,*,*,*,*,*,*,*,*,*,*,-10.852774,-12.1008,-11.988302,-11.910317,-11.867832,-12.342793,*,*,*

46,32,*,*,*,*,*,*,*,*,*,*,*,*,-8.748147,-9.952878,-9.603951,-9.737201,-9.905726,-10.13636,*,*,*

46,34,*,*,*,*,*,*,*,*,*,*,*,*,-6.584511,-7.912639,-7.326256,-7.632608,-7.801425,-7.898222,*,*,*

46,36,*,*,*,*,*,*,*,*,*,*,*,*,-5.016169,-5.98702,-5.506013,-5.762042,-5.727255,-6.06698,-5.680686,*,-7.25

46,38,*,*,*,*,*,*,*,*,*,*,*,*,-3.796817,-4.245686,-3.877408,-4.070395,-3.741065,-4.239122,-3.767471,*,-5.27

46,40,*,*,*,*,*,*,*,*,*,*,*,*,-0.942125,-2.171797,-1.812025,-1.97485,-1.61743,-2.113475,-1.821203,-3.72,-3.43

46,42,*,*,*,*,*,*,*,*,*,*,*,*,1.051933,-0.198542,0.295975,0.117018,0.512353,0.025306,0.281179,-1.78,-1.93

46,44,*,*,*,*,*,*,*,*,*,*,*,*,3.328354,1.821138,2.386884,2.211858,2.591936,2.170256,2.641139,0.97,0.64

46,46,*,*,*,*,*,*,*,*,*,*,*,*,5.350575,3.73976,4.86664,4.256809,4.68162,4.578449,4.76939,4.18,3.95

46,48,*,*,6.37901,0.00508,*,*,*,*,*,*,*,*,6.659591,5.682037,6.392787,6.232118,6.730156,6.495316,6.529418,6.1,6.15

46,50,8.23945,0.15067,8.17776,0.00524,*,*,*,*,*,*,*,*,8.530778,7.617216,8.411304,8.25544,8.795422,8.58428,8.548166,8.03,8.37

46,52,9.80584,0.02,9.81854,0.00475,*,*,*,*,*,*,*,*,9.968437,9.221267,10.083847,9.87717,10.409073,10.205602,10.098783,9.79,9.87

46,54,11.57969,0.01286,11.56586,0.01878,*,*,*,*,*,*,*,*,11.65519,10.813474,12.403743,11.662699,12.000261,12.326386,11.633746,11.62,11.67

46,56,13.28403,0.00237,13.25372,0.00044,*,*,*,*,*,*,*,*,13.149122,12.677107,14.295251,13.842579,13.534177,14.22315,13.678608,12.92,13.34

46,58,14.86994,0.00421,14.86661,0.0014,*,*,*,*,*,*,*,*,14.84224,14.620899,16.063984,15.44934,15.559903,15.979448,15.99152,15.07,14.96

46,60,16.39155,0.00388,16.38976,0.00259,*,*,*,*,*,*,*,*,15.610738,16.312636,17.738355,17.109015,17.255111,17.674515,17.090794,16.4,16.67

46,62,17.78017,0.0082,17.77893,0.0055,*,*,*,*,*,*,*,*,16.734977,17.982447,18.565257,18.586466,18.617986,18.977639,18.356453,17.61,18.43

46,64,19.25424,0.11661,19.2475,0.0087,*,*,*,*,*,*,*,*,18.263739,19.630875,19.447671,19.697215,19.894242,20.371407,20.101581,19.16,19.86

46,66,20.93258,0.05594,20.82693,0.01107,*,*,*,*,*,*,*,*,19.935909,21.210022,20.855769,20.995384,21.324748,21.743531,21.829092,20.66,21.11

46,68,22.59099,0.07729,22.43807,0.01185,*,*,*,*,*,*,*,*,21.591673,22.543613,22.431975,22.543631,22.964641,23.368792,23.479152,22.56,22.54

46,70,*,*,24.18776,0.00787,*,*,*,*,*,*,*,*,23.274258,23.832791,24.049414,23.932412,24.790586,25.292782,25.221879,23.99,24.09

46,72,*,*,25.89778,0.00448,*,*,*,*,*,*,*,*,24.837569,25.387561,25.957592,25.862766,26.388237,26.956676,26.956817,25.53,25.78

46,74,*,*,*,*,*,*,*,*,*,*,*,*,26.532288,26.858842,28.131995,27.42086,27.971001,28.163271,28.59493,26.98,27.51

46,76,*,*,*,*,*,*,*,*,*,*,*,*,28.327691,28.387804,29.720659,28.967315,29.5146,29.747233,30.006607,28.63,29.32

46,78,*,*,*,*,*,*,*,*,*,*,*,*,29.59947,29.978477,31.299391,30.490157,31.059518,31.295308,31.415697,30.23,30.63

46,80,*,*,*,*,*,*,*,*,*,*,*,*,30.656961,31.432247,32.805093,32.042199,32.590553,32.803429,32.749286,32.18,33.13

46,82,*,*,*,*,*,*,*,*,*,*,*,*,32.057166,32.8829,34.315677,33.49479,34.05109,34.332223,34.260814,33.07,34.32

46,84,*,*,*,*,*,*,*,*,*,*,*,*,32.931606,33.976963,35.334217,34.431746,34.977926,35.163101,35.09138,34.51,34.07

46,86,*,*,*,*,*,*,*,*,*,*,*,*,33.819687,35.014682,36.361251,35.37359,35.897857,35.94402,35.91834,35.69,35.89

46,88,*,*,*,*,*,*,*,*,*,*,*,*,34.700122,36.008463,37.37502,36.250933,36.703871,36.750601,36.712113,36.86,36.91

46,90,*,*,*,*,*,*,*,*,*,*,*,*,35.484034,36.951891,38.270379,37.051859,37.514383,37.395355,37.422684,38.12,37.84

46,92,*,*,*,*,*,*,*,*,*,*,*,*,36.114394,37.758761,39.734925,37.719296,38.205704,37.958151,37.977976,38.87,38.91

46,94,*,*,*,*,*,*,*,*,*,*,*,*,36.703461,38.56136,41.05221,38.380616,38.848155,38.430483,38.471292,39.85,39.81

46,96,*,*,*,*,*,*,*,*,*,*,*,*,38.181954,39.489817,42.143526,39.540626,39.524751,38.941126,39.168697,40.87,40.9

46,98,*,*,*,*,*,*,*,*,*,*,*,*,39.557057,40.779733,42.828774,40.749709,40.313518,39.633545,40.252778,42.0,41.68

