Z    N    S1n(MeV)          S1n_Err(MeV)      S1p(MeV)          S1p_Error(MeV)    Q4b(MeV)          Q4b_Error(MeV)    
81   99   9.18947           0.07146           -0.25252          0.06591           *                 *                 
81   100  11.4834           0.0607            -0.16274          0.01371           *                 *                 
81   101  8.60051           0.01494           -0.04424          0.01941           *                 *                 
81   102  11.33065          0.01507           0.29931           0.01353           *                 *                 
81   103  8.3673            0.01369           0.36754           0.01227           *                 *                 
81   104  10.94582          0.02297           0.69775           0.02299           *                 *                 
81   105  8.20019           0.03045           0.99192           0.02619           *                 *                 
81   106  10.62929          0.02376           1.19446           0.01416           *                 *                 
81   107  7.96313           0.03097           1.50744           0.03298           *                 *                 
81   108  10.35102          0.03105           1.70316           0.01486           *                 *                 
81   109  7.82724           0.01154           2.0346            0.03254           *                 *                 
81   110  9.98224           0.01082           2.20122           0.01752           -30.14686         0.0177            
81   111  7.66062           0.03251           2.56932           0.03872           -28.7981          0.04219           
81   112  9.67628           0.03237           2.75463           0.01692           -27.40989         0.02265           
81   113  7.5316            0.0155            3.16428           0.02087           -26.21733         0.02858           
81   114  9.28907           0.01784           3.26027           0.01146           -24.68495         0.01465           
81   115  7.41266           0.01642           3.77217           0.02612           -23.58192         0.03262           
81   116  8.91637           0.02033           3.80468           0.01659           -21.9864          0.01817           
81   117  7.25841           0.01798           4.27749           0.0082            -20.81423         0.00956           
81   118  8.60196           0.02895           4.39405           0.02795           -19.23602         0.02846           
81   119  7.05915           0.02853           4.79013           0.00574           -18.05934         0.02513           
81   120  8.20493           0.0153            4.96654           0.01419           -16.3914          0.01638           
81   121  6.8707            0.01423           5.60664           0.00164           -15.38948         0.02802           
81   122  7.85248           0.00155           5.70502           0.00108           -13.59882         0.01062           
81   123  6.65608           0.00029           6.36585           0.00125           -12.47071         0.02232           
81   124  7.54605           0.00048           6.4197            0.00127           -10.84893         0.01512           
81   125  6.50381           0.00039           7.2546            0.00374           -9.82365          0.0151            
81   126  6.8524            0.00543           7.37762           0.02111           -7.80704          0.01353           
81   127  3.787             0.0056            7.55166           0.02987           -4.28026          0.0091            
81   128  4.96594           0.00627           7.66832           0.03134           -0.76214          0.00793           
81   129  3.67353           0.01306           *                 *                 2.72521           0.01385           
81   130  4.90235           0.04349           *                 *                 5.56927           0.04201           
81   132  *                 *                 *                 *                 8.36341           0.02745           
82   96   *                 *                 0.37415           0.03228           *                 *                 
82   97   9.59497           0.0793            *                 *                 *                 *                 
82   98   12.06334          0.0766            0.96186           0.04073           *                 *                 
82   99   9.24729           0.07641           1.01967           0.09637           *                 *                 
82   100  11.77908          0.07637           1.31535           0.01514           *                 *                 
82   101  8.82142           0.03064           1.53626           0.03054           *                 *                 
82   102  11.54762          0.03092           1.75324           0.01585           *                 *                 
82   103  8.56102           0.02063           1.94695           0.01903           *                 *                 
82   104  11.21212          0.01976           2.21326           0.02359           *                 *                 
82   105  8.37625           0.01245           2.38932           0.02293           *                 *                 
82   106  10.89956          0.01177           2.65959           0.01333           *                 *                 
82   107  8.10015           0.01761           2.7966            0.03305           *                 *                 
82   108  10.64393          0.01882           3.08952           0.01505           *                 *                 
82   109  7.88579           0.03931           3.14806           0.0381            *                 *                 
82   110  10.39622          0.03956           3.56204           0.01519           *                 *                 
82   111  7.70979           0.05133           3.61121           0.05883           -31.2374          0.05557           
82   112  10.08477          0.05255           4.0197            0.01868           -29.93143         0.02426           
82   113  7.57107           0.02501           4.05917           0.02275           -28.75797         0.0536            
82   114  9.71194           0.01952           4.48203           0.01349           -27.3193          0.01631           
82   115  7.46841           0.00905           4.53778           0.01303           -26.25575         0.01689           
82   116  9.39341           0.00996           5.01481           0.01851           -24.83713         0.01599           
82   117  7.23563           0.01328           4.99203           0.01252           -23.73235         0.03889           
82   118  9.09057           0.01481           5.48063           0.03001           -22.24629         0.01747           
82   119  7.0913            0.01755           5.51278           0.0149            -21.19871         0.0516            
82   120  8.74089           0.01426           6.04875           0.01467           -19.66598         0.01792           
82   121  6.91726           0.00755           6.09531           0.00664           -18.63286         0.0193            
82   122  8.39465           0.00646           6.63749           0.00034           -17.1397          0.00736           
82   123  6.73166           0.00011           6.71306           0.00021           -16.06045         0.00513           
82   124  8.08666           6e-05             7.25368           0.0005            -14.65262         0.00858           
82   125  6.73778           0.0001            7.48765           0.00062           -13.81728         0.00857           
82   126  7.36787           5e-05             8.00312           0.0054            -12.09301         0.01108           
82   127  3.93737           0.00134           8.15348           0.00213           -8.6736           0.01011           
82   128  5.18517           0.00125           8.37272           0.00618           -5.12373          0.00474           
82   129  3.83576           0.00257           8.53495           0.01177           -1.73754          0.00714           
82   130  5.12722           0.00246           8.75982           0.04196           1.11076           0.0035            
82   131  3.726             0.00704           *                 *                 2.49249           0.0077            
82   132  5.05055           0.00707           9.25555           0.02709           4.13697           0.00937           
82   133  3.5463            0.05248           *                 *                 5.5108            0.05301           
83   101  *                 *                 -1.34932          0.08303           *                 *                 
83   103  *                 *                 -1.10604          0.02336           *                 *                 
83   104  11.30838          0.0196            -1.00978          0.01514           *                 *                 
83   105  8.88273           0.01501           -0.5033           0.01229           *                 *                 
83   106  10.94129          0.02366           -0.46157          0.0234            *                 *                 
83   107  8.60624           0.03072           0.04452           0.02659           *                 *                 
83   108  10.71108          0.02377           0.11167           0.01458           *                 *                 
83   109  8.36651           0.03103           0.59239           0.04791           *                 *                 
83   110  10.42134          0.03105           0.61751           0.0153            *                 *                 
83   111  8.21557           0.00978           1.12329           0.04996           *                 *                 
83   112  10.06807          0.00813           1.10659           0.01822           *                 *                 
83   113  8.05479           0.02499           1.59031           0.03032           *                 *                 
83   114  9.74948           0.02581           1.62785           0.01135           -29.94116         0.05504           
83   115  7.75361           0.02916           1.91306           0.02835           -28.94351         0.04265           
83   116  9.4994            0.02988           2.01905           0.01371           -27.56896         0.01732           
83   117  7.64451           0.0247            2.42792           0.02446           -26.50325         0.03788           
83   118  9.117             0.027             2.45435           0.01869           -25.00501         0.01769           
83   119  7.39637           0.02156           2.75942           0.02064           -23.83772         0.01693           
83   120  8.85466           0.01999           2.87318           0.01333           -22.40124         0.01422           
83   121  7.19239           0.01573           3.14831           0.01128           -21.25321         0.02624           
83   122  8.48993           0.01051           3.24358           0.00511           -19.75469         0.00935           
83   123  7.03509           0.00911           3.54701           0.00755           -18.78586         0.02921           
83   124  8.09767           0.00784           3.55801           0.00212           -17.21029         0.01767           
83   125  6.88691           0.00271           3.70715           0.00201           -16.2043          0.01206           
83   126  7.45976           0.00186           3.79903           0.00078           -14.48909         0.01469           
83   127  4.60463           8e-05             4.4663            0.00115           -11.45877         0.01521           
83   128  5.13847           0.00545           4.4196            0.00548           -7.71888          0.01316           
83   129  4.33014           0.0056            4.91398           0.00268           -4.60199          0.00896           
83   130  5.185             0.00527           4.97176           0.0052            -1.67879          0.00716           
83   131  4.04044           0.01225           5.28619           0.01315           -0.24205          0.01408           
83   132  5.24124           0.01251           5.47688           0.00581           1.31126           0.00901           
83   133  3.82665           0.01251           5.75722           0.05363           2.90304           0.01193           
83   134  5.21535           0.02093           *                 *                 4.41537           0.01886           
83   135  3.58524           0.03229           *                 *                 6.15692           0.02743           
84   103  9.34369           0.03677           1.31416           0.03608           *                 *                 
84   104  11.44423          0.03763           1.45001           0.02234           *                 *                 
84   105  8.94901           0.02976           1.51629           0.02473           *                 *                 
84   106  11.21315          0.02584           1.78815           0.02482           *                 *                 
84   107  8.57622           0.01522           1.75813           0.02365           *                 *                 
84   108  11.07324          0.01318           2.12029           0.0134            *                 *                 
84   109  8.32597           0.01828           2.07975           0.03343           *                 *                 
84   110  10.75065          0.01943           2.40907           0.01497           *                 *                 
84   111  8.12292           0.03953           2.31642           0.03787           *                 *                 
84   112  10.4881           0.03973           2.73645           0.01451           *                 *                 
84   113  7.95627           0.05148           2.63793           0.05536           *                 *                 
84   114  10.18668          0.05265           3.07513           0.01931           *                 *                 
84   115  7.80645           0.02508           3.12797           0.03327           *                 *                 
84   116  9.8046            0.01956           3.43317           0.01298           *                 *                 
84   117  7.65074           0.00901           3.4394            0.02286           -28.45799         0.02089           
84   118  9.49175           0.00996           3.81415           0.01747           -27.01648         0.01732           
84   119  7.44059           0.01225           3.85838           0.01766           -25.97261         0.03909           
84   120  9.10167           0.01401           4.10539           0.01686           -24.39803         0.01879           
84   121  7.25147           0.01491           4.16447           0.01362           -23.36039         0.07123           
84   122  8.73859           0.01083           4.41314           0.00648           -21.75421         0.01844           
84   123  7.02842           0.00775           4.40647           0.01              -20.69026         0.05361           
84   124  8.39514           0.00669           4.70394           0.00249           -19.19745         0.00905           
84   125  6.96781           0.00189           4.78484           0.00243           -18.22431         0.00595           
84   126  7.65836           0.00136           4.98345           0.00077           -16.39593         0.00918           
84   127  4.55075           0.00052           4.92956           0.00092           -13.26459         0.00802           
84   128  6.00823           0.00052           5.79933           0.00541           -10.17052         0.01121           
84   129  4.35541           0.00286           5.8246            0.00329           -6.99914          0.01028           
84   130  5.88778           0.00283           6.52738           0.00517           -4.56278          0.00541           
84   131  4.14298           0.00246           6.62992           0.01136           -3.07544          0.00787           
84   132  5.74719           0.00229           7.13587           0.00575           -1.50866          0.00887           
84   133  3.97022           0.00663           7.27944           0.01295           -0.00614          0.00971           
84   134  5.59793           0.00666           7.66203           0.01781           1.70573           0.01132           
84   135  3.74686           0.01596           7.82365           0.03131           3.28708           0.01786           
84   136  5.48922           0.02375           *                 *                 4.99322           0.01952           
84   137  3.56102           0.02638           *                 *                 6.80994           0.0201            
84   138  5.35881           0.04458           *                 *                 8.16608           0.0403            
85   106  *                 *                 -1.13878          0.02099           *                 *                 
85   107  9.00938           0.03219           -0.70562          0.02877           *                 *                 
85   108  11.06449          0.03528           -0.71437          0.02432           *                 *                 
85   109  8.72416           0.03301           -0.31618          0.02886           *                 *                 
85   110  10.82145          0.02671           -0.24539          0.01607           *                 *                 
85   111  8.5157            0.03176           0.14739           0.0481            *                 *                 
85   112  10.51189          0.03132           0.17118           0.01569           *                 *                 
85   113  8.43058           0.00991           0.64549           0.05002           *                 *                 
85   114  10.18018          0.00796           0.63899           0.01824           *                 *                 
85   115  8.23584           0.02505           1.06838           0.03041           *                 *                 
85   116  9.87286           0.0258            1.13665           0.01115           *                 *                 
85   117  7.87261           0.02915           1.35852           0.02841           *                 *                 
85   118  9.64314           0.02991           1.50991           0.01366           *                 *                 
85   119  7.78419           0.02467           1.85351           0.02391           *                 *                 
85   120  9.16783           0.02691           1.91967           0.01866           -27.07864         0.05301           
85   121  7.52909           0.02125           2.19729           0.01811           -25.90917         0.05269           
85   122  8.86902           0.01949           2.32771           0.01304           -24.37365         0.05189           
85   123  7.31377           0.01527           2.61307           0.01113           -23.22311         0.05643           
85   124  8.48406           0.01028           2.70199           0.00527           -21.72642         0.05087           
85   125  7.16088           0.00917           2.89506           0.00773           -20.76188         0.05792           
85   126  7.7464            0.00801           2.9831            0.00249           -18.84948         0.05305           
85   127  5.05227           0.00307           3.48462           0.00216           -15.90552         0.05144           
85   128  6.02269           0.00509           3.49908           0.00477           -12.73429         0.01602           
85   129  4.87155           0.00622           4.01522           0.00494           -9.82369          0.01594           
85   130  5.94724           0.00794           4.07468           0.00683           -7.28637          0.01414           
85   131  4.5589            0.00757           4.4906            0.00399           -5.88773          0.01141           
85   132  5.93335           0.00603           4.67676           0.00511           -4.30904          0.01242           
85   133  4.36779           0.01258           5.07433           0.01328           -2.74545          0.05203           
85   134  5.7734            0.01201           5.24979           0.00352           -1.1734           0.0506            
85   135  4.09165           0.01434           5.59458           0.02112           0.63206           0.01526           
85   136  5.66434           0.01976           5.7697            0.02255           2.25962           0.05232           
85   137  3.90102           0.02112           6.1097            0.02517           4.33155           0.01666           
85   138  5.59634           0.02112           6.34723           0.04242           5.60212           0.01568           
85   139  3.78831           0.02636           *                 *                 7.47688           0.02273           
86   107  *                 *                 1.17191           0.03752           *                 *                 
86   108  11.39073          0.03027           1.49816           0.02745           *                 *                 
86   109  8.74453           0.05325           1.51853           0.05632           *                 *                 
86   110  11.15061          0.05252           1.84769           0.01731           *                 *                 
86   111  8.53196           0.02167           1.86394           0.03434           *                 *                 
86   112  10.81203          0.02102           2.16408           0.01561           *                 *                 
86   113  8.34041           0.03991           2.07391           0.03804           *                 *                 
86   114  10.57663          0.04              2.47036           0.0147            *                 *                 
86   115  8.13888           0.05158           2.3734            0.05542           *                 *                 
86   116  10.27363          0.05273           2.77417           0.01934           *                 *                 
86   117  7.95038           0.02523           2.85194           0.03336           *                 *                 
86   118  9.88781           0.01962           3.09661           0.01291           *                 *                 
86   119  7.81091           0.00897           3.12332           0.02286           *                 *                 
86   120  9.4945            0.00996           3.44999           0.01735           *                 *                 
86   121  7.57311           0.01208           3.49401           0.01729           *                 *                 
86   122  9.09215           0.01401           3.71715           0.01667           -26.33932         0.03594           
86   123  7.35678           0.01494           3.76015           0.01337           *                 *                 
86   124  8.73504           0.01095           4.01113           0.00683           -23.66422         0.01944           
86   125  7.22195           0.00817           4.0722            0.01015           -22.66558         0.07332           
86   126  7.97552           0.00733           4.30131           0.00384           -20.77042         0.01047           
86   127  5.10774           0.00432           4.35678           0.0038            -17.81611         0.00977           
86   128  6.69503           0.00965           5.02912           0.01029           -15.01463         0.01402           
86   129  4.92014           0.01186           5.0777            0.00865           -12.09015         0.01171           
86   130  6.64989           0.0096            5.78035           0.00897           -10.04546         0.01335           
86   131  4.66568           0.00715           5.88714           0.00534           -8.54728          0.01141           
86   132  6.51247           0.00444           6.46626           0.0054            -7.14939          0.01075           
86   133  4.45926           0.00302           6.55773           0.01174           -5.64199          0.05061           
86   134  6.28864           0.00227           7.07297           0.00341           -4.05702          0.02222           
86   135  4.21197           0.00581           7.1933            0.0151            -2.46895          0.00995           
86   136  6.17053           0.00584           7.69949           0.01411           -0.83091          0.01241           
86   137  4.05378           0.00806           7.85226           0.01766           1.00391           0.01209           
86   138  6.01596           0.01255           8.27188           0.01707           2.45136           0.0141            
86   139  3.98227           0.01485           8.46584           0.02498           4.22401           0.01225           
86   140  5.85827           0.01529           *                 *                 5.54956           0.0114            
86   141  3.93268           0.01756           *                 *                 7.08101           0.01424           
86   142  5.71369           0.02261           *                 *                 8.47248           0.01777           
86   143  3.95238           0.02197           *                 *                 9.77682           0.01326           
87   110  *                 *                 -0.99401          0.05628           *                 *                 
87   111  8.75126           0.06323           -0.7747           0.03606           *                 *                 
87   112  10.87395          0.03502           -0.71278          0.0192            *                 *                 
87   113  8.71021           0.03355           -0.34298          0.04848           *                 *                 
87   114  10.61524          0.03193           -0.30437          0.01642           *                 *                 
87   115  8.56366           0.01149           0.12041           0.05023           *                 *                 
87   116  10.29114          0.0094            0.13792           0.0186            *                 *                 
87   117  8.34042           0.02536           0.52796           0.03057           *                 *                 
87   118  9.98844           0.0258            0.62859           0.0108            *                 *                 
87   119  8.00392           0.02926           0.8216            0.02865           *                 *                 
87   120  9.67324           0.03319           1.00035           0.0195            *                 *                 
87   121  7.89289           0.02113           1.32013           0.01457           *                 *                 
87   122  9.17497           0.01883           1.40295           0.01839           *                 *                 
87   123  7.63495           0.02101           1.68113           0.01813           *                 *                 
87   124  8.87836           0.0193            1.82445           0.01283           *                 *                 
87   125  7.44704           0.01485           2.04953           0.01111           -25.10933         0.07537           
87   126  8.1082            0.01014           2.18221           0.00588           -23.21547         0.07132           
87   127  5.47718           0.00996           2.55165           0.00913           -20.44422         0.07661           
87   128  6.79455           0.01104           2.65116           0.01148           -17.54587         0.07319           
87   129  5.41843           0.00798           3.14946           0.00859           -14.82826         0.05369           
87   130  6.72768           0.00751           3.22725           0.00872           -12.75382         0.01719           
87   131  5.32679           0.00785           3.88835           0.00607           -11.62465         0.01893           
87   132  6.51267           0.00839           3.88855           0.00729           -9.92236          0.05199           
87   133  5.20676           0.00801           4.63605           0.00439           *                 *                 
87   134  6.27635           0.00622           4.62376           0.005             -7.099            0.05151           
87   135  4.9705            0.00891           5.38229           0.00939           *                 *                 
87   136  6.06703           0.0077            5.27878           0.00227           -3.93828          0.07109           
87   137  4.7051            0.01134           5.93009           0.01364           -2.11366          0.01351           
87   138  5.99932           0.01638           5.91346           0.01548           -0.52011          0.07201           
87   139  4.37139           0.01349           6.30257           0.01276           1.48726           0.01301           
87   140  5.90941           0.00858           6.35372           0.01202           2.85125           0.00948           
87   141  4.36954           0.00895           6.79058           0.01562           4.46063           0.00801           
87   142  5.78728           0.00839           6.86417           0.01837           5.77135           0.00596           
87   143  4.25281           0.00823           7.1646            0.01459           7.31316           0.00721           
87   144  5.47751           0.01013           *                 *                 8.65617           0.00793           
87   145  4.07906           0.01597           *                 *                 10.1262           0.01593           
87   146  5.2241            0.02404           *                 *                 11.43058          0.01961           
88   113  *                 *                 1.48467           0.03673           *                 *                 
88   114  10.93326          0.02525           1.80269           0.01755           *                 *                 
88   115  8.48445           0.04098           1.72348           0.03877           *                 *                 
88   116  10.67626          0.04107           2.1086            0.0165            *                 *                 
88   117  8.28911           0.07216           2.05729           0.07468           *                 *                 
88   118  10.34477          0.07278           2.41362           0.01963           *                 *                 
88   119  8.09237           0.05616           2.50207           0.06021           *                 *                 
88   120  9.88795           0.05395           2.71677           0.01969           *                 *                 
88   121  7.94095           0.01066           2.76483           0.01316           *                 *                 
88   122  9.48674           0.01082           3.07661           0.01728           *                 *                 
88   123  7.68209           0.01213           3.12374           0.0171            *                 *                 
88   124  9.10231           0.01377           3.34769           0.01645           *                 *                 
88   125  7.52679           0.01494           3.42745           0.01317           *                 *                 
88   126  8.32414           0.01113           3.64339           0.0073            *                 *                 
88   127  5.63031           0.00923           3.79653           0.0114            -22.38935         0.08881           
88   128  7.31398           0.01148           4.31596           0.01112           -19.77527         0.02938           
88   129  5.47274           0.01121           4.37026           0.00817           *                 *                 
88   130  7.3098            0.0132            4.95239           0.01284           -15.24344         0.01765           
88   131  5.32821           0.0138            4.95381           0.00939           -13.89229         0.05144           
88   132  7.19535           0.01155           5.63649           0.01076           *                 *                 
88   133  5.37775           0.00932           5.80748           0.00598           -11.55618         0.05132           
88   134  6.71494           0.00623           6.24607           0.0065            -9.95264          0.05218           
88   135  5.1582            0.00479           6.43377           0.00774           -8.6037           0.07115           
88   136  6.47871           0.00226           6.84545           0.00211           -6.89634          0.02322           
88   137  4.90412           0.00279           7.04448           0.01148           -5.38681          0.0112            
88   138  6.3966            0.00285           7.44176           0.01211           -3.66105          0.01312           
88   139  4.56143           0.00027           7.6318            0.00653           -1.86775          0.00987           
88   140  6.30876           0.00234           8.03115           0.00623           -0.28196          0.01449           
88   141  4.44962           0.01557           8.11123           0.01684           1.35141           0.01654           
88   142  6.11697           0.01856           8.44093           0.01145           2.9013            0.01124           
88   143  4.37114           0.01534           8.55925           0.01312           4.41047           0.01168           
88   144  5.79085           0.01459           8.87259           0.01198           5.88742           0.00933           
88   145  4.23421           0.01256           9.02774           0.01641           7.41488           0.00889           
88   146  5.47475           0.01201           9.27839           0.02128           8.7856            0.00846           
89   116  *                 *                 -0.76094          0.05306           *                 *                 
89   117  8.69856           0.07164           -0.35149          0.08673           *                 *                 
89   118  10.40454          0.07133           -0.29172          0.05351           *                 *                 
89   119  8.46431           0.07512           0.08022           0.07704           *                 *                 
89   120  9.98074           0.07527           0.17302           0.05141           *                 *                 
89   121  8.12543           0.07653           0.35749           0.05769           *                 *                 
89   122  9.6588            0.07811           0.52955           0.05377           *                 *                 
89   123  7.99623           0.0738            0.8437            0.05199           *                 *                 
89   124  9.19392           0.0536            0.93531           0.01896           *                 *                 
89   125  7.78215           0.02159           1.19067           0.01823           *                 *                 
89   126  8.48456           0.01972           1.35109           0.01347           *                 *                 
89   127  5.95754           0.01647           1.67831           0.01324           *                 *                 
89   128  7.51204           0.01572           1.87638           0.01431           *                 *                 
89   129  5.93138           0.05199           2.33502           0.05122           *                 *                 
89   130  7.34545           0.07157           2.37066           0.05169           -17.88717         0.10177           
89   131  5.89711           0.05083           2.93957           0.01016           *                 *                 
89   132  7.29189           0.05076           3.03611           0.05107           *                 *                 
89   133  5.97295           0.05065           3.63131           0.00669           *                 *                 
89   134  6.86691           0.00869           3.78328           0.00829           *                 *                 
89   135  5.66306           0.0081            4.28814           0.00444           *                 *                 
89   136  6.66811           0.00616           4.47754           0.00487           -9.95036          0.07178           
89   137  5.3994            0.0055            4.97282           0.00377           *                 *                 
89   138  6.531             0.00334           5.10722           0.00225           -6.7125           0.07253           
89   139  5.02617           0.00242           5.57195           0.00242           -4.70097          0.05061           
89   140  6.27611           0.01229           5.53931           0.01227           -3.08974          0.08769           
89   141  4.92287           0.01993           6.01255           0.02212           -1.39791          0.05368           
89   142  6.14685           0.02051           6.04243           0.01662           0.13834           0.0522            
89   143  4.67975           0.01844           6.35104           0.0173            *                 *                 
89   144  5.9177            0.01844           6.47789           0.01593           3.35944           0.05262           
89   145  4.53816           0.01911           6.78184           0.01641           4.88632           0.0163            
89   146  5.55535           0.01976           6.86244           0.01629           6.31405           0.01404           
89   147  4.20748           0.04067           *                 *                 7.84281           0.06325           
90   118  *                 *                 1.75147           0.06089           *                 *                 
90   120  *                 *                 2.07333           0.05403           *                 *                 
90   121  8.22059           0.07541           2.1685            0.09287           *                 *                 
90   122  9.87068           0.0737            2.38038           0.05393           *                 *                 
90   123  8.06204           0.01365           2.44618           0.0522            *                 *                 
90   124  9.49652           0.01408           2.74878           0.01862           *                 *                 
90   125  7.84462           0.01385           2.81124           0.01772           *                 *                 
90   126  8.69457           0.01494           3.02125           0.01729           *                 *                 
90   127  6.16387           0.01605           3.22759           0.01517           *                 *                 
90   128  7.91036           0.01494           3.6259            0.0155            *                 *                 
90   129  5.96667           0.05165           3.66119           0.07162           *                 *                 
90   130  7.87361           0.0552            4.18935           0.05512           *                 *                 
90   131  5.80005           0.02357           4.09228           0.01008           *                 *                 
90   132  7.80858           0.01466           4.60897           0.05187           *                 *                 
90   133  5.8886            0.01527           4.52461           0.01044           *                 *                 
90   134  7.46341           0.01359           5.12112           0.0123            *                 *                 
90   135  5.75492           0.01122           5.21298           0.00638           *                 *                 
90   136  7.18381           0.00661           5.72868           0.00642           *                 *                 
90   137  5.46413           0.00481           5.79341           0.00343           *                 *                 
90   138  7.10516           0.00225           6.36757           0.0021            -9.31639          0.02918           
90   139  5.25672           0.00261           6.59812           0.00278           -7.81001          0.05123           
90   140  6.79431           0.00221           7.11631           0.01217           -6.0718           0.01485           
90   141  5.11802           0.0002            7.31146           0.01588           -4.49311          0.02257           
90   142  6.44042           0.00107           7.60504           0.01312           -2.91636          0.01765           
90   143  4.78639           9e-05             7.71167           0.01312           -1.32005          0.05037           
90   144  6.19002           0.00257           7.98399           0.0133            0.26304           0.00721           
90   145  4.66658           0.0133            8.11241           0.01911           1.83534           0.02431           
90   146  5.83387           0.01911           8.39093           0.01976           3.35361           0.01409           
90   147  4.37142           0.02112           8.55487           0.04134           4.86337           0.01593           
91   121  *                 *                 -0.39422          0.10457           *                 *                 
91   122  10.00205          0.10327           -0.26285          0.07186           *                 *                 
91   123  8.24843           0.10419           -0.07646          0.07668           *                 *                 
91   124  9.69289           0.10536           0.11992           0.07362           *                 *                 
91   125  8.13604           0.0904            0.41134           0.05425           *                 *                 
91   126  8.80212           0.05584           0.51889           0.01995           *                 *                 
91   127  6.45596           0.02422           0.81098           0.02118           *                 *                 
91   128  8.21496           0.05467           1.11558           0.05258           *                 *                 
91   130  *                 *                 1.58178           0.05586           *                 *                 
91   132  *                 *                 2.17141           0.0721            *                 *                 
91   133  6.52971           0.07144           2.81252           0.01183           *                 *                 
91   134  7.59287           0.07139           2.94198           0.07171           *                 *                 
91   135  6.37877           0.0719            3.56582           0.01237           *                 *                 
91   136  7.2734            0.01356           3.65541           0.00858           *                 *                 
91   137  5.97893           0.0085            4.17021           0.00467           *                 *                 
91   138  7.098             0.00531           4.16305           0.00339           -12.25311         0.08741           
91   139  5.79462           0.00422           4.70095           0.00359           *                 *                 
91   140  6.82052           0.00318           4.72716           0.00146           *                 *                 
91   141  5.54909           0.00768           5.15823           0.00752           *                 *                 
91   142  6.52848           0.00764           5.24628           0.00112           *                 *                 
91   143  5.22187           0.00406           5.68176           0.00408           *                 *                 
91   144  6.12134           0.01456           5.61308           0.01421           -2.33653          0.05403           
91   145  5.02626           0.01976           5.97277           0.01911           *                 *                 
91   146  5.87765           0.01911           6.01655           0.01911           *                 *                 
91   147  4.7049            0.02051           6.35002           0.02239           2.47255           0.05312           
92   123  *                 *                 1.8514            0.11673           *                 *                 
92   124  9.92805           0.09284           2.08656           0.07807           *                 *                 
92   126  *                 *                 2.46277           0.021             *                 *                 
92   127  6.67936           0.05259           2.68617           0.05398           *                 *                 
92   130  8.31849           0.07291           3.39243           0.07303           *                 *                 
92   131  6.50714           0.0881            *                 *                 *                 *                 
92   132  8.18607           0.07478           3.88739           0.07473           *                 *                 
92   133  6.41365           0.02556           3.77133           0.01319           *                 *                 
92   134  8.12237           0.01689           4.30083           0.07217           *                 *                 
92   135  6.35472           0.01614           4.27678           0.0149            *                 *                 
