Z, N, experiment, who missed, value
86,108,2016,Erik,1492.831535
20,29,2016,Erik,421.147681
59,74,2016,Erik,1105.265212
23,32,2016,Erik,475.07341
82,105,2016,Erik,1460.172096
28,45,2016,Erik,617.409033
32,40,2016,Erik,628.686131
31,32,2016,Erik,540.787796
35,37,2016,Erik,612.814975
18,23,2016,Erik,349.909544
91,128,2016,Erik,1677.886181
40,56,2016,Erik,828.992042
65,80,2016,Erik,1185.877858
14,27,2016,Erik,307.851703
53,68,2016,Erik,1021.417263
39,49,2016,Erik,764.064004
95,148,2016,Erik,1829.833564
78,116,2016,Erik,1539.573764
79,110,2016,Erik,1497.256727
44,60,2016,Erik,893.090117
98,152,2016,Erik,1869.990445
83,107,2016,Erik,1479.216337
12,21,2016,Erik,252.003197
56,71,2016,Erik,1064.064666
66,96,2016,Erik,1324.100996
87,111,2016,Erik,1520.483945
89,129,2016,Erik,1679.076051
82,96,2016,Erik,1368.968982
28,36,2016,Erik,561.757941
32,47,2016,Erik,682.126048
31,41,2016,Erik,625.470857
35,42,2016,Erik,667.34463
18,14,2016,Erik,246.400529
74,115,2016,Erik,1503.203973
40,63,2016,Erik,867.867756
8,8,2016,Erik,127.619423
63,87,2016,Erik,1236.202937
53,77,2016,Erik,1094.743813
39,46,2016,Erik,733.393155
98,147,2016,Erik,1837.419036
79,119,2016,Erik,1565.897414
44,59,2016,Erik,884.19026
83,112,2016,Erik,1526.998908
48,62,2016,Erik,940.640951
12,12,2016,Erik,198.257202
56,78,2016,Erik,1126.695801
86,126,2016,Erik,1652.49836
89,138,2016,Erik,1736.711942
52,58,2016,Erik,919.393461
56,61,2016,Erik,957.991296
59,88,2016,Erik,1215.770148
60,74,2016,Erik,1110.263047
6,10,2016,Erik,110.752956
28,35,2016,Erik,552.100477
32,38,2016,Erik,610.519471
88,131,2016,Erik,1689.379029
93,142,2016,Erik,1782.959624
8,15,2016,Erik,164.760278
63,92,2016,Erik,1273.585384
53,86,2016,Erik,1148.92049
36,50,2016,Erik,749.235015
54,76,2016,Erik,1096.905805
79,124,2016,Erik,1599.816658
44,50,2016,Erik,806.864819
9,16,2016,Erik,183.407784
83,121,2016,Erik,1602.261104
48,53,2016,Erik,853.487577
12,11,2016,Erik,181.725828
15,14,2016,Erik,239.286071
56,85,2016,Erik,1173.977799
27,27,2016,Erik,462.738127
67,96,2016,Erik,1329.586838
86,113,2016,Erik,1540.41107
87,125,2016,Erik,1646.572387
89,147,2016,Erik,1783.982391
59,81,2016,Erik,1168.514945
25,33,2016,Erik,504.405672
6,13,2016,Erik,116.24729
31,31,2016,Erik,528.156291
88,138,2016,Erik,1731.604713
74,101,2016,Erik,1404.220782
75,113,2016,Erik,1497.749597
40,45,2016,Erik,727.943888
21,21,2016,Erik,354.687511
93,135,2016,Erik,1733.907813
36,57,2016,Erik,786.604569
54,71,2016,Erik,1053.862134
92,142,2016,Erik,1778.568723
41,50,2016,Erik,789.052275
83,126,2016,Erik,1640.23046
104,153,2016,Erik,1897.099636
88,115,2016,Erik,1560.970499
15,23,2016,Erik,309.596647
56,92,2016,Erik,1208.338133
41,67,2016,Erik,899.172443
66,77,2016,Erik,1154.733419
86,136,2016,Erik,1708.179725
87,122,2016,Erik,1622.612037
108,157,2016,Erik,1933.506991
91,127,2016,Erik,1669.671224
59,86,2016,Erik,1203.809385
60,88,2016,Erik,1225.023062
6,4,2016,Erik,60.320509
32,52,2016,Erik,711.104474
88,145,2016,Erik,1767.437702
70,97,2016,Erik,1353.737352
53,55,2016,Erik,882.888286
71,109,2016,Erik,1443.967923
74,108,2016,Erik,1459.333272
75,118,2016,Erik,1529.321014
21,30,2016,Erik,438.436903
80,123,2016,Erik,1601.160154
29,46,2016,Erik,637.132525
33,43,2016,Erik,659.894547
72,90,2016,Erik,1300.394528
53,88,2016,Erik,1156.518829
92,133,2016,Erik,1716.691966
41,59,2016,Erik,854.853534
88,122,2016,Erik,1625.688658
15,28,2016,Erik,330.651848
76,94,2016,Erik,1346.592978
41,68,2016,Erik,904.38779
45,63,2016,Erik,921.529067
13,22,2016,Erik,272.549525
87,115,2016,Erik,1559.247003
86,131,2016,Erik,1680.536841
92,126,2016,Erik,1665.678053
60,87,2016,Erik,1217.690496
70,88,2016,Erik,1276.515151
71,106,2016,Erik,1425.461427
90,132,2016,Erik,1704.219488
75,111,2016,Erik,1484.517236
80,114,2016,Erik,1535.432973
63,75,2016,Erik,1126.304557
48,75,2016,Erik,1032.634296
29,39,2016,Erik,591.728994
33,44,2016,Erik,669.590806
54,81,2016,Erik,1133.795083
36,47,2016,Erik,721.746029
41,60,2016,Erik,862.018944
9,11,2016,Erik,154.402824
84,134,2016,Erik,1685.474425
42,69,2016,Erik,922.99806
45,56,2016,Erik,867.410536
66,95,2016,Erik,1315.904001
49,61,2016,Erik,935.980618
67,87,2016,Erik,1255.205953
13,15,2016,Erik,232.677216
3,9,2016,Erik,45.499245
45,73,2016,Erik,982.097985
90,143,2016,Erik,1771.475381
53,57,2016,Erik,906.845493
71,99,2016,Erik,1373.88462
75,100,2016,Erik,1399.09396
93,146,2016,Erik,1806.976947
21,32,2016,Erik,450.257663
80,105,2016,Erik,1456.790833
7,13,2016,Erik,134.183531
48,66,2016,Erik,972.593186
29,32,2016,Erik,531.646792
33,37,2016,Erik,603.517138
16,27,2016,Erik,346.7448
73,94,2016,Erik,1339.150835
94,147,2016,Erik,1818.693132
9,12,2016,Erik,162.504283
37,49,2016,Erik,747.934009
77,90,2016,Erik,1304.742884
24,26,2016,Erik,435.051974
45,49,2016,Erik,796.406508
10,21,2016,Erik,211.205933
66,86,2016,Erik,1245.324212
49,54,2016,Erik,867.644015
67,92,2016,Erik,1298.252765
83,130,2016,Erik,1659.488704
64,96,2016,Erik,1309.28329
45,66,2016,Erik,943.015751
28,30,2016,Erik,506.459857
71,88,2016,Erik,1277.502503
57,71,2016,Erik,1067.161138
80,96,2016,Erik,1369.750256
26,36,2016,Erik,538.959098
7,10,2016,Erik,123.865994
16,18,2016,Erik,291.839165
92,146,2016,Erik,1801.691236
41,46,2016,Erik,744.003488
22,24,2016,Erik,398.197095
51,69,2016,Erik,1017.076923
37,58,2016,Erik,803.720371
42,55,2016,Erik,837.604539
66,81,2016,Erik,1199.045788
105,154,2016,Erik,1906.335349
84,106,2016,Erik,1472.398261
87,143,2016,Erik,1748.853373
90,145,2016,Erik,1782.331983
57,72,2016,Erik,1077.931598
58,70,2016,Erik,1063.287291
80,103,2016,Erik,1438.269205
99,152,2016,Erik,1873.937544
7,3,2016,Erik,36.436822
54,58,2016,Erik,921.767958
22,19,2016,Erik,329.410244
61,76,2016,Erik,1132.121084
30,51,2016,Erik,676.506421
51,74,2016,Erik,1057.272026
34,46,2016,Erik,696.865565
52,68,2016,Erik,1017.244816
42,62,2016,Erik,886.909041
10,7,2016,Erik,112.888627
55,78,2016,Erik,1118.527894
65,96,2016,Erik,1316.092122
84,113,2016,Erik,1537.69164
85,109,2016,Erik,1500.057526
87,132,2016,Erik,1690.937877
57,81,2016,Erik,1155.768066
4,5,2016,Erik,58.164076
80,94,2016,Erik,1348.463679
73,113,2016,Erik,1482.762344
54,61,2016,Erik,954.612322
51,83,2016,Erik,1115.678155
34,41,2016,Erik,650.919
52,67,2016,Erik,1006.986691
37,44,2016,Erik,700.287097
42,57,2016,Erik,852.172582
10,14,2016,Erik,191.839945
85,133,2016,Erik,1684.950831
55,71,2016,Erik,1058.308566
84,120,2016,Erik,1599.174119
85,118,2016,Erik,1584.141781
50,56,2016,Erik,893.796732
57,90,2016,Erik,1208.569137
58,72,2016,Erik,1083.318915
4,12,2016,Erik,68.564622
101,150,2016,Erik,1867.91841
46,52,2016,Erik,836.322809
68,97,2016,Erik,1343.090416
72,100,2016,Erik,1388.340925
19,18,2016,Erik,308.574633
94,143,2016,Erik,1794.271313
61,94,2016,Erik,1270.271889
62,84,2016,Erik,1210.904073
52,74,2016,Erik,1066.370085
17,24,2016,Erik,344.931561
76,112,2016,Erik,1499.087686
81,123,2016,Erik,1607.526019
10,9,2016,Erik,143.77966
49,82,2016,Erik,1087.033355
55,92,2016,Erik,1195.375477
38,60,2016,Erik,827.683602
25,25,2016,Erik,426.635164
64,76,2016,Erik,1141.697462
85,127,2016,Erik,1653.249306
50,51,2016,Erik,836.392081
89,116,2016,Erik,1570.885835
1,0,2016,Erik,1.4e-05
58,83,2016,Erik,1178.113423
4,11,2016,Erik,68.114621
46,63,2016,Erik,931.392807
29,29,2016,Erik,497.116505
68,104,2016,Erik,1391.551643
69,102,2016,Erik,1385.424678
72,107,2016,Erik,1438.900831
73,99,2016,Erik,1382.486343
19,27,2016,Erik,391.830219
61,87,2016,Erik,1223.698449
62,95,2016,Erik,1285.369838
100,150,2016,Erik,1865.523927
30,36,2016,Erik,578.13615
52,81,2016,Erik,1115.741084
17,17,2016,Erik,285.565229
76,111,2016,Erik,1491.09808
77,119,2016,Erik,1551.174156
42,43,2016,Erik,710.713786
23,31,2016,Erik,467.750679
81,124,2016,Erik,1615.072066
82,130,2016,Erik,1654.516934
49,75,2016,Erik,1043.379301
55,85,2016,Erik,1164.006293
38,55,2016,Erik,800.989747
43,56,2016,Erik,852.748013
65,75,2016,Erik,1129.615128
11,19,2016,Erik,225.059203
85,120,2016,Erik,1601.093806
89,125,2016,Erik,1651.190535
58,90,2016,Erik,1219.57814
96,153,2016,Erik,1863.903482
46,70,2016,Erik,980.117191
68,87,2016,Erik,1260.064816
51,57,2016,Erik,904.248678
73,100,2016,Erik,1391.624222
19,32,2016,Erik,419.289081
61,80,2016,Erik,1170.856429
27,32,2016,Erik,517.314473
100,157,2016,Erik,1907.505362
30,47,2016,Erik,656.810682
34,50,2016,Erik,727.339101
52,88,2016,Erik,1145.879415
76,102,2016,Erik,1420.781544
77,112,2016,Erik,1503.689024
23,20,2016,Erik,346.989365
81,117,2016,Erik,1562.280713
82,125,2016,Erik,1629.063542
49,76,2016,Erik,1051.057223
50,82,2016,Erik,1102.843852
31,52,2016,Erik,694.924183
35,49,2016,Erik,728.392131
74,92,2016,Erik,1323.834156
55,82,2016,Erik,1149.28784
38,46,2016,Erik,728.911618
97,149,2016,Erik,1845.69093
43,49,2016,Erik,787.846618
64,90,2016,Erik,1266.619595
65,76,2016,Erik,1141.745012
11,8,2016,Erik,131.819987
90,124,2016,Erik,1646.157171
96,144,2016,Erik,1810.288017
78,96,2016,Erik,1368.705499
46,73,2016,Erik,995.907412
47,69,2016,Erik,982.045876
68,94,2016,Erik,1320.689371
51,62,2016,Erik,956.576905
69,104,2016,Erik,1398.613075
73,109,2016,Erik,1458.299479
5,6,2016,Erik,76.205125
62,73,2016,Erik,1103.980482
55,58,2016,Erik,920.795135
77,105,2016,Erik,1447.791892
81,110,2016,Erik,1504.535687
82,116,2016,Erik,1560.037123
49,69,2016,Erik,1001.309404
50,77,2016,Erik,1069.411524
35,54,2016,Erik,759.239899
75,95,2016,Erik,1352.362257
43,54,2016,Erik,836.501939
64,81,2016,Erik,1193.1981
14,14,2016,Erik,236.537033
96,151,2016,Erik,1852.978405
78,107,2016,Erik,1468.859973
43,71,2016,Erik,945.090207
47,66,2016,Erik,962.316091
24,35,2016,Erik,505.517523
61,98,2016,Erik,1292.17151
102,155,2016,Erik,1904.283473
47,51,2016,Erik,827.285916
20,23,2016,Erik,369.828831
77,98,2016,Erik,1385.635493
81,103,2016,Erik,1438.636758
82,111,2016,Erik,1515.807534
50,68,2016,Erik,1004.951713
18,29,2016,Erik,390.636284
91,138,2016,Erik,1747.242583
40,50,2016,Erik,783.897824
43,47,2016,Erik,763.502977
65,94,2016,Erik,1302.020261
11,6,2016,Erik,93.433527
14,17,2016,Erik,262.207228
39,59,2016,Erik,832.772942
78,114,2016,Erik,1524.959516
79,96,2016,Erik,1368.080276
26,28,2016,Erik,471.765007
44,70,2016,Erik,955.929397
83,101,2016,Erik,1419.125782
47,75,2016,Erik,1019.037238
69,90,2016,Erik,1289.928963
56,65,2016,Erik,1003.563652
2,5,2016,Erik,28.861433
5,8,2016,Erik,84.45352
66,102,2016,Erik,1362.906992
47,56,2016,Erik,879.378782
86,109,2016,Erik,1501.576067
52,53,2016,Erik,859.618571
20,30,2016,Erik,427.508458
59,77,2016,Erik,1132.881939
23,35,2016,Erik,490.544531
82,102,2016,Erik,1432.022705
32,41,2016,Erik,635.469072
31,35,2016,Erik,572.178317
35,36,2016,Erik,602.184332
18,20,2016,Erik,327.342906
40,57,2016,Erik,834.567175
65,87,2016,Erik,1246.705588
14,24,2016,Erik,299.927716
53,67,2016,Erik,1010.847483
39,48,2016,Erik,754.712044
78,117,2016,Erik,1545.678861
79,105,2016,Erik,1453.636892
44,61,2016,Erik,899.000215
98,153,2016,Erik,1875.097136
83,106,2016,Erik,1470.6101
48,56,2016,Erik,885.833455
12,22,2016,Erik,256.713464
56,72,2016,Erik,1074.696537
62,98,2016,Erik,1303.141008
66,97,2016,Erik,1330.372006
87,110,2016,Erik,1511.73268
52,60,2016,Erik,940.873794
89,128,2016,Erik,1673.14467
60,76,2016,Erik,1129.958538
6,16,2016,Erik,119.263798
82,97,2016,Erik,1378.563955
28,37,2016,Erik,567.856023
32,32,2016,Erik,545.845184
31,40,2016,Erik,618.950381
35,45,2016,Erik,694.212768
18,15,2016,Erik,261.655788
74,112,2016,Erik,1485.881011
8,9,2016,Erik,131.762503
63,86,2016,Erik,1229.780497
53,76,2016,Erik,1088.243482
36,52,2016,Erik,761.803271
54,74,2016,Erik,1080.743004
39,41,2016,Erik,676.342595
78,124,2016,Erik,1592.076363
79,118,2016,Erik,1559.385053
44,52,2016,Erik,826.504236
98,144,2016,Erik,1817.203327
83,115,2016,Erik,1552.556787
48,63,2016,Erik,947.616547
12,13,2016,Erik,205.587734
56,79,2016,Erik,1133.667763
86,127,2016,Erik,1657.606096
89,137,2016,Erik,1730.18094
52,59,2016,Erik,928.822445
59,91,2016,Erik,1232.840514
60,75,2016,Erik,1118.901542
6,11,2016,Erik,111.486508
32,39,2016,Erik,617.93541
88,132,2016,Erik,1696.574384
91,145,2016,Erik,1788.304766
93,141,2016,Erik,1775.976544
63,95,2016,Erik,1293.236434
53,85,2016,Erik,1144.358118
36,51,2016,Erik,754.750189
54,77,2016,Erik,1103.510218
44,51,2016,Erik,815.810291
83,120,2016,Erik,1595.068717
48,54,2016,Erik,865.38213
56,86,2016,Erik,1180.158755
27,26,2016,Erik,449.316284
67,99,2016,Erik,1350.493786
86,118,2016,Erik,1587.238402
87,124,2016,Erik,1639.12535
89,146,2016,Erik,1779.77491
91,121,2016,Erik,1618.333729
59,80,2016,Erik,1160.574336
25,32,2016,Erik,497.993045
6,2,2016,Erik,24.812277
31,30,2016,Erik,515.232726
88,139,2016,Erik,1736.166144
74,98,2016,Erik,1379.471219
75,112,2016,Erik,1491.877946
40,46,2016,Erik,740.809031
21,20,2016,Erik,343.137452
93,134,2016,Erik,1726.870109
72,84,2016,Erik,1240.614509
36,58,2016,Erik,791.887665
54,68,2016,Erik,1027.809776
92,143,2016,Erik,1783.86622
41,49,2016,Erik,777.004475
104,154,2016,Erik,1904.696345
88,116,2016,Erik,1571.646756
15,22,2016,Erik,305.899764
56,93,2016,Erik,1211.936025
41,66,2016,Erik,895.27917
67,104,2016,Erik,1382.298002
86,137,2016,Erik,1712.23351
87,117,2016,Erik,1577.878566
108,158,2016,Erik,1941.342219
91,126,2016,Erik,1663.215266
60,89,2016,Erik,1230.06185
25,41,2016,Erik,549.899042
6,5,2016,Erik,73.441103
32,53,2016,Erik,714.150784
88,146,2016,Erik,1772.912451
70,102,2016,Erik,1392.758811
71,108,2016,Erik,1438.279175
74,109,2016,Erik,1465.52411
75,105,2016,Erik,1439.999602
21,29,2016,Erik,431.684283
80,124,2016,Erik,1608.652352
63,77,2016,Erik,1147.683459
29,45,2016,Erik,630.596071
33,42,2016,Erik,652.566047
72,91,2016,Erik,1308.56052
92,134,2016,Erik,1724.814335
41,58,2016,Erik,849.320158
88,123,2016,Erik,1633.370745
76,95,2016,Erik,1355.039991
45,62,2016,Erik,915.289731
49,59,2016,Erik,917.487833
67,81,2016,Erik,1200.129893
13,21,2016,Erik,267.254768
87,114,2016,Erik,1550.683345
86,128,2016,Erik,1664.30113
92,127,2016,Erik,1672.35741
3,3,2016,Erik,31.994029
60,80,2016,Erik,1167.303435
70,89,2016,Erik,1284.414838
53,63,2016,Erik,972.301461
71,101,2016,Erik,1389.457012
90,133,2016,Erik,1710.108086
75,110,2016,Erik,1478.337859
80,115,2016,Erik,1542.333739
63,74,2016,Erik,1116.629465
48,76,2016,Erik,1039.993105
29,38,2016,Erik,585.410154
33,35,2016,Erik,581.927145
73,84,2016,Erik,1239.679927
54,86,2016,Erik,1160.724972
36,40,2016,Erik,654.269884
9,10,2016,Erik,147.801487
84,135,2016,Erik,1689.221285
37,55,2016,Erik,788.387362
42,66,2016,Erik,909.600287
45,55,2016,Erik,857.517929
66,92,2016,Erik,1294.041596
49,60,2016,Erik,927.928842
67,86,2016,Erik,1247.507427
13,14,2016,Erik,224.952115
3,8,2016,Erik,45.709244
45,72,2016,Erik,978.03658
90,140,2016,Erik,1755.130549
53,56,2016,Erik,895.982495
71,98,2016,Erik,1366.591641
75,103,2016,Erik,1423.67306
93,145,2016,Erik,1800.76203
80,106,2016,Erik,1467.217582
7,12,2016,Erik,132.022427
48,67,2016,Erik,978.734051
33,36,2016,Erik,594.216115
16,28,2016,Erik,351.824892
73,93,2016,Erik,1328.826233
92,148,2016,Erik,1812.42615
94,144,2016,Erik,1801.27114
37,48,2016,Erik,739.283029
24,27,2016,Erik,444.312615
45,48,2016,Erik,784.439377
10,18,2016,Erik,206.873834
66,87,2016,Erik,1252.4206
49,53,2016,Erik,855.63499
67,95,2016,Erik,1321.178726
83,133,2016,Erik,1672.597032
64,97,2016,Erik,1314.91869
45,65,2016,Erik,935.468668
28,31,2016,Erik,515.459138
84,108,2016,Erik,1492.047721
71,91,2016,Erik,1304.839606
57,70,2016,Erik,1058.360497
80,97,2016,Erik,1378.819166
26,37,2016,Erik,543.787989
7,5,2016,Erik,74.041415
16,19,2016,Erik,298.825004
72,112,2016,Erik,1470.293887
92,147,2016,Erik,1806.497619
41,45,2016,Erik,731.191738
22,25,2016,Erik,407.077978
51,68,2016,Erik,1010.062024
37,57,2016,Erik,798.320345
42,52,2016,Erik,814.259959
84,107,2016,Erik,1480.974477
87,142,2016,Erik,1744.600561
57,79,2016,Erik,1139.143729
58,71,2016,Erik,1072.112188
99,155,2016,Erik,1890.67318
63,97,2016,Erik,1305.604345
29,49,2016,Erik,651.372607
33,54,2016,Erik,732.005574
54,59,2016,Erik,932.016556
61,75,2016,Erik,1121.146833
30,48,2016,Erik,663.57604
51,77,2016,Erik,1077.859991
34,47,2016,Erik,703.566414
52,69,2016,Erik,1024.493649
42,63,2016,Erik,891.967532
67,77,2016,Erik,1154.462976
55,73,2016,Erik,1076.031954
84,114,2016,Erik,1547.87832
85,108,2016,Erik,1491.333365
50,62,2016,Erik,953.526008
87,135,2016,Erik,1707.391493
57,80,2016,Erik,1148.318256
58,78,2016,Erik,1138.832289
4,6,2016,Erik,64.976359
80,95,2016,Erik,1357.866564
46,50,2016,Erik,815.042604
73,112,2016,Erik,1477.477792
62,82,2016,Erik,1195.730663
51,82,2016,Erik,1112.509798
34,38,2016,Erik,622.403745
52,76,2016,Erik,1081.441088
37,43,2016,Erik,688.934576
10,15,2016,Erik,195.995119
85,132,2016,Erik,1680.58304
55,70,2016,Erik,1049.97437
38,58,2016,Erik,818.042019
25,23,2016,Erik,397.161271
84,121,2016,Erik,1606.425591
85,117,2016,Erik,1574.498638
50,57,2016,Erik,903.026591
57,89,2016,Erik,1202.869712
58,73,2016,Erik,1091.675768
96,140,2016,Erik,1781.872006
46,53,2016,Erik,845.255803
68,98,2016,Erik,1351.566166
72,101,2016,Erik,1395.421801
19,21,2016,Erik,341.52388
94,140,2016,Erik,1774.799111
22,34,2016,Erik,474.102523
61,93,2016,Erik,1263.772616
62,85,2016,Erik,1217.245436
30,34,2016,Erik,559.098368
34,33,2016,Erik,560.759264
52,75,2016,Erik,1072.657732
76,113,2016,Erik,1505.008516
81,122,2016,Erik,1600.869933
49,81,2016,Erik,1080.820213
38,61,2016,Erik,831.853217
97,154,2016,Erik,1874.786469
25,24,2016,Erik,413.556885
64,77,2016,Erik,1151.210732
85,126,2016,Erik,1648.197031
89,123,2016,Erik,1634.214455
58,80,2016,Erik,1156.037475
46,60,2016,Erik,909.479904
29,28,2016,Erik,484.686348
69,101,2016,Erik,1377.938915
72,108,2016,Erik,1446.28859
73,98,2016,Erik,1374.805321
19,26,2016,Erik,384.960615
61,86,2016,Erik,1217.803675
62,92,2016,Erik,1266.933483
27,42,2016,Erik,586.0771
100,151,2016,Erik,1871.713569
30,37,2016,Erik,585.188621
34,56,2016,Erik,755.619504
17,16,2016,Erik,274.057166
52,82,2016,Erik,1123.409021
76,104,2016,Erik,1437.73772
77,118,2016,Erik,1545.359596
23,30,2016,Erik,461.637249
81,115,2016,Erik,1546.105923
82,131,2016,Erik,1658.242934
49,74,2016,Erik,1037.868135
55,84,2016,Erik,1159.585791
38,52,2016,Erik,782.638082
97,147,2016,Erik,1832.801376
43,59,2016,Erik,874.206982
11,18,2016,Erik,222.782562
89,124,2016,Erik,1643.408379
87,146,2016,Erik,1763.634044
58,91,2016,Erik,1223.920963
96,154,2016,Erik,1869.735908
43,72,2016,Erik,950.881227
46,71,2016,Erik,984.781351
68,80,2016,Erik,1192.835391
51,56,2016,Erik,894.385269
73,107,2016,Erik,1444.659786
27,35,2016,Erik,540.722999
30,44,2016,Erik,639.564245
34,51,2016,Erik,731.876334
76,103,2016,Erik,1428.328087
77,111,2016,Erik,1495.513027
23,23,2016,Erik,390.362314
81,116,2016,Erik,1555.022298
82,122,2016,Erik,1607.507433
49,67,2016,Erik,986.188306
50,83,2016,Erik,1105.242508
35,48,2016,Erik,721.551438
74,93,2016,Erik,1332.115501
75,89,2016,Erik,1292.493593
38,47,2016,Erik,737.436645
97,148,2016,Erik,1839.772743
43,48,2016,Erik,776.836254
64,91,2016,Erik,1273.054839
11,11,2016,Erik,174.144841
90,125,2016,Erik,1654.001788
96,145,2016,Erik,1816.381811
78,97,2016,Erik,1377.17212
43,65,2016,Erik,913.98479
47,68,2016,Erik,976.414559
68,95,2016,Erik,1327.593893
69,87,2016,Erik,1261.979162
73,108,2016,Erik,1452.236538
5,5,2016,Erik,64.750905
62,78,2016,Erik,1156.935792
47,53,2016,Erik,848.500095
77,104,2016,Erik,1440.131923
81,109,2016,Erik,1494.553451
82,117,2016,Erik,1567.272756
49,68,2016,Erik,994.952917
50,74,2016,Erik,1049.96096
35,57,2016,Erik,771.412395
75,94,2016,Erik,1343.786978
38,38,2016,Erik,637.939143
64,82,2016,Erik,1204.428881
14,15,2016,Erik,245.010635
39,61,2016,Erik,843.948197
78,104,2016,Erik,1444.126329
43,70,2016,Erik,941.230142
44,72,2016,Erik,965.919131
47,77,2016,Erik,1030.2739
24,36,2016,Erik,512.172657
5,14,2016,Erik,89.673131
102,152,2016,Erik,1885.593428
47,50,2016,Erik,816.974026
30,30,2016,Erik,514.983422
86,107,2016,Erik,1481.440801
20,16,2016,Erik,281.371932
77,97,2016,Erik,1375.033161
23,37,2016,Erik,499.52737
81,102,2016,Erik,1430.269455
82,108,2016,Erik,1489.815736
50,69,2016,Erik,1011.435199
31,37,2016,Erik,591.683285
18,26,2016,Erik,373.729248
91,141,2016,Erik,1765.406812
40,51,2016,Erik,791.092173
43,46,2016,Erik,752.10182
65,93,2016,Erik,1293.887248
14,22,2016,Erik,292.050906
39,58,2016,Erik,828.528271
78,115,2016,Erik,1531.221984
79,99,2016,Erik,1397.194018
26,29,2016,Erik,481.063125
44,71,2016,Erik,959.968638
47,74,2016,Erik,1014.262633
12,24,2016,Erik,260.799291
69,89,2016,Erik,1279.990441
56,66,2016,Erik,1015.499077
2,2,2016,Erik,28.29569
66,103,2016,Erik,1368.015921
47,59,2016,Erik,905.732427
52,54,2016,Erik,873.098127
20,31,2016,Erik,432.322856
59,76,2016,Erik,1124.406127
23,34,2016,Erik,486.48491
81,95,2016,Erik,1356.601379
82,103,2016,Erik,1440.583721
32,42,2016,Erik,645.665309
31,34,2016,Erik,563.040846
35,39,2016,Erik,635.184021
18,21,2016,Erik,333.941593
91,130,2016,Erik,1692.19266
40,58,2016,Erik,840.982541
65,86,2016,Erik,1239.540858
14,25,2016,Erik,301.508383
53,66,2016,Erik,1002.788708
39,51,2016,Erik,782.401684
95,150,2016,Erik,1841.250776
78,122,2016,Erik,1579.840762
79,104,2016,Erik,1445.438347
44,62,2016,Erik,907.460266
98,150,2016,Erik,1857.780188
83,109,2016,Erik,1498.293928
48,57,2016,Erik,894.270232
12,23,2016,Erik,257.468346
56,73,2016,Erik,1082.452556
62,99,2016,Erik,1307.649495
89,135,2016,Erik,1718.113433
52,61,2016,Erik,949.724633
59,69,2016,Erik,1053.301798
60,77,2016,Erik,1138.415136
28,38,2016,Erik,576.807941
32,33,2016,Erik,556.079222
31,43,2016,Erik,641.074817
35,44,2016,Erik,686.320492
18,12,2016,Erik,207.126395
74,113,2016,Erik,1491.347771
8,10,2016,Erik,139.807873
63,81,2016,Erik,1188.601928
53,75,2016,Erik,1079.403763
36,53,2016,Erik,766.719088
54,75,2016,Erik,1087.650083
39,40,2016,Erik,664.940958
79,113,2016,Erik,1520.660842
44,53,2016,Erik,834.615734
83,114,2016,Erik,1544.803174
12,14,2016,Erik,216.680811
56,80,2016,Erik,1142.775504
86,124,2016,Erik,1637.300886
89,136,2016,Erik,1724.78154
56,63,2016,Erik,981.266265
59,90,2016,Erik,1227.508083
6,8,2016,Erik,105.284559
88,133,2016,Erik,1701.952136
91,144,2016,Erik,1783.278503
93,140,2016,Erik,1769.911507
63,94,2016,Erik,1287.368836
53,84,2016,Erik,1140.663158
36,60,2016,Erik,799.762206
54,66,2016,Erik,1008.484586
83,123,2016,Erik,1617.786122
48,55,2016,Erik,874.445373
56,87,2016,Erik,1184.325006
27,29,2016,Erik,486.911212
67,98,2016,Erik,1344.250145
86,119,2016,Erik,1595.049313
87,127,2016,Erik,1660.157762
89,145,2016,Erik,1774.219557
59,83,2016,Erik,1183.756968
25,39,2016,Erik,539.995054
6,3,2016,Erik,39.036891
88,140,2016,Erik,1742.474904
70,108,2016,Erik,1431.626747
74,99,2016,Erik,1387.172734
75,115,2016,Erik,1510.511252
40,47,2016,Erik,750.258472
21,19,2016,Erik,326.947057
36,59,2016,Erik,794.770124
54,69,2016,Erik,1035.774818
92,136,2016,Erik,1739.063614
41,48,2016,Erik,766.896847
88,117,2016,Erik,1579.93587
15,17,2016,Erik,270.852051
41,65,2016,Erik,889.687399
86,142,2016,Erik,1737.736374
87,116,2016,Erik,1569.538141
60,90,2016,Erik,1237.437457
25,40,2016,Erik,546.044676
