Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,NEW2018,NEW2018_sd,SKMS,SKP,SLy4,SV-min,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
,,,,,,,,,,,,,,,,,,,,,,
33,74,*,*,*,*,*,*,*,*,*,*,*,*,20.263376,21.393723,21.568381,20.805568,20.467196,21.202387,21.361288,21.81,22.39
,,,,,,,,,,,,,,,,,,,,,,
33,76,*,*,*,*,*,*,*,*,*,*,*,*,20.90903,22.142771,22.290879,21.548375,21.151156,21.832544,22.018372,22.57,22.98
,,,,,,,,,,,,,,,,,,,,,,
33,78,*,*,*,*,*,*,*,*,*,*,*,*,21.598753,22.872168,23.190938,22.266651,21.788817,22.445647,22.658945,23.19,23.53
,,,,,,,,,,,,,,,,,,,,,,
33,80,*,*,*,*,*,*,*,*,*,*,*,*,22.314775,23.581663,24.009529,22.912732,22.402256,23.077186,23.299995,23.91,*
,,,,,,,,,,,,,,,,,,,,,,
33,82,*,*,*,*,*,*,*,*,*,*,*,*,23.058434,24.261658,25.067992,23.485738,22.971143,23.701299,23.970114,24.61,24.93
,,,,,,,,,,,,,,,,,,,,,,
33,84,*,*,*,*,*,*,*,*,*,*,*,*,23.415331,24.873473,25.188707,24.004744,23.497908,24.246147,24.50895,25.11,25.11
,,,,,,,,,,,,,,,,,,,,,,
33,86,*,*,*,*,*,*,*,*,*,*,*,*,23.842368,25.480933,25.618769,24.506653,23.978957,24.699741,25.228679,*,25.3
,,,,,,,,,,,,,,,,,,,,,,
33,88,*,*,*,*,*,*,*,*,*,*,*,*,24.206013,26.016802,26.009368,25.045902,24.506225,25.143002,25.609314,*,*
,,,,,,,,,,,,,,,,,,,,,,
33,90,*,*,*,*,*,*,*,*,*,*,*,*,24.546291,26.440497,26.368076,25.410785,24.871679,25.48993,25.960699,*,*
,,,,,,,,,,,,,,,,,,,,,,
33,92,*,*,*,*,*,*,*,*,*,*,*,*,24.851648,26.823233,26.713079,25.748405,25.200623,25.793307,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
33,94,*,*,*,*,*,*,*,*,*,*,*,*,25.124865,27.154757,26.986499,26.050412,25.513489,26.077646,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
33,96,*,*,*,*,*,*,*,*,*,*,*,*,25.336942,27.446653,27.2299,26.320652,25.82654,26.454975,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
33,98,*,*,*,*,*,*,*,*,*,*,*,*,25.56201,27.737855,27.508005,26.535234,26.037404,26.617301,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
33,100,*,*,*,*,*,*,*,*,*,*,*,*,25.756842,27.995463,27.768882,26.759754,26.236428,26.78174,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
33,102,*,*,*,*,*,*,*,*,*,*,*,*,26.044031,28.212206,27.973109,26.942723,26.429595,26.93515,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
33,104,*,*,*,*,*,*,*,*,*,*,*,*,26.441183,28.349439,28.269151,27.090198,26.649228,27.072612,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,14,*,*,*,*,*,*,*,*,*,*,*,*,-9.750834,-10.060024,-10.306546,-9.69094,-9.782593,-9.387218,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,16,*,*,*,*,*,*,*,*,*,*,*,*,-9.680084,-9.87161,-10.208563,-9.542122,-9.530421,-9.267198,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,18,*,*,*,*,*,*,*,*,*,*,*,*,-9.083572,-9.079302,-9.469796,-8.888478,-8.856686,-8.900627,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,20,*,*,*,*,*,*,*,*,*,*,*,*,-7.847477,-7.829872,-8.186331,-7.723764,-7.769223,-7.839018,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,22,*,*,*,*,*,*,*,*,*,*,*,*,-6.770747,-6.686548,-6.999716,-6.61048,-6.776159,-6.728124,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,24,*,*,*,*,*,*,*,*,*,*,*,*,-5.606054,-5.494775,-5.938002,-5.494853,-5.712281,-5.733743,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,26,*,*,*,*,*,*,*,*,*,*,*,*,-4.483404,-4.277512,-4.718366,-4.441681,-4.584134,-4.627628,*,-5.1,-5.28
,,,,,,,,,,,,,,,,,,,,,,
35,28,*,*,*,*,*,*,*,*,*,*,*,*,-3.36536,-3.05405,-3.295392,-3.158575,-3.391895,-3.27913,-3.532638,-3.5,-4.17
,,,,,,,,,,,,,,,,,,,,,,
35,30,*,*,*,*,*,*,*,*,*,*,*,*,-2.120007,-1.857037,-2.11705,-1.950629,-2.268258,-2.020601,-2.227376,-2.84,-3.59
,,,,,,,,,,,,,,,,,,,,,,
35,32,*,*,*,*,*,*,*,*,*,*,*,*,-1.133794,-0.618373,-1.008072,-0.776677,-1.121494,-0.794185,-1.028572,-1.12,-2.3
,,,,,,,,,,,,,,,,,,,,,,
35,34,*,*,*,*,*,*,*,*,*,*,*,*,0.44433,0.747808,0.204409,0.444179,0.227078,0.51146,0.313851,0.25,-0.45
,,,,,,,,,,,,,,,,,,,,,,
35,36,2.30608,0.57154,1.8615,0.00563,*,*,*,*,*,*,*,*,2.072245,2.035733,1.56363,1.803614,1.560904,1.88915,1.760654,2.31,1.81
,,,,,,,,,,,,,,,,,,,,,,
35,38,3.0235,0.05212,3.06827,0.00752,*,*,*,*,*,*,*,*,3.68536,3.26652,3.049974,3.140392,2.65705,3.395664,3.377587,3.36,3.17
,,,,,,,,,,,,,,,,,,,,,,
35,40,4.21525,0.01414,4.18278,0.00428,*,*,*,*,*,*,*,*,4.731673,4.474322,4.33396,4.337791,3.875343,4.71976,4.475619,4.42,4.13
,,,,,,,,,,,,,,,,,,,,,,
35,42,5.27183,0.00281,5.27183,0.00281,*,*,*,*,*,*,*,*,5.580487,5.637536,5.552882,5.534691,5.078106,6.008933,5.544862,5.48,5.32
,,,,,,,,,,,,,,,,,,,,,,
35,44,6.3314,0.00165,6.33106,0.00103,*,*,*,*,*,*,*,*,6.016588,6.622024,6.407532,6.460055,6.246778,6.908293,6.642334,6.53,5.71
,,,,,,,,,,,,,,,,,,,,,,
35,46,7.50387,0.0022,7.50655,0.00137,*,*,*,*,*,*,*,*,6.816628,7.587371,7.373534,7.442143,7.320136,7.936128,7.703543,7.72,6.94
,,,,,,,,,,,,,,,,,,,,,,
35,48,8.70389,0.00419,8.7088,0.0038,*,*,*,*,*,*,*,*,7.976087,8.773202,8.616374,8.650283,8.45284,9.183329,9.004928,8.8,8.66
,,,,,,,,,,,,,,,,,,,,,,
35,50,9.94741,0.024,9.91672,0.00364,*,*,*,*,*,*,*,*,9.298264,9.968998,10.132815,9.983163,9.675491,10.683958,10.68145,10.05,9.79
,,,,,,,,,,,,,,,,,,,,,,
35,52,10.60533,0.02355,10.67748,0.00404,*,*,*,*,*,*,*,*,9.910875,10.883109,10.743305,10.745209,10.533324,11.400262,11.318623,10.92,10.81
,,,,,,,,,,,,,,,,,,,,,,
35,54,11.98246,0.07755,11.67904,0.00468,*,*,*,*,*,*,*,*,10.68407,11.765574,11.371882,11.553453,11.389208,12.202352,12.219682,11.34,11.53
,,,,,,,,,,,,,,,,,,,,,,
35,56,*,*,12.59605,0.32977,*,*,*,*,*,*,*,*,11.665947,12.657838,11.982446,12.372354,12.158616,13.051299,13.185463,12.34,12.3
,,,,,,,,,,,,,,,,,,,,,,
35,58,*,*,*,*,*,*,*,*,*,*,*,*,12.269533,13.490506,13.122768,13.145975,12.873772,13.763586,13.926971,13.37,13.37
,,,,,,,,,,,,,,,,,,,,,,
35,60,*,*,*,*,*,*,*,*,*,*,*,*,13.591088,14.297929,14.176646,13.955124,13.835147,14.529998,14.472234,14.55,14.39
,,,,,,,,,,,,,,,,,,,,,,
35,62,*,*,*,*,*,*,*,*,*,*,*,*,14.647038,15.105469,15.066265,14.807625,14.734332,15.332805,15.367661,15.39,15.32
,,,,,,,,,,,,,,,,,,,,,,
35,64,*,*,*,*,*,*,*,*,*,*,*,*,15.492309,15.926789,15.95708,15.653375,15.563708,16.159103,16.141386,16.25,16.12
,,,,,,,,,,,,,,,,,,,,,,
35,66,*,*,*,*,*,*,*,*,*,*,*,*,16.259505,16.769354,16.847779,16.494962,16.344651,16.998899,16.968591,17.15,16.99
,,,,,,,,,,,,,,,,,,,,,,
35,68,*,*,*,*,*,*,*,*,*,*,*,*,17.009226,17.628075,17.791371,17.318109,16.999914,17.813364,17.781114,17.76,17.81
,,,,,,,,,,,,,,,,,,,,,,
35,70,*,*,*,*,*,*,*,*,*,*,*,*,17.546486,18.487715,18.689693,18.148123,17.763511,18.613246,18.397262,18.56,18.58
,,,,,,,,,,,,,,,,,,,,,,
35,72,*,*,*,*,*,*,*,*,*,*,*,*,17.994513,19.15943,19.219161,18.789973,18.625125,19.055027,18.89177,19.16,18.85
,,,,,,,,,,,,,,,,,,,,,,
35,74,*,*,*,*,*,*,*,*,*,*,*,*,18.34365,19.792039,19.989543,19.426417,19.109668,19.545827,19.49755,19.79,19.35
,,,,,,,,,,,,,,,,,,,,,,
35,76,*,*,*,*,*,*,*,*,*,*,*,*,18.618742,20.624168,20.786027,20.20093,19.821279,20.264526,20.245477,20.63,20.3
,,,,,,,,,,,,,,,,,,,,,,
35,78,*,*,*,*,*,*,*,*,*,*,*,*,19.746139,21.464097,21.665376,20.989248,20.47276,21.003517,21.267121,21.39,21.62
,,,,,,,,,,,,,,,,,,,,,,
35,80,*,*,*,*,*,*,*,*,*,*,*,*,21.08684,22.272194,22.826457,21.941986,21.046769,21.665945,22.556291,22.18,22.33
,,,,,,,,,,,,,,,,,,,,,,
35,82,*,*,*,*,*,*,*,*,*,*,*,*,22.18527,22.958606,23.816293,22.677814,21.56558,22.215139,23.614018,23.1,24.13
,,,,,,,,,,,,,,,,,,,,,,
35,84,*,*,*,*,*,*,*,*,*,*,*,*,22.340443,23.555698,24.124746,22.975597,22.021332,22.738755,23.905629,23.63,23.83
,,,,,,,,,,,,,,,,,,,,,,
35,86,*,*,*,*,*,*,*,*,*,*,*,*,22.575754,24.170261,24.412633,23.433176,22.650567,23.390881,24.047962,24.11,24
,,,,,,,,,,,,,,,,,,,,,,
35,88,*,*,*,*,*,*,*,*,*,*,*,*,22.930343,24.628437,24.754424,23.778564,23.138741,23.846624,24.425705,*,24.5
,,,,,,,,,,,,,,,,,,,,,,
35,90,*,*,*,*,*,*,*,*,*,*,*,*,23.369803,25.109037,25.13083,24.174425,23.547407,24.280814,24.851093,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,92,*,*,*,*,*,*,*,*,*,*,*,*,23.823087,25.592453,25.545736,24.581262,23.969151,24.715985,25.306281,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,94,*,*,*,*,*,*,*,*,*,*,*,*,24.30719,26.113076,25.947187,25.045371,24.387024,25.188154,25.731193,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,96,*,*,*,*,*,*,*,*,*,*,*,*,24.5241,26.420257,26.259229,25.330034,24.850488,25.55562,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,98,*,*,*,*,*,*,*,*,*,*,*,*,24.76884,26.724267,26.553735,25.580319,25.090254,25.74569,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,100,*,*,*,*,*,*,*,*,*,*,*,*,24.990641,27.03982,26.836556,25.796816,25.311216,25.936778,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,102,*,*,*,*,*,*,*,*,*,*,*,*,25.272206,27.326537,27.298942,26.069689,25.558679,26.089043,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,104,*,*,*,*,*,*,*,*,*,*,*,*,25.747046,27.588983,27.802429,26.400377,25.977723,26.272118,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,106,*,*,*,*,*,*,*,*,*,*,*,*,26.012395,27.912366,28.115366,26.865159,26.394159,26.3737,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
35,108,*,*,*,*,*,*,*,*,*,*,*,*,26.378903,28.293794,28.41793,27.15867,26.646958,26.627204,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,14,*,*,*,*,*,*,*,*,*,*,*,*,-10.019541,-10.5085,-10.806618,-10.083839,-10.213723,-9.726208,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,16,*,*,*,*,*,*,*,*,*,*,*,*,-9.998243,-10.353662,-10.685363,-9.955923,-10.00558,-9.680787,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,18,*,*,*,*,*,*,*,*,*,*,*,*,-9.639984,-9.872845,-10.145618,-9.479721,-9.580894,-9.35804,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,20,*,*,*,*,*,*,*,*,*,*,*,*,-8.579186,-8.744864,-8.922372,-8.515086,-8.690911,-8.711509,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,22,*,*,*,*,*,*,*,*,*,*,*,*,-7.527233,-7.599624,-7.72214,-7.379243,-7.694593,-7.582441,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,24,*,*,*,*,*,*,*,*,*,*,*,*,-5.714548,-6.415448,-6.527888,-6.253807,-6.630896,-6.603263,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,26,*,*,*,*,*,*,*,*,*,*,*,*,-5.085408,-5.223677,-5.401391,-5.195288,-5.510299,-5.535991,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,28,*,*,*,*,*,*,*,*,*,*,*,*,-4.209726,-4.006611,-4.196867,-4.130593,-4.354056,-4.320315,-4.565006,*,-5.42
,,,,,,,,,,,,,,,,,,,,,,
37,30,*,*,*,*,*,*,*,*,*,*,*,*,-3.282015,-2.835097,-3.320192,-3.081308,-3.25897,-3.278222,-3.41317,-3.95,-4.34
,,,,,,,,,,,,,,,,,,,,,,
37,32,*,*,*,*,*,*,*,*,*,*,*,*,-2.045402,-1.682673,-2.166284,-2.086569,-2.153448,-2.112747,-2.284226,-2.86,-3.01
,,,,,,,,,,,,,,,,,,,,,,
37,34,*,*,*,*,*,*,*,*,*,*,*,*,-0.638041,-0.641688,-1.007798,-0.841598,-0.998203,-0.884961,-1.055317,-1.5,-1.97
,,,,,,,,,,,,,,,,,,,,,,
37,36,*,*,*,*,*,*,*,*,*,*,*,*,0.995944,0.614618,0.463187,0.484706,0.240619,0.612351,0.484257,-0.27,-0.48
,,,,,,,,,,,,,,,,,,,,,,
37,38,2.17914,0.00773,2.17583,0.00233,*,*,*,*,*,*,*,*,2.308773,2.122624,1.932828,1.789191,1.90976,2.242697,2.163955,2.34,1.68
,,,,,,,,,,,,,,,,,,,,,,
37,40,3.09918,0.00847,3.10575,0.00422,*,*,*,*,*,*,*,*,3.446283,3.323157,3.330991,3.191164,2.87151,3.4828,3.383255,3.52,2.9
,,,,,,,,,,,,,,,,,,,,,,
37,42,3.91261,0.00602,3.91368,0.00216,*,*,*,*,*,*,*,*,4.351763,4.440642,4.494129,4.343413,3.846272,4.658471,4.635052,4.3,3.82
,,,,,,,,,,,,,,,,,,,,,,
37,44,4.8513,0.00605,4.85229,0.00493,*,*,*,*,*,*,*,*,5.032684,5.557776,5.412667,5.432906,4.972444,5.732601,5.470915,5.19,4.83
,,,,,,,,,,,,,,,,,,,,,,
37,46,5.77427,0.00608,5.76782,0.00233,*,*,*,*,*,*,*,*,5.671884,6.581295,6.292092,6.402817,5.928458,6.7243,6.451605,6.36,5.86
,,,,,,,,,,,,,,,,,,,,,,
37,48,7.02531,0.0028,7.01697,0,*,*,*,*,*,*,*,*,6.921043,7.73467,7.622846,7.593731,7.192447,8.018089,7.960709,7.26,7.27
,,,,,,,,,,,,,,,,,,,,,,
37,50,8.6212,0.0001,8.6211,1E-05,*,*,*,*,*,*,*,*,8.175327,8.766026,8.925848,8.667156,8.348602,9.212538,9.17925,8.29,8.08
,,,,,,,,,,,,,,,,,,,,,,
37,52,9.30934,0.01449,9.31007,0.00602,*,*,*,*,*,*,*,*,8.747579,9.520165,9.538768,9.433638,9.08311,9.97942,9.989981,9.22,9.04
,,,,,,,,,,,,,,,,,,,,,,
37,54,10.06445,0.02017,10.07476,0.00802,*,*,*,*,*,*,*,*,9.545524,10.309444,10.290624,10.173388,9.91107,10.757593,10.863812,10.11,9.98
,,,,,,,,,,,,,,,,,,,,,,
37,56,11.12145,0.01393,11.13955,0.00828,*,*,*,*,*,*,*,*,10.40141,11.240815,11.090848,11.020676,10.820727,11.676056,11.893854,10.88,10.91
,,,,,,,,,,,,,,,,,,,,,,
37,58,*,*,11.83269,0.02359,*,*,*,*,*,*,*,*,11.442499,12.084493,11.78078,11.764289,11.583168,12.370936,12.687618,12.11,11.9
,,,,,,,,,,,,,,,,,,,,,,
37,60,*,*,12.72843,0.02058,*,*,*,*,*,*,*,*,12.637663,12.749245,12.96203,12.604942,12.520953,13.136477,13.285883,13.06,12.74
,,,,,,,,,,,,,,,,,,,,,,
37,62,*,*,*,*,*,*,*,*,*,*,*,*,13.606088,13.591899,14.263074,13.743105,13.633628,14.167818,14.330515,13.93,13.6
,,,,,,,,,,,,,,,,,,,,,,
37,64,*,*,*,*,*,*,*,*,*,*,*,*,14.477713,14.456382,15.152192,14.640677,14.561454,15.051617,15.20817,14.86,14.53
,,,,,,,,,,,,,,,,,,,,,,
37,66,*,*,*,*,*,*,*,*,*,*,*,*,15.166772,15.305674,15.918335,15.419679,15.433142,15.82417,15.860741,15.54,14.81
,,,,,,,,,,,,,,,,,,,,,,
37,68,*,*,*,*,*,*,*,*,*,*,*,*,15.755744,16.135518,16.64826,16.178857,16.217214,16.556241,16.416874,16.27,15.58
,,,,,,,,,,,,,,,,,,,,,,
37,70,*,*,*,*,*,*,*,*,*,*,*,*,16.416202,17.144369,17.408152,16.80751,16.594002,17.320252,17.087768,16.96,17.07
,,,,,,,,,,,,,,,,,,,,,,
37,72,*,*,*,*,*,*,*,*,*,*,*,*,17.09318,18.143616,18.205944,17.770222,17.328967,18.29858,17.740532,17.58,17.92
,,,,,,,,,,,,,,,,,,,,,,
37,74,*,*,*,*,*,*,*,*,*,*,*,*,17.595531,19.06776,18.991323,18.617766,18.174551,19.122898,18.63483,18.08,18.86
,,,,,,,,,,,,,,,,,,,,,,
37,76,*,*,*,*,*,*,*,*,*,*,*,*,18.30912,19.846542,19.831485,19.33757,18.825352,19.748798,19.56103,19.17,19.52
,,,,,,,,,,,,,,,,,,,,,,
37,78,*,*,*,*,*,*,*,*,*,*,*,*,19.16332,20.68547,20.615073,20.136581,19.548534,20.475968,20.441875,19.81,20.26
,,,,,,,,,,,,,,,,,,,,,,
37,80,*,*,*,*,*,*,*,*,*,*,*,*,20.175663,21.582733,21.573117,20.931861,20.377701,21.38579,21.313161,20.59,20.55
,,,,,,,,,,,,,,,,,,,,,,
37,82,*,*,*,*,*,*,*,*,*,*,*,*,20.863133,22.290326,22.309163,21.632032,20.996847,22.050787,21.982537,21.29,22.44
,,,,,,,,,,,,,,,,,,,,,,
37,84,*,*,*,*,*,*,*,*,*,*,*,*,21.32276,22.756262,22.838134,22.090948,21.39644,22.280345,22.431819,21.87,22.56
,,,,,,,,,,,,,,,,,,,,,,
37,86,*,*,*,*,*,*,*,*,*,*,*,*,21.568016,23.029483,23.085147,22.23315,21.737948,22.373857,22.637551,22.54,22.99
,,,,,,,,,,,,,,,,,,,,,,
37,88,*,*,*,*,*,*,*,*,*,*,*,*,21.899766,23.379676,23.432976,22.518171,22.113579,22.685418,22.956997,23.07,23.34
,,,,,,,,,,,,,,,,,,,,,,
37,90,*,*,*,*,*,*,*,*,*,*,*,*,22.267682,23.861018,23.800816,22.84042,22.500251,23.068442,23.455693,*,23.54
,,,,,,,,,,,,,,,,,,,,,,
37,92,*,*,*,*,*,*,*,*,*,*,*,*,22.843013,24.474176,24.281101,23.405639,22.873798,23.569585,24.132458,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,94,*,*,*,*,*,*,*,*,*,*,*,*,23.299753,24.984637,24.86586,23.958384,23.409797,24.219815,24.437596,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,96,*,*,*,*,*,*,*,*,*,*,*,*,23.541609,25.30736,25.138278,24.218199,23.766051,24.461894,24.649243,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,98,*,*,*,*,*,*,*,*,*,*,*,*,23.816844,25.635982,25.461023,24.485173,24.032718,24.683277,24.840222,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,100,*,*,*,*,*,*,*,*,*,*,*,*,24.119678,25.999046,25.81649,24.744725,24.259097,24.864475,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,102,*,*,*,*,*,*,*,*,*,*,*,*,24.477189,26.399708,26.1482,25.080331,24.568113,25.055201,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,104,*,*,*,*,*,*,*,*,*,*,*,*,24.768084,26.850021,26.588963,25.544272,25.031666,25.386733,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,106,*,*,*,*,*,*,*,*,*,*,*,*,25.385835,27.262836,27.03468,26.019923,25.572633,25.703635,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,108,*,*,*,*,*,*,*,*,*,*,*,*,25.720525,27.5611,27.481101,26.432036,26.084961,25.837176,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,110,*,*,*,*,*,*,*,*,*,*,*,*,25.994719,27.776143,27.915334,26.814177,26.496211,25.942462,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
37,112,*,*,*,*,*,*,*,*,*,*,*,*,26.299201,28.035296,28.169385,27.108948,26.819312,26.089061,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
39,16,*,*,*,*,*,*,*,*,*,*,*,*,-10.269274,-10.676579,-10.870878,-10.31688,-10.245591,-9.925347,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
39,18,*,*,*,*,*,*,*,*,*,*,*,*,-9.975714,-10.246438,-10.511067,-9.825393,-9.924319,-9.717076,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
39,20,*,*,*,*,*,*,*,*,*,*,*,*,-9.316339,-9.708184,-9.88741,-9.345034,-9.466533,-9.266349,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
39,22,*,*,*,*,*,*,*,*,*,*,*,*,-8.320854,-8.717759,-8.799207,-8.483671,-8.678996,-8.661434,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
39,24,*,*,*,*,*,*,*,*,*,*,*,*,-6.804351,-7.591826,-7.611813,-7.353894,-7.542166,-7.400011,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
39,26,*,*,*,*,*,*,*,*,*,*,*,*,-5.784971,-6.421292,-6.378196,-6.234887,-6.522208,-6.469811,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
39,28,*,*,*,*,*,*,*,*,*,*,*,*,-5.022132,-5.229352,-5.161811,-5.123927,-5.392341,-5.304221,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
39,30,*,*,*,*,*,*,*,*,*,*,*,*,-3.953454,-4.083989,-3.985872,-4.02563,-4.326583,-4.188874,-4.232874,*,-5.92
,,,,,,,,,,,,,,,,,,,,,,
39,32,*,*,*,*,*,*,*,*,*,*,*,*,-2.820427,-2.903575,-3.157475,-2.880505,-3.242304,-3.264859,-3.058325,-3.81,-4.27
,,,,,,,,,,,,,,,,,,,,,,
39,34,*,*,*,*,*,*,*,*,*,*,*,*,-1.765106,-1.678894,-2.050589,-1.922122,-2.055836,-2.054979,-2.170966,-2.77,-2.8
,,,,,,,,,,,,,,,,,,,,,,
39,36,*,*,*,*,*,*,*,*,*,*,*,*,-0.710349,-0.473095,-0.942371,-0.694381,-0.819537,-0.832144,-1.081848,-1.39,-3.7
,,,,,,,,,,,,,,,,,,,,,,
39,38,*,*,*,*,*,*,*,*,*,*,*,*,0.437028,0.744401,0.495443,0.694655,0.399999,0.452444,0.205662,-0.14,-1.9
,,,,,,,,,,,,,,,,,,,,,,
39,40,2.47162,0.45014,1.93286,0.07953,*,*,*,*,*,*,*,*,1.533567,1.88426,1.94097,1.789398,1.549964,1.920818,1.757925,1.78,1.42
,,,,,,,,,,,,,,,,,,,,,,
39,42,2.99809,0.0625,2.69042,0.00642,*,*,*,*,*,*,*,*,2.513452,2.96371,3.040062,2.878557,2.609168,3.035293,2.846337,2.87,2.76
,,,,,,,,,,,,,,,,,,,,,,
39,44,3.60714,0.04466,3.48458,0.01957,*,*,*,*,*,*,*,*,3.583463,4.02616,4.126222,3.920317,3.711187,4.125997,3.924113,3.73,3.75
,,,,,,,,,,,,,,,,,,,,,,
39,46,4.48726,0.01923,4.48152,0.01901,*,*,*,*,*,*,*,*,4.760885,5.092803,5.183008,4.972612,4.81972,5.209687,4.93568,4.78,4.58
,,,,,,,,,,,,,,,,,,,,,,
39,48,5.78412,0.00113,5.78426,0.00113,*,*,*,*,*,*,*,*,5.711406,6.097081,6.193954,5.999073,5.920609,6.283901,5.953356,5.81,5.53
,,,,,,,,,,,,,,,,,,,,,,
39,50,7.06898,0.0026,7.07571,0.00161,*,*,*,*,*,*,*,*,6.682908,7.113705,7.220308,7.023318,6.981054,7.31456,6.97202,6.8,7.02
,,,,,,,,,,,,,,,,,,,,,,
39,52,7.6924,0.00285,7.69214,0.00281,*,*,*,*,*,*,*,*,7.519611,7.989394,8.136333,7.907917,7.829445,8.244432,7.941862,7.72,7.51
,,,,,,,,,,,,,,,,,,,,,,
39,54,8.64443,0.01114,8.64877,0.01103,*,*,*,*,*,*,*,*,8.283655,8.858159,8.932449,8.758582,8.677424,9.145662,8.891847,8.52,8.65
,,,,,,,,,,,,,,,,,,,,,,
39,56,9.65561,0.01007,9.65211,0.00698,*,*,*,*,*,*,*,*,9.133758,9.713652,9.757636,9.594789,9.47202,9.991135,9.784209,9.48,9.62
,,,,,,,,,,,,,,,,,,,,,,
39,58,10.6077,0.02907,10.48624,0.0108,*,*,*,*,*,*,*,*,9.673646,10.555266,10.552563,10.389294,10.262293,10.821977,10.60062,10.4,10.58
,,,,,,,,,,,,,,,,,,,,,,
39,60,10.84423,0.03582,11.51569,0.00737,*,*,*,*,*,*,*,*,10.3229,11.432849,10.914779,11.150021,11.359619,11.649808,11.424083,11.28,11.52
,,,,,,,,,,,,,,,,,,,,,,
39,62,11.98189,0.15874,12.52907,0.01007,*,*,*,*,*,*,*,*,11.164041,12.135792,11.795081,11.893788,12.185487,12.339653,12.130746,12.19,12.38
,,,,,,,,,,,,,,,,,,,,,,
39,64,*,*,13.58724,0.068,*,*,*,*,*,*,*,*,12.00746,12.921543,12.67421,12.712127,13.002153,13.15965,13.001391,13.04,13.39
,,,,,,,,,,,,,,,,,,,,,,
39,66,*,*,*,*,*,*,*,*,*,*,*,*,12.785493,13.808365,13.546818,13.504714,13.79014,14.059972,13.794659,13.83,14.57
,,,,,,,,,,,,,,,,,,,,,,
39,68,*,*,*,*,*,*,*,*,*,*,*,*,13.530966,14.795688,14.406392,14.334379,14.549028,14.950998,14.549067,14.58,15.37
,,,,,,,,,,,,,,,,,,,,,,
39,70,*,*,*,*,*,*,*,*,*,*,*,*,14.27911,15.609277,15.228963,15.215147,15.278474,15.662683,15.384405,15.43,15.54
,,,,,,,,,,,,,,,,,,,,,,
39,72,*,*,*,*,*,*,*,*,*,*,*,*,14.97648,16.4059,16.324608,16.003452,15.872849,16.428988,16.427433,16.04,16.71
,,,,,,,,,,,,,,,,,,,,,,
39,74,*,*,*,*,*,*,*,*,*,*,*,*,15.565983,17.186227,17.283072,16.772802,16.714247,17.189165,17.007656,16.71,17.35
